Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
490,1.800,599.480,87.835,470.655,512.562,767.019,1368.245,1368.245,1368.245,1368.245,0.002
495,2.200,411.430,71.180,162.886,206.814,665.097,706.773,928.492,928.492,928.492,0.002
500,3.200,300.256,68.392,156.418,158.283,436.695,786.805,1328.998,1328.998,1328.998,0.003
505,1.600,656.013,159.683,600.177,716.760,829.220,952.387,952.387,952.387,952.387,0.002
510,2.200,433.329,83.065,156.654,157.803,836.719,854.258,1320.122,1320.122,1320.122,0.002
515,3.200,386.249,80.852,157.887,160.551,794.688,944.776,1335.391,1335.391,1335.391,0.003
520,1.400,666.231,155.322,156.506,589.892,1317.790,1330.716,1330.716,1330.716,1330.716,0.002
525,2.600,366.065,154.815,157.421,159.868,562.491,815.778,820.727,820.727,820.727,0.003
530,1.400,635.382,161.315,162.920,709.644,817.377,1332.845,1332.845,1332.845,1332.845,0.002
535,2.400,465.378,68.746,159.097,691.391,817.069,821.105,909.850,909.850,909.850,0.002
540,2.600,405.417,72.410,159.849,191.161,538.562,1002.091,1002.359,1002.359,1002.359,0.002
545,2.200,451.312,88.438,159.898,380.380,771.635,913.202,947.314,947.314,947.314,0.002
550,2.000,466.885,69.409,85.877,606.884,713.241,1335.637,1335.637,1335.637,1335.637,0.002
555,2.200,420.271,165.484,166.979,169.918,622.301,893.782,1341.470,1341.470,1341.470,0.002
560,3.000,365.585,166.329,167.368,168.909,715.721,882.521,896.377,896.377,896.377,0.003
565,2.800,313.284,85.414,158.792,162.437,506.514,730.418,749.298,749.298,749.298,0.003
570,3.200,312.291,86.202,158.696,186.057,495.456,675.456,808.845,808.845,808.845,0.003
575,3.200,323.937,71.941,157.772,163.333,606.335,815.824,851.475,851.475,851.475,0.003
580,2.000,495.369,84.955,161.283,614.493,831.231,976.489,976.489,976.489,976.489,0.002
585,2.000,504.656,86.761,161.473,546.673,760.508,1332.026,1332.026,1332.026,1332.026,0.002
590,1.600,599.886,167.482,169.559,761.798,928.386,979.711,979.711,979.711,979.711,0.002
595,3.200,315.887,70.882,157.678,159.797,504.670,1015.776,1026.045,1026.045,1026.045,0.003
600,2.800,385.598,71.545,159.010,163.258,773.652,886.340,1371.739,1371.739,1371.739,0.003
605,1.400,742.875,166.275,511.036,643.897,1007.848,1362.109,1362.109,1362.109,1362.109,0.001
610,2.200,390.341,157.334,158.637,185.136,651.786,701.735,907.674,907.674,907.674,0.003
615,1.800,611.740,159.733,161.495,697.795,805.931,1329.901,1329.901,1329.901,1329.901,0.002
620,2.200,449.532,158.468,159.427,209.716,701.194,805.309,1377.091,1377.091,1377.091,0.002
625,2.800,335.878,68.488,156.798,159.900,599.281,836.481,858.083,858.083,858.083,0.003
630,3.000,337.687,155.117,159.057,162.577,539.365,704.197,839.297,839.297,839.297,0.003
635,2.600,406.832,70.237,159.002,207.110,598.292,912.622,965.969,965.969,965.969,0.002
640,2.800,364.592,155.400,158.589,169.648,535.460,879.816,989.758,989.758,989.758,0.003
645,1.400,709.144,86.304,161.641,851.128,1360.838,1365.722,1365.722,1365.722,1365.722,0.001
650,2.200,408.397,77.495,159.700,168.243,729.148,742.020,1002.180,1002.180,1002.180,0.002
655,2.800,400.697,157.469,160.756,194.734,709.810,868.551,896.743,896.743,896.743,0.002
660,2.000,465.839,84.067,156.532,181.195,745.097,1511.360,1511.360,1511.360,1511.360,0.002
665,3.600,297.400,71.161,157.552,159.392,488.139,742.888,862.563,862.563,862.563,0.003
670,2.200,413.026,157.990,159.000,189.552,759.606,772.780,975.569,975.569,975.569,0.002
675,2.400,405.432,68.991,160.114,162.919,942.985,989.780,1081.956,1081.956,1081.956,0.002
680,1.600,650.508,459.084,517.763,666.628,787.488,906.218,906.218,906.218,906.218,0.002
685,2.000,514.858,87.721,163.454,436.642,865.709,1012.714,1012.714,1012.714,1012.714,0.002
690,2.400,455.684,157.241,186.374,486.790,745.899,789.684,938.342,938.342,938.342,0.002
695,1.800,465.955,157.829,161.828,543.599,696.575,899.832,899.832,899.832,899.832,0.002
700,2.000,487.353,85.025,166.538,534.417,915.138,977.630,977.630,977.630,977.630,0.002
705,3.200,319.319,68.572,159.363,161.881,649.324,915.358,934.867,934.867,934.867,0.003
710,2.000,560.955,86.793,188.811,723.005,862.379,1084.716,1084.716,1084.716,1084.716,0.002
715,1.600,573.252,165.411,592.917,673.822,734.574,924.164,924.164,924.164,924.164,0.002
720,2.800,366.839,156.791,157.534,189.184,606.166,737.920,953.007,953.007,953.007,0.003
725,1.800,589.083,159.791,162.598,447.594,755.786,1355.971,1355.971,1355.971,1355.971,0.002
730,2.000,441.906,70.028,159.762,550.655,757.963,859.097,859.097,859.097,859.097,0.002
735,2.200,463.677,71.386,159.167,186.292,688.625,933.546,1319.207,1319.207,1319.207,0.002
740,2.600,375.674,71.575,157.362,209.267,572.197,756.510,783.339,783.339,783.339,0.003
745,1.800,558.946,158.154,159.146,613.182,750.776,1315.036,1315.036,1315.036,1315.036,0.002
750,2.800,369.614,68.672,156.594,160.309,539.182,923.692,1315.931,1315.931,1315.931,0.003
755,2.400,442.805,68.061,157.668,432.655,833.225,980.257,1325.538,1325.538,1325.538,0.002
760,2.000,477.989,86.483,158.222,666.632,839.113,971.331,971.331,971.331,971.331,0.002
765,1.600,572.783,162.130,195.822,336.599,1100.035,1411.712,1411.712,1411.712,1411.712,0.002
770,1.600,632.670,165.012,566.920,720.384,918.945,1032.365,1032.365,1032.365,1032.365,0.002
775,2.600,436.113,73.669,166.556,175.038,605.637,946.456,1375.186,1375.186,1375.186,0.002
780,2.200,440.035,72.359,158.926,526.574,629.816,688.622,791.430,791.430,791.430,0.002
785,2.000,451.183,85.565,160.319,444.690,771.455,1036.268,1036.268,1036.268,1036.268,0.002
790,1.600,612.311,162.244,479.245,550.113,957.034,1332.916,1332.916,1332.916,1332.916,0.002
795,1.800,570.462,157.821,163.124,458.492,968.543,1351.352,1351.352,1351.352,1351.352,0.002
800,2.000,521.940,158.811,161.643,606.364,907.916,941.134,941.134,941.134,941.134,0.002
805,1.600,596.833,158.280,493.354,645.832,927.594,962.350,962.350,962.350,962.350,0.002
810,2.200,457.339,69.172,157.452,160.111,833.654,1049.979,1321.929,1321.929,1321.929,0.002
815,3.200,309.178,106.146,163.412,166.958,454.114,948.566,956.670,956.670,956.670,0.003
820,2.000,568.093,160.318,172.161,856.927,882.166,935.381,935.381,935.381,935.381,0.002
825,1.600,580.216,70.911,176.283,556.548,1009.830,1353.527,1353.527,1353.527,1353.527,0.002
830,2.200,469.501,87.749,161.315,163.785,755.591,989.819,1350.095,1350.095,1350.095,0.002
835,2.400,367.475,160.864,171.338,189.769,548.439,758.643,1168.363,1168.363,1168.363,0.003
840,2.000,566.391,75.948,170.641,573.595,819.965,1396.641,1396.641,1396.641,1396.641,0.002
845,1.600,609.361,73.818,179.689,618.632,955.359,1415.695,1415.695,1415.695,1415.695,0.002
850,1.800,500.388,71.174,161.652,520.715,665.522,938.654,938.654,938.654,938.654,0.002
855,1.800,560.516,160.873,161.520,447.490,831.456,1398.301,1398.301,1398.301,1398.301,0.002
860,2.800,354.961,70.858,161.688,170.927,560.999,654.614,996.601,996.601,996.601,0.003
865,1.800,547.337,160.308,167.493,453.547,983.902,994.332,994.332,994.332,994.332,0.002
870,1.600,627.378,162.195,472.122,564.586,938.229,1372.739,1372.739,1372.739,1372.739,0.002
875,2.000,502.600,86.564,159.316,754.355,869.196,986.518,986.518,986.518,986.518,0.002
880,2.000,532.197,159.744,171.673,495.784,761.064,1383.953,1383.953,1383.953,1383.953,0.002
885,1.600,620.238,86.291,164.522,832.828,984.853,1343.806,1343.806,1343.806,1343.806,0.002
890,2.400,431.005,86.661,162.171,451.814,685.185,785.047,943.611,943.611,943.611,0.002
895,2.200,450.384,72.941,165.157,495.947,601.647,708.006,1023.101,1023.101,1023.101,0.002
900,2.800,337.539,86.595,159.760,165.087,525.303,721.440,970.613,970.613,970.613,0.003
905,1.600,646.344,163.206,494.432,784.320,997.193,1011.126,1011.126,1011.126,1011.126,0.002
910,1.800,555.977,89.623,165.602,659.186,917.115,987.690,987.690,987.690,987.690,0.002
915,1.600,630.562,164.501,170.981,986.163,1008.992,1353.418,1353.418,1353.418,1353.418,0.002
920,2.400,418.059,85.228,186.179,546.538,646.140,756.974,933.760,933.760,933.760,0.002
925,3.200,296.209,157.516,159.648,161.162,188.140,920.916,962.819,962.819,962.819,0.003
930,2.200,453.413,157.600,158.122,165.348,871.295,907.321,991.467,991.467,991.467,0.002
935,2.600,382.401,70.140,159.248,185.933,444.819,980.639,1436.998,1436.998,1436.998,0.003
940,1.800,551.225,160.033,162.898,610.756,639.281,1333.496,1333.496,1333.496,1333.496,0.002
945,1.800,558.328,158.735,162.690,489.162,914.019,1328.716,1328.716,1328.716,1328.716,0.002
950,2.400,435.833,69.686,159.486,492.028,654.428,787.165,1364.436,1364.436,1364.436,0.002
955,2.800,372.491,91.819,125.002,191.017,766.393,860.786,913.256,913.256,913.256,0.003
960,2.200,421.184,72.429,164.539,473.296,620.539,788.622,923.921,923.921,923.921,0.002
965,2.600,418.916,159.322,161.379,453.129,647.482,825.626,840.742,840.742,840.742,0.002
970,1.800,523.653,161.324,257.128,445.247,877.977,960.657,960.657,960.657,960.657,0.002
975,2.200,473.776,158.250,178.722,389.026,821.509,968.843,1012.442,1012.442,1012.442,0.002
980,2.800,350.213,92.224,164.295,178.163,629.129,772.444,777.833,777.833,777.833,0.003
985,1.600,620.451,190.014,448.573,622.368,994.199,1028.982,1028.982,1028.982,1028.982,0.002
990,1.800,641.435,159.317,184.168,651.624,759.031,1337.753,1337.753,1337.753,1337.753,0.002
995,1.600,619.201,160.056,183.019,493.320,1322.596,1362.011,1362.011,1362.011,1362.011,0.002
1000,1.800,476.320,157.877,160.004,487.737,649.521,988.641,988.641,988.641,988.641,0.002
1005,2.600,390.417,69.636,156.838,163.845,644.437,932.728,970.029,970.029,970.029,0.003
1010,2.000,465.674,83.476,155.672,622.865,827.830,922.251,922.251,922.251,922.251,0.002
1015,2.200,455.126,70.073,156.540,163.124,803.814,936.772,1366.692,1366.692,1366.692,0.002
1020,2.000,522.646,156.882,160.508,595.906,692.616,1315.425,1315.425,1315.425,1315.425,0.002
1025,2.200,455.543,93.596,160.112,163.246,636.653,1034.945,1312.149,1312.149,1312.149,0.002
1030,1.600,638.474,160.103,163.423,947.979,981.106,1006.025,1006.025,1006.025,1006.025,0.002
1035,1.600,620.798,91.349,207.610,681.586,1041.196,1434.857,1434.857,1434.857,1434.857,0.002
1040,1.400,649.798,159.775,163.654,649.209,905.954,1348.830,1348.830,1348.830,1348.830,0.002
