Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
1708,2,2.000,160547,160547,668824,414685,668824,668824,668824,668824,668824
1709,1,1.000,729412,729412,729412,729412,729412,729412,729412,729412,729412
1710,4,4.000,159522,159955,578966,415507,763587,763587,763587,763587,763587
1711,1,1.000,494114,494114,494114,494114,494114,494114,494114,494114,494114
1712,2,2.000,158880,158880,651596,405238,651596,651596,651596,651596,651596
1713,2,2.000,468343,468343,553980,511161,553980,553980,553980,553980,553980
1714,2,2.000,599822,599822,734058,666940,734058,734058,734058,734058,734058
1715,2,2.000,187658,187658,740220,463939,740220,740220,740220,740220,740220
1716,3,3.000,164098,164098,180404,317424,607770,607770,607770,607770,607770
1717,1,1.000,948575,948575,948575,948575,948575,948575,948575,948575,948575
1718,1,1.000,876329,876329,876329,876329,876329,876329,876329,876329,876329
1719,2,2.000,96128,96128,942344,519236,942344,942344,942344,942344,942344
1720,3,3.000,88845,88845,168977,295006,627198,627198,627198,627198,627198
1721,4,4.000,147320,161317,210712,271126,565155,565155,565155,565155,565155
1722,4,4.000,160664,161771,461374,362249,665187,665187,665187,665187,665187
1723,1,1.000,834458,834458,834458,834458,834458,834458,834458,834458,834458
1724,1,1.000,666488,666488,666488,666488,666488,666488,666488,666488,666488
1725,2,2.000,452447,452447,726061,589254,726061,726061,726061,726061,726061
1726,2,2.000,161721,161721,951528,556624,951528,951528,951528,951528,951528
1727,4,4.000,165728,167321,192832,185195,214901,214901,214901,214901,214901
1728,2,2.000,165335,165335,808015,486675,808015,808015,808015,808015,808015
1729,3,3.000,170939,170939,187230,328789,628198,628198,628198,628198,628198
1730,4,4.000,70219,158672,558013,426086,917442,917442,917442,917442,917442
1731,2,2.000,99196,99196,941024,520110,941024,941024,941024,941024,941024
1732,1,1.000,718285,718285,718285,718285,718285,718285,718285,718285,718285
1733,1,1.000,671153,671153,671153,671153,671153,671153,671153,671153,671153
1734,1,1.000,862991,862991,862991,862991,862991,862991,862991,862991,862991
1735,1,1.000,1012570,1012570,1012570,1012570,1012570,1012570,1012570,1012570,1012570
1736,3,3.000,162847,162847,166667,334778,674822,674822,674822,674822,674822
1737,4,4.000,157656,161301,161999,328029,831161,831161,831161,831161,831161
1738,1,1.000,937702,937702,937702,937702,937702,937702,937702,937702,937702
1739,2,2.000,167904,167904,952331,560117,952331,952331,952331,952331,952331
1740,1,1.000,656029,656029,656029,656029,656029,656029,656029,656029,656029
1741,1,1.000,975792,975792,975792,975792,975792,975792,975792,975792,975792
1742,3,3.000,159409,159409,565869,544078,906958,906958,906958,906958,906958
1743,2,2.000,189245,189245,684387,436816,684387,684387,684387,684387,684387
1744,2,2.000,200429,200429,874053,537241,874053,874053,874053,874053,874053
1745,3,3.000,163648,163648,164722,468793,1078009,1078009,1078009,1078009,1078009
1746,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1747,2,2.000,164858,164858,865493,515175,865493,865493,865493,865493,865493
1748,3,3.000,171362,171362,593996,617039,1085761,1085761,1085761,1085761,1085761
1749,1,1.000,1018599,1018599,1018599,1018599,1018599,1018599,1018599,1018599,1018599
1750,1,1.000,1071924,1071924,1071924,1071924,1071924,1071924,1071924,1071924,1071924
1751,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1752,3,3.000,161965,161965,172479,360408,746780,746780,746780,746780,746780
1753,3,3.000,168041,168041,179706,346002,690260,690260,690260,690260,690260
1754,3,3.000,89202,89202,168888,421785,1007267,1007267,1007267,1007267,1007267
1755,1,1.000,696935,696935,696935,696935,696935,696935,696935,696935,696935
1756,2,2.000,163600,163600,727283,445441,727283,727283,727283,727283,727283
1757,3,3.000,163946,163946,615879,481848,665721,665721,665721,665721,665721
1758,1,1.000,959082,959082,959082,959082,959082,959082,959082,959082,959082
1759,1,1.000,1348803,1348803,1348803,1348803,1348803,1348803,1348803,1348803,1348803
1760,2,2.000,157557,157557,162327,159942,162327,162327,162327,162327,162327
1761,5,5.000,69651,161433,162312,219462,243708,460210,460210,460210,460210
1762,3,3.000,160921,160921,168282,559557,1349469,1349469,1349469,1349469,1349469
1763,1,1.000,161202,161202,161202,161202,161202,161202,161202,161202,161202
1764,4,4.000,72643,164834,483122,361470,725284,725284,725284,725284,725284
1765,3,3.000,160067,160067,161993,260504,459453,459453,459453,459453,459453
1766,2,2.000,70152,70152,881493,475822,881493,881493,881493,881493,881493
1767,2,2.000,162257,162257,716819,439538,716819,716819,716819,716819,716819
1768,2,2.000,164243,164243,855587,509915,855587,855587,855587,855587,855587
1769,3,3.000,160679,160679,162550,299949,576619,576619,576619,576619,576619
1770,3,3.000,166867,166867,191616,379760,780798,780798,780798,780798,780798
1771,4,4.000,166126,170642,199545,281981,591611,591611,591611,591611,591611
1772,3,3.000,99806,99806,176892,355593,790083,790083,790083,790083,790083
1773,1,1.000,871470,871470,871470,871470,871470,871470,871470,871470,871470
1774,3,3.000,231264,231264,452926,534370,918921,918921,918921,918921,918921
1775,2,2.000,71362,71362,168516,119939,168516,168516,168516,168516,168516
1776,1,1.000,1019219,1019219,1019219,1019219,1019219,1019219,1019219,1019219,1019219
1777,4,4.000,85043,164315,196103,264432,612267,612267,612267,612267,612267
1778,2,2.000,569818,569818,863270,716544,863270,863270,863270,863270,863270
1779,1,1.000,1031416,1031416,1031416,1031416,1031416,1031416,1031416,1031416,1031416
1780,2,2.000,160081,160081,1034756,597418,1034756,1034756,1034756,1034756,1034756
1781,2,2.000,163097,163097,234535,198816,234535,234535,234535,234535,234535
1782,2,2.000,157117,157117,705522,431319,705522,705522,705522,705522,705522
1783,5,5.000,70129,157003,159973,285474,163079,877189,877189,877189,877189
1784,5,5.000,69317,69560,70670,111054,160365,185360,185360,185360,185360
1785,3,3.000,159733,159733,161744,368979,785460,785460,785460,785460,785460
1786,3,3.000,181191,181191,192098,332208,623336,623336,623336,623336,623336
1787,3,3.000,160831,160831,205549,347696,676710,676710,676710,676710,676710
1788,3,3.000,161360,161360,559988,589605,1047469,1047469,1047469,1047469,1047469
1789,1,1.000,176100,176100,176100,176100,176100,176100,176100,176100,176100
1790,2,2.000,167623,167623,991680,579651,991680,991680,991680,991680,991680
1791,2,2.000,170226,170226,1036261,603243,1036261,1036261,1036261,1036261,1036261
1792,1,1.000,672335,672335,672335,672335,672335,672335,672335,672335,672335
1793,2,2.000,478032,478032,601650,539841,601650,601650,601650,601650,601650
1794,2,2.000,176454,176454,699607,438030,699607,699607,699607,699607,699607
1795,1,1.000,1068037,1068037,1068037,1068037,1068037,1068037,1068037,1068037,1068037
1796,4,4.000,88785,176093,464982,352591,680504,680504,680504,680504,680504
1797,1,1.000,572706,572706,572706,572706,572706,572706,572706,572706,572706
1798,2,2.000,208579,208579,738210,473394,738210,738210,738210,738210,738210
1799,3,3.000,173744,173744,591012,571980,951185,951185,951185,951185,951185
1800,1,1.000,174047,174047,174047,174047,174047,174047,174047,174047,174047
1801,4,4.000,162540,166125,230520,259669,479491,479491,479491,479491,479491
1802,1,1.000,999520,999520,999520,999520,999520,999520,999520,999520,999520
1803,2,2.000,563655,563655,915882,739768,915882,915882,915882,915882,915882
1804,4,4.000,95158,167223,173364,343121,936739,936739,936739,936739,936739
1805,1,1.000,171926,171926,171926,171926,171926,171926,171926,171926,171926
1806,4,4.000,96223,174272,175933,279345,670952,670952,670952,670952,670952
1807,2,2.000,213338,213338,600850,407094,600850,600850,600850,600850,600850
1808,1,1.000,1218612,1218612,1218612,1218612,1218612,1218612,1218612,1218612,1218612
1809,3,3.000,173836,173836,597431,606725,1048909,1048909,1048909,1048909,1048909
1810,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1811,2,2.000,924154,924154,1401659,1162906,1401659,1401659,1401659,1401659,1401659
1812,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1813,3,3.000,166303,166303,169841,340435,685162,685162,685162,685162,685162
1814,1,1.000,997088,997088,997088,997088,997088,997088,997088,997088,997088
1815,2,2.000,570814,570814,676986,623900,676986,676986,676986,676986,676986
1816,1,1.000,743527,743527,743527,743527,743527,743527,743527,743527,743527
1817,1,1.000,625270,625270,625270,625270,625270,625270,625270,625270,625270
1818,2,2.000,395506,395506,663250,529378,663250,663250,663250,663250,663250
1819,2,2.000,660370,660370,671650,666010,671650,671650,671650,671650,671650
1820,1,1.000,922734,922734,922734,922734,922734,922734,922734,922734,922734
1821,4,4.000,161941,163574,173077,345353,882820,882820,882820,882820,882820
1822,3,3.000,71731,71731,161109,335013,772199,772199,772199,772199,772199
1823,2,2.000,161426,161426,822331,491878,822331,822331,822331,822331,822331
1824,1,1.000,689477,689477,689477,689477,689477,689477,689477,689477,689477
1825,2,2.000,467471,467471,616613,542042,616613,616613,616613,616613,616613
1826,2,2.000,161343,161343,511360,336351,511360,511360,511360,511360,511360
1827,1,1.000,998491,998491,998491,998491,998491,998491,998491,998491,998491
1828,3,3.000,162544,162544,458145,552567,1037013,1037013,1037013,1037013,1037013
1829,2,2.000,162599,162599,166993,164796,166993,166993,166993,166993,166993
1830,3,3.000,163046,163046,188175,365305,744694,744694,744694,744694,744694
1831,3,3.000,124859,124859,572838,520595,864089,864089,864089,864089,864089
1832,2,2.000,160290,160290,1352137,756213,1352137,1352137,1352137,1352137,1352137
1833,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1834,1,1.000,843719,843719,843719,843719,843719,843719,843719,843719,843719
1835,1,1.000,1382601,1382601,1382601,1382601,1382601,1382601,1382601,1382601,1382601
1836,1,1.000,921954,921954,921954,921954,921954,921954,921954,921954,921954
1837,1,1.000,659612,659612,659612,659612,659612,659612,659612,659612,659612
1838,2,2.000,603969,603969,848926,726447,848926,848926,848926,848926,848926
1839,3,3.000,159737,159737,164348,170227,186597,186597,186597,186597,186597
1840,7,7.000,85232,159472,159672,152110,164529,173829,173829,173829,173829
1841,4,4.000,161884,162010,163914,254357,529622,529622,529622,529622,529622
1842,3,3.000,204700,204700,447283,546222,986685,986685,986685,986685,986685
1843,1,1.000,500481,500481,500481,500481,500481,500481,500481,500481,500481
1844,2,2.000,161761,161761,578631,370196,578631,578631,578631,578631,578631
1845,4,4.000,160281,162481,163731,274908,613140,613140,613140,613140,613140
1846,3,3.000,163799,163799,200177,378818,772480,772480,772480,772480,772480
1847,3,3.000,163039,163039,181571,392239,832109,832109,832109,832109,832109
1848,1,1.000,724890,724890,724890,724890,724890,724890,724890,724890,724890
1849,2,2.000,162605,162605,834907,498756,834907,834907,834907,834907,834907
1850,2,2.000,163345,163345,1021158,592251,1021158,1021158,1021158,1021158,1021158
1851,1,1.000,1347128,1347128,1347128,1347128,1347128,1347128,1347128,1347128,1347128
1852,2,2.000,159162,159162,902509,530835,902509,902509,902509,902509,902509
1853,2,2.000,161874,161874,187767,174820,187767,187767,187767,187767,187767
1854,2,2.000,570040,570040,729737,649888,729737,729737,729737,729737,729737
1855,3,3.000,158560,158560,174287,560245,1347890,1347890,1347890,1347890,1347890
1856,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1857,3,3.000,163563,163563,494310,402481,549570,549570,549570,549570,549570
1858,5,5.000,158422,159123,161193,266000,161757,689507,689507,689507,689507
1859,1,1.000,983076,983076,983076,983076,983076,983076,983076,983076,983076
1860,2,2.000,158484,158484,1346268,752376,1346268,1346268,1346268,1346268,1346268
1861,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1862,1,1.000,896963,896963,896963,896963,896963,896963,896963,896963,896963
1863,4,4.000,158768,162475,549741,398119,721492,721492,721492,721492,721492
1864,3,3.000,161199,161199,162476,165001,171330,171330,171330,171330,171330
1865,2,2.000,190402,190402,981762,586082,981762,981762,981762,981762,981762
1866,2,2.000,161729,161729,825585,493657,825585,825585,825585,825585,825585
1867,3,3.000,163132,163132,199372,330686,629556,629556,629556,629556,629556
1868,2,2.000,167804,167804,953850,560827,953850,953850,953850,953850,953850
1869,3,3.000,169526,169526,171569,464413,1052146,1052146,1052146,1052146,1052146
1870,2,2.000,167638,167638,168913,168275,168913,168913,168913,168913,168913
1871,4,4.000,91140,167132,167706,238072,526313,526313,526313,526313,526313
1872,3,3.000,167165,167165,521211,475989,739593,739593,739593,739593,739593
1873,4,4.000,85910,162225,163920,150375,189447,189447,189447,189447,189447
1874,5,5.000,88921,162057,167002,315499,169019,990496,990496,990496,990496
1875,1,1.000,547117,547117,547117,547117,547117,547117,547117,547117,547117
1876,2,2.000,160930,160930,1329546,745238,1329546,1329546,1329546,1329546,1329546
1877,1,1.000,774511,774511,774511,774511,774511,774511,774511,774511,774511
1878,1,1.000,884468,884468,884468,884468,884468,884468,884468,884468,884468
1879,3,3.000,160707,160707,176930,261354,446427,446427,446427,446427,446427
1880,2,2.000,161495,161495,849310,505402,849310,849310,849310,849310,849310
1881,3,3.000,89186,89186,190761,365390,816223,816223,816223,816223,816223
1882,1,1.000,981646,981646,981646,981646,981646,981646,981646,981646,981646
1883,1,1.000,806354,806354,806354,806354,806354,806354,806354,806354,806354
1884,2,2.000,678935,678935,951939,815437,951939,951939,951939,951939,951939
1885,1,1.000,668995,668995,668995,668995,668995,668995,668995,668995,668995
1886,2,2.000,165543,165543,847360,506451,847360,847360,847360,847360,847360
1887,5,5.000,86034,158944,159818,145048,160198,160250,160250,160250,160250
1888,2,2.000,499381,499381,552845,526113,552845,552845,552845,552845,552845
1889,3,3.000,160361,160361,164560,341503,699590,699590,699590,699590,699590
1890,3,3.000,161209,161209,175565,702187,1769789,1769789,1769789,1769789,1769789
1891,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1892,1,1.000,776834,776834,776834,776834,776834,776834,776834,776834,776834
1893,4,4.000,70888,87678,501674,332076,668064,668064,668064,668064,668064
1894,1,1.000,1324993,1324993,1324993,1324993,1324993,1324993,1324993,1324993,1324993
1895,2,2.000,161774,161774,200341,181057,200341,200341,200341,200341,200341
1896,3,3.000,160182,160182,160996,326108,657146,657146,657146,657146,657146
1897,1,1.000,1338220,1338220,1338220,1338220,1338220,1338220,1338220,1338220,1338220
1898,1,1.000,972592,972592,972592,972592,972592,972592,972592,972592,972592
1899,2,2.000,71251,71251,681506,376378,681506,681506,681506,681506,681506
1900,4,4.000,159241,160309,161999,260124,558949,558949,558949,558949,558949
1901,1,1.000,875627,875627,875627,875627,875627,875627,875627,875627,875627
1902,3,3.000,70674,70674,162192,350041,817259,817259,817259,817259,817259
1903,2,2.000,775962,775962,934928,855445,934928,934928,934928,934928,934928
1904,1,1.000,652340,652340,652340,652340,652340,652340,652340,652340,652340
1905,2,2.000,86449,86449,662290,374369,662290,662290,662290,662290,662290
1906,4,4.000,73122,160677,164838,331757,928394,928394,928394,928394,928394
1907,2,2.000,160848,160848,602046,381447,602046,602046,602046,602046,602046
1908,3,3.000,83762,83762,184862,415681,978421,978421,978421,978421,978421
1909,2,2.000,158999,158999,521255,340127,521255,521255,521255,521255,521255
1910,3,3.000,85994,85994,159237,351678,809804,809804,809804,809804,809804
1911,5,5.000,97252,135567,159855,220469,164234,545439,545439,545439,545439
1912,1,1.000,705158,705158,705158,705158,705158,705158,705158,705158,705158
1913,5,5.000,158097,158336,161555,284966,163929,782916,782916,782916,782916
1914,2,2.000,157557,157557,535449,346503,535449,535449,535449,535449,535449
1915,1,1.000,1333510,1333510,1333510,1333510,1333510,1333510,1333510,1333510,1333510
1916,1,1.000,845633,845633,845633,845633,845633,845633,845633,845633,845633
1917,3,3.000,161331,161331,172035,405407,882857,882857,882857,882857,882857
1918,1,1.000,611301,611301,611301,611301,611301,611301,611301,611301,611301
1919,1,1.000,842995,842995,842995,842995,842995,842995,842995,842995,842995
1920,6,6.000,70477,72606,165013,180731,165526,447845,447845,447845,447845
1921,2,2.000,614859,614859,776959,695909,776959,776959,776959,776959,776959
1922,1,1.000,1424976,1424976,1424976,1424976,1424976,1424976,1424976,1424976,1424976
1923,1,1.000,163048,163048,163048,163048,163048,163048,163048,163048,163048
1924,4,4.000,161640,162729,569111,563951,1362327,1362327,1362327,1362327,1362327
1925,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1926,1,1.000,900152,900152,900152,900152,900152,900152,900152,900152,900152
1927,1,1.000,1048721,1048721,1048721,1048721,1048721,1048721,1048721,1048721,1048721
1928,3,3.000,164761,164761,165274,324494,643448,643448,643448,643448,643448
1929,1,1.000,1012935,1012935,1012935,1012935,1012935,1012935,1012935,1012935,1012935
1930,3,3.000,169687,169687,169921,384393,813573,813573,813573,813573,813573
1931,2,2.000,166814,166814,761097,463955,761097,761097,761097,761097,761097
1932,2,2.000,175088,175088,573579,374333,573579,573579,573579,573579,573579
1933,3,3.000,166444,166444,178878,345676,691706,691706,691706,691706,691706
1934,4,4.000,87883,173834,203118,295285,716305,716305,716305,716305,716305
1935,2,2.000,608990,608990,746579,677784,746579,746579,746579,746579,746579
1936,2,2.000,92595,92595,866497,479546,866497,866497,866497,866497,866497
1937,2,2.000,190054,190054,1363986,777020,1363986,1363986,1363986,1363986,1363986
1938,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1939,5,5.000,160876,162502,165239,164084,165642,166163,166163,166163,166163
1940,3,3.000,162648,162648,513615,544670,957749,957749,957749,957749,957749
1941,3,3.000,163541,163541,166259,171275,184026,184026,184026,184026,184026
1942,3,3.000,163515,163515,257613,306600,498674,498674,498674,498674,498674
1943,3,3.000,75893,75893,564448,544913,994400,994400,994400,994400,994400
1944,3,3.000,122152,122152,159923,147588,160691,160691,160691,160691,160691
1945,3,3.000,160236,160236,163772,295905,563709,563709,563709,563709,563709
1946,2,2.000,161705,161705,1358570,760137,1358570,1358570,1358570,1358570,1358570
1947,2,2.000,161208,161208,700576,430892,700576,700576,700576,700576,700576
1948,4,4.000,71939,160967,163277,240995,567800,567800,567800,567800,567800
1949,1,1.000,840591,840591,840591,840591,840591,840591,840591,840591,840591
1950,2,2.000,757865,757865,985797,871831,985797,985797,985797,985797,985797
1951,1,1.000,578399,578399,578399,578399,578399,578399,578399,578399,578399
1952,2,2.000,159168,159168,690093,424630,690093,690093,690093,690093,690093
1953,1,1.000,945376,945376,945376,945376,945376,945376,945376,945376,945376
1954,1,1.000,749455,749455,749455,749455,749455,749455,749455,749455,749455
1955,3,3.000,158818,158818,161880,409186,906862,906862,906862,906862,906862
1956,1,1.000,720353,720353,720353,720353,720353,720353,720353,720353,720353
1957,2,2.000,164317,164317,857635,510976,857635,857635,857635,857635,857635
1958,4,4.000,160143,165853,166283,376091,1012086,1012086,1012086,1012086,1012086
1959,3,3.000,161479,161479,191106,277693,480495,480495,480495,480495,480495
1960,3,3.000,74929,74929,193937,352695,789220,789220,789220,789220,789220
1961,1,1.000,575757,575757,575757,575757,575757,575757,575757,575757,575757
1962,2,2.000,849889,849889,907385,878637,907385,907385,907385,907385,907385
1963,1,1.000,744061,744061,744061,744061,744061,744061,744061,744061,744061
1964,2,2.000,87942,87942,872392,480167,872392,872392,872392,872392,872392
1965,1,1.000,655393,655393,655393,655393,655393,655393,655393,655393,655393
1966,5,5.000,158934,161470,162648,225416,187084,456947,456947,456947,456947
1967,1,1.000,770301,770301,770301,770301,770301,770301,770301,770301,770301
1968,2,2.000,695315,695315,723884,709599,723884,723884,723884,723884,723884
1969,2,2.000,163345,163345,716116,439730,716116,716116,716116,716116,716116
1970,2,2.000,164323,164323,1024300,594311,1024300,1024300,1024300,1024300,1024300
1971,2,2.000,163679,163679,2123132,1143405,2123132,2123132,2123132,2123132,2123132
1972,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1973,1,1.000,612220,612220,612220,612220,612220,612220,612220,612220,612220
1974,1,1.000,844552,844552,844552,844552,844552,844552,844552,844552,844552
1975,3,3.000,160081,160081,160914,356165,747502,747502,747502,747502,747502
1976,2,2.000,194166,194166,1241151,717658,1241151,1241151,1241151,1241151,1241151
1977,2,2.000,173276,173276,983752,578514,983752,983752,983752,983752,983752
1978,1,1.000,894061,894061,894061,894061,894061,894061,894061,894061,894061
1979,1,1.000,165810,165810,165810,165810,165810,165810,165810,165810,165810
1980,2,2.000,808745,808745,833389,821067,833389,833389,833389,833389,833389
1981,1,1.000,948450,948450,948450,948450,948450,948450,948450,948450,948450
1982,2,2.000,164628,164628,2226516,1195572,2226516,2226516,2226516,2226516,2226516
1983,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1984,1,1.000,161242,161242,161242,161242,161242,161242,161242,161242,161242
1985,2,2.000,554421,554421,1013475,783948,1013475,1013475,1013475,1013475,1013475
1986,2,2.000,162521,162521,163849,163185,163849,163849,163849,163849,163849
1987,2,2.000,505649,505649,2091442,1298545,2091442,2091442,2091442,2091442,2091442
1988,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1989,1,1.000,777978,777978,777978,777978,777978,777978,777978,777978,777978
1990,1,1.000,774517,774517,774517,774517,774517,774517,774517,774517,774517
1991,4,4.000,73940,89631,205646,239161,587427,587427,587427,587427,587427
1992,2,2.000,578179,578179,961894,770036,961894,961894,961894,961894,961894
1993,2,2.000,166356,166356,944767,555561,944767,944767,944767,944767,944767
1994,1,1.000,476719,476719,476719,476719,476719,476719,476719,476719,476719
1995,2,2.000,637815,637815,789448,713631,789448,789448,789448,789448,789448
1996,1,1.000,986634,986634,986634,986634,986634,986634,986634,986634,986634
1997,2,2.000,160533,160533,187805,174169,187805,187805,187805,187805,187805
1998,2,2.000,460524,460524,958964,709744,958964,958964,958964,958964,958964
1999,2,2.000,161788,161788,753815,457801,753815,753815,753815,753815,753815
2000,3,3.000,163440,163440,176381,266255,458944,458944,458944,458944,458944
2001,2,2.000,162267,162267,1017650,589958,1017650,1017650,1017650,1017650,1017650
2002,4,4.000,160594,161682,162240,298340,708845,708845,708845,708845,708845
2003,1,1.000,2005309,2005309,2005309,2005309,2005309,2005309,2005309,2005309,2005309
2004,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,3,3.000,164054,164054,164328,165175,167144,167144,167144,167144,167144
2006,6,6.000,161449,161624,165601,170800,185530,188542,188542,188542,188542
2007,2,2.000,161447,161447,996965,579206,996965,996965,996965,996965,996965
2008,1,1.000,954648,954648,954648,954648,954648,954648,954648,954648,954648
2009,4,4.000,87560,161079,161236,440966,1353991,1353991,1353991,1353991,1353991
2010,1,1.000,575368,575368,575368,575368,575368,575368,575368,575368,575368
2011,2,2.000,159922,159922,780459,470190,780459,780459,780459,780459,780459
2012,3,3.000,174043,174043,174924,303088,560299,560299,560299,560299,560299
2013,3,3.000,87012,87012,161030,724505,1925475,1925475,1925475,1925475,1925475
2014,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2015,2,2.000,191654,191654,447127,319390,447127,447127,447127,447127,447127
2016,3,3.000,160532,160532,161756,556290,1346584,1346584,1346584,1346584,1346584
2017,1,1.000,946543,946543,946543,946543,946543,946543,946543,946543,946543
2018,2,2.000,93573,93573,163674,128623,163674,163674,163674,163674,163674
2019,2,2.000,188792,188792,1019660,604226,1019660,1019660,1019660,1019660,1019660
2020,1,1.000,954932,954932,954932,954932,954932,954932,954932,954932,954932
2021,1,1.000,853147,853147,853147,853147,853147,853147,853147,853147,853147
2022,3,3.000,162384,162384,162882,332277,671566,671566,671566,671566,671566
2023,4,4.000,94331,181050,454120,320981,554423,554423,554423,554423,554423
2024,2,2.000,186981,186981,504961,345971,504961,504961,504961,504961,504961
2025,3,3.000,159704,159704,164789,368045,779642,779642,779642,779642,779642
2026,1,1.000,910855,910855,910855,910855,910855,910855,910855,910855,910855
2027,3,3.000,81692,81692,166795,418828,1007998,1007998,1007998,1007998,1007998
2028,2,2.000,671852,671852,808445,740148,808445,808445,808445,808445,808445
2029,1,1.000,2566868,2566868,2566868,2566868,2566868,2566868,2566868,2566868,2566868
2030,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2031,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2032,1,1.000,734655,734655,734655,734655,734655,734655,734655,734655,734655
2033,4,4.000,86928,159040,164325,271166,674373,674373,674373,674373,674373
2034,2,2.000,88194,88194,972680,530437,972680,972680,972680,972680,972680
2035,3,3.000,160782,160782,176666,283610,513383,513383,513383,513383,513383
2036,2,2.000,400977,400977,562413,481695,562413,562413,562413,562413,562413
2037,2,2.000,604763,604763,807953,706358,807953,807953,807953,807953,807953
2038,3,3.000,160452,160452,162602,261686,462004,462004,462004,462004,462004
2039,5,5.000,91489,94314,161308,258440,161569,783521,783521,783521,783521
2040,4,4.000,85764,115722,162161,131571,162638,162638,162638,162638,162638
2041,3,3.000,161252,161252,162273,347587,719237,719237,719237,719237,719237
2042,6,6.000,89143,160098,164589,296421,167074,1035447,1035447,1035447,1035447
2043,1,1.000,834225,834225,834225,834225,834225,834225,834225,834225,834225
2044,1,1.000,1013322,1013322,1013322,1013322,1013322,1013322,1013322,1013322,1013322
2045,2,2.000,166526,166526,778200,472363,778200,778200,778200,778200,778200
2046,1,1.000,1045032,1045032,1045032,1045032,1045032,1045032,1045032,1045032,1045032
2047,1,1.000,588569,588569,588569,588569,588569,588569,588569,588569,588569
2048,1,1.000,834299,834299,834299,834299,834299,834299,834299,834299,834299
2049,3,3.000,167690,167690,170332,691502,1736485,1736485,1736485,1736485,1736485
2050,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2051,3,3.000,84722,84722,455301,513191,999551,999551,999551,999551,999551
2052,1,1.000,513901,513901,513901,513901,513901,513901,513901,513901,513901
2053,2,2.000,164015,164015,875089,519552,875089,875089,875089,875089,875089
2054,4,4.000,160284,187833,197233,217136,323194,323194,323194,323194,323194
2055,2,2.000,162801,162801,898802,530801,898802,898802,898802,898802,898802
2056,2,2.000,726129,726129,1040052,883090,1040052,1040052,1040052,1040052,1040052
2057,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2058,2,2.000,189950,189950,1370755,780352,1370755,1370755,1370755,1370755,1370755
2059,1,1.000,655274,655274,655274,655274,655274,655274,655274,655274,655274
2060,2,2.000,609555,609555,990264,799909,990264,990264,990264,990264,990264
2061,1,1.000,972290,972290,972290,972290,972290,972290,972290,972290,972290
2062,1,1.000,627600,627600,627600,627600,627600,627600,627600,627600,627600
2063,1,1.000,911389,911389,911389,911389,911389,911389,911389,911389,911389
2064,2,2.000,207612,207612,525021,366316,525021,525021,525021,525021,525021
2065,6,6.000,79114,165135,169242,362848,170215,1425276,1425276,1425276,1425276
2066,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2067,1,1.000,783137,783137,783137,783137,783137,783137,783137,783137,783137
2068,1,1.000,1103920,1103920,1103920,1103920,1103920,1103920,1103920,1103920,1103920
2069,1,1.000,1358699,1358699,1358699,1358699,1358699,1358699,1358699,1358699,1358699
2070,1,1.000,687502,687502,687502,687502,687502,687502,687502,687502,687502
2071,1,1.000,1355226,1355226,1355226,1355226,1355226,1355226,1355226,1355226,1355226
2072,1,1.000,500268,500268,500268,500268,500268,500268,500268,500268,500268
2073,3,3.000,161243,161243,568549,581684,1015260,1015260,1015260,1015260,1015260
2074,1,1.000,959071,959071,959071,959071,959071,959071,959071,959071,959071
2075,1,1.000,947290,947290,947290,947290,947290,947290,947290,947290,947290
2076,1,1.000,635234,635234,635234,635234,635234,635234,635234,635234,635234
2077,4,4.000,87993,164777,200722,456847,1373899,1373899,1373899,1373899,1373899
2078,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2079,4,4.000,87363,169089,270411,309872,712625,712625,712625,712625,712625
