Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
435,1.400,168.674,157.934,158.280,160.548,190.776,192.072,192.072,192.072,192.072,0.006
440,0.400,158.534,156.386,156.386,160.682,160.682,160.682,160.682,160.682,160.682,0.006
445,0.800,165.774,157.204,157.671,159.397,188.824,188.824,188.824,188.824,188.824,0.006
450,0.400,158.611,157.463,157.463,159.759,159.759,159.759,159.759,159.759,159.759,0.006
455,0.600,157.208,156.440,156.440,157.220,157.963,157.963,157.963,157.963,157.963,0.006
460,1.000,167.915,163.838,163.845,165.249,173.011,173.633,173.633,173.633,173.633,0.006
465,1.000,159.231,157.554,158.005,159.424,160.112,161.061,161.061,161.061,161.061,0.006
470,0.200,191.834,191.834,191.834,191.834,191.834,191.834,191.834,191.834,191.834,0.005
475,1.800,168.879,158.075,159.077,163.030,166.865,201.657,201.657,201.657,201.657,0.006
480,0.400,157.976,157.427,157.427,158.525,158.525,158.525,158.525,158.525,158.525,0.006
485,0.200,157.313,157.313,157.313,157.313,157.313,157.313,157.313,157.313,157.313,0.006
490,0.200,161.838,161.838,161.838,161.838,161.838,161.838,161.838,161.838,161.838,0.006
495,1.000,177.545,161.597,162.886,165.005,191.424,206.814,206.814,206.814,206.814,0.006
500,1.800,160.869,155.923,156.677,157.194,158.391,184.336,184.336,184.336,184.336,0.006
505,0.200,159.683,159.683,159.683,159.683,159.683,159.683,159.683,159.683,159.683,0.006
510,1.000,157.388,156.654,156.915,157.589,157.803,157.981,157.981,157.981,157.981,0.006
515,1.800,158.974,156.950,157.887,158.554,160.551,161.221,161.221,161.221,161.221,0.006
520,0.600,156.861,155.322,155.322,156.506,158.754,158.754,158.754,158.754,158.754,0.006
525,1.600,160.633,154.815,157.292,157.443,159.868,183.854,183.854,183.854,183.854,0.006
530,0.400,162.118,161.315,161.315,162.920,162.920,162.920,162.920,162.920,162.920,0.006
535,0.800,165.531,158.557,159.097,160.585,183.885,183.885,183.885,183.885,183.885,0.006
540,1.000,168.895,159.069,159.849,163.293,171.103,191.161,191.161,191.161,191.161,0.006
545,0.800,166.745,159.683,159.898,160.656,186.743,186.743,186.743,186.743,186.743,0.006
550,0.400,160.761,160.421,160.421,161.100,161.100,161.100,161.100,161.100,161.100,0.006
555,1.400,170.636,165.484,166.519,167.219,169.918,190.392,190.392,190.392,190.392,0.006
560,2.000,168.037,166.329,167.200,168.326,168.909,169.523,169.523,169.523,169.523,0.006
565,1.600,164.678,157.946,158.792,160.166,162.437,200.230,200.230,200.230,200.230,0.006
570,1.600,169.391,157.983,158.696,163.979,186.057,198.781,198.781,198.781,198.781,0.006
575,1.800,162.836,156.082,157.772,158.610,163.333,187.686,187.686,187.686,187.686,0.006
580,0.800,170.299,158.568,161.283,172.117,189.227,189.227,189.227,189.227,189.227,0.006
585,0.800,165.985,160.439,161.473,161.785,180.241,180.241,180.241,180.241,180.241,0.006
590,0.600,168.583,167.482,167.482,168.709,169.559,169.559,169.559,169.559,169.559,0.006
595,1.800,163.149,157.197,158.162,158.909,160.804,190.612,190.612,190.612,190.612,0.006
600,1.800,167.184,157.994,159.010,161.442,163.258,197.455,197.455,197.455,197.455,0.006
605,0.200,166.275,166.275,166.275,166.275,166.275,166.275,166.275,166.275,166.275,0.006
610,1.400,240.489,157.334,157.560,158.794,185.136,701.735,701.735,701.735,701.735,0.004
615,0.600,160.429,159.733,159.733,160.059,161.495,161.495,161.495,161.495,161.495,0.006
620,1.200,170.836,158.468,158.541,159.637,179.229,209.716,209.716,209.716,209.716,0.006
625,1.200,163.186,156.798,157.922,159.487,159.900,186.417,186.417,186.417,186.417,0.006
630,1.800,162.829,155.117,158.344,159.505,160.446,192.035,192.035,192.035,192.035,0.006
635,1.000,175.128,157.734,159.002,160.767,191.025,207.110,207.110,207.110,207.110,0.006
640,1.800,161.387,155.400,158.342,159.650,162.039,171.367,171.367,171.367,171.367,0.006
645,0.400,161.875,161.641,161.641,162.108,162.108,162.108,162.108,162.108,162.108,0.006
650,1.000,163.387,158.498,159.700,162.928,167.568,168.243,168.243,168.243,168.243,0.006
655,1.600,164.901,157.469,159.820,161.688,164.621,194.734,194.734,194.734,194.734,0.006
660,1.000,162.181,156.357,156.532,157.532,159.291,181.195,181.195,181.195,181.195,0.006
665,2.000,161.711,155.903,157.552,159.106,159.392,191.254,191.254,191.254,191.254,0.006
670,1.200,166.746,157.990,158.775,160.173,174.987,189.552,189.552,189.552,189.552,0.006
675,1.400,162.131,159.530,159.850,160.919,162.919,169.588,169.588,169.588,169.588,0.006
680,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
685,0.600,164.870,161.921,161.921,163.454,169.236,169.236,169.236,169.236,169.236,0.006
690,1.000,170.337,157.241,158.349,162.221,186.374,187.502,187.502,187.502,187.502,0.006
695,0.800,160.929,157.829,160.736,161.828,163.323,163.323,163.323,163.323,163.323,0.006
700,0.800,166.452,163.585,166.538,167.019,168.667,168.667,168.667,168.667,168.667,0.006
705,2.000,164.152,157.695,159.363,160.958,166.255,185.358,185.358,185.358,185.358,0.006
710,0.600,183.168,162.532,162.532,188.811,198.160,198.160,198.160,198.160,198.160,0.005
715,0.400,166.317,165.411,165.411,167.223,167.223,167.223,167.223,167.223,167.223,0.006
720,1.600,161.951,156.791,157.305,158.182,160.648,189.184,189.184,189.184,189.184,0.006
725,0.800,161.635,159.791,160.551,162.598,163.600,163.600,163.600,163.600,163.600,0.006
730,0.800,168.462,159.595,159.762,169.754,184.736,184.736,184.736,184.736,184.736,0.006
735,1.000,165.152,158.837,159.167,160.160,161.304,186.292,186.292,186.292,186.292,0.006
740,1.000,171.301,156.999,157.362,160.516,172.363,209.267,209.267,209.267,209.267,0.006
745,0.800,160.376,158.154,158.319,159.146,165.883,165.883,165.883,165.883,165.883,0.006
750,1.800,158.348,155.544,156.594,156.908,160.309,164.924,164.924,164.924,164.924,0.006
755,0.800,157.821,156.555,157.668,157.983,159.077,159.077,159.077,159.077,159.077,0.006
760,0.600,158.900,158.222,158.222,158.555,159.924,159.924,159.924,159.924,159.924,0.006
765,1.000,212.357,162.130,163.627,195.822,203.609,336.599,336.599,336.599,336.599,0.005
770,0.400,174.791,165.012,165.012,184.569,184.569,184.569,184.569,184.569,184.569,0.006
775,0.800,170.724,166.556,170.254,171.049,175.038,175.038,175.038,175.038,175.038,0.006
780,0.600,160.000,157.956,157.956,158.926,163.119,163.119,163.119,163.119,163.119,0.006
785,0.800,167.004,157.633,160.319,164.489,185.575,185.575,185.575,185.575,185.575,0.006
790,0.400,162.490,162.244,162.244,162.735,162.735,162.735,162.735,162.735,162.735,0.006
795,0.800,160.756,157.821,157.997,163.124,164.082,164.082,164.082,164.082,164.082,0.006
800,0.800,168.179,158.811,160.844,161.643,191.419,191.419,191.419,191.419,191.419,0.006
805,0.400,158.841,158.280,158.280,159.401,159.401,159.401,159.401,159.401,159.401,0.006
810,1.200,162.666,155.920,157.452,158.475,160.111,186.558,186.558,186.558,186.558,0.006
