Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1712324030.069445,5895,0,1
1,NewOrder,1712324030.075360,12224,0,1
2,Payment,1712324030.087715,5755,0,1
1,NewOrder,1712324030.093491,5828,0,1
2,Payment,1712324030.099336,6137,0,1
1,NewOrder,1712324030.105493,5861,0,1
1,NewOrder,1712324030.111374,6007,0,1
1,NewOrder,1712324030.117397,5940,0,1
1,NewOrder,1712324030.123352,6072,0,1
1,NewOrder,1712324030.129442,6002,0,1
1,NewOrder,1712324030.135464,5992,0,1
1,NewOrder,1712324030.141486,5946,0,1
5,StockLevel,1712324030.147459,1702,0,1
3,OrderStatus,1712324030.149181,2278,0,1
2,Payment,1712324030.151480,8011,0,1
4,Delivery,1712324030.159508,18148,0,1
1,NewOrder,1712324030.177676,5878,0,1
2,Payment,1712324030.183568,5995,0,1
2,Payment,1712324030.189579,6027,0,1
1,NewOrder,1712324030.195625,12026,0,1
2,Payment,1712324030.207694,5881,0,1
2,Payment,1712324030.213595,6041,0,1
2,Payment,1712324030.219656,5963,0,1
1,NewOrder,1712324030.225639,5894,0,1
1,NewOrder,1712324030.231554,12083,0,1
1,NewOrder,1712324030.243657,5954,0,1
1,NewOrder,1712324030.249631,12074,0,1
3,OrderStatus,1712324030.261725,1053,0,1
1,NewOrder,1712324030.262793,10927,0,1
2,Payment,1712324030.273739,5842,0,1
1,NewOrder,1712324030.279599,5971,0,1
1,NewOrder,1712324030.285590,6009,0,1
1,NewOrder,1712324030.291618,12042,0,1
1,NewOrder,1712324030.303676,12074,0,1
2,Payment,1712324030.315770,5879,0,1
2,Payment,1712324030.321669,5994,0,1
2,Payment,1712324030.327683,5961,0,1
1,NewOrder,1712324030.333664,12040,0,1
1,NewOrder,1712324030.345724,12015,0,1
1,NewOrder,1712324030.357759,11985,0,1
1,NewOrder,1712324030.369763,5878,0,1
2,Payment,1712324030.375662,6232,0,1
1,NewOrder,1712324030.381923,11993,0,1
2,Payment,1712324030.393946,5956,0,1
1,NewOrder,1712324030.399922,12002,0,1
