Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
420,1.800,149.328,142.756,143.765,146.539,155.288,156.811,156.811,156.811,156.811,0.007
425,1.400,149.765,142.394,143.919,145.020,158.312,158.623,158.623,158.623,158.623,0.007
430,0.400,186.373,170.553,170.553,202.192,202.192,202.192,202.192,202.192,202.192,0.005
435,1.200,164.877,146.767,147.310,148.031,161.700,237.800,237.800,237.800,237.800,0.006
440,0.800,151.983,143.568,145.529,157.602,161.233,161.233,161.233,161.233,161.233,0.007
445,1.000,150.431,145.965,146.162,149.564,154.858,155.607,155.607,155.607,155.607,0.007
450,0.400,186.308,166.563,166.563,206.053,206.053,206.053,206.053,206.053,206.053,0.005
455,0.800,151.752,144.179,147.304,157.617,157.908,157.908,157.908,157.908,157.908,0.007
460,1.000,165.649,144.390,156.044,158.484,170.838,198.489,198.489,198.489,198.489,0.006
465,0.800,149.994,146.314,146.715,148.270,158.677,158.677,158.677,158.677,158.677,0.007
470,0.200,158.541,158.541,158.541,158.541,158.541,158.541,158.541,158.541,158.541,0.006
475,2.600,159.183,146.175,150.782,157.697,161.360,171.235,198.065,198.065,198.065,0.006
480,1.200,158.183,144.449,145.155,155.896,160.854,196.078,196.078,196.078,196.078,0.006
485,0.400,151.269,144.481,144.481,158.057,158.057,158.057,158.057,158.057,158.057,0.007
490,0.400,149.428,147.907,147.907,150.948,150.948,150.948,150.948,150.948,150.948,0.007
495,0.400,184.169,148.693,148.693,219.645,219.645,219.645,219.645,219.645,219.645,0.005
500,0.400,151.879,145.208,145.208,158.549,158.549,158.549,158.549,158.549,158.549,0.007
505,2.000,156.275,144.043,145.110,155.574,158.362,204.230,204.230,204.230,204.230,0.006
510,1.000,149.051,143.680,144.070,145.311,154.793,157.399,157.399,157.399,157.399,0.007
515,1.600,158.509,143.035,143.314,155.955,175.060,195.597,195.597,195.597,195.597,0.006
520,1.200,148.748,142.976,144.872,146.748,155.028,157.485,157.485,157.485,157.485,0.007
525,0.200,155.101,155.101,155.101,155.101,155.101,155.101,155.101,155.101,155.101,0.006
530,2.000,162.663,143.315,146.538,156.682,167.678,207.084,207.084,207.084,207.084,0.006
535,1.600,150.508,143.352,144.593,154.869,157.796,158.273,158.273,158.273,158.273,0.007
540,1.200,164.250,144.062,144.346,155.305,182.262,213.525,213.525,213.525,213.525,0.006
545,0.800,159.225,143.386,145.221,148.029,200.264,200.264,200.264,200.264,200.264,0.006
550,0.800,154.584,146.248,148.707,159.870,163.510,163.510,163.510,163.510,163.510,0.006
555,1.200,169.383,151.307,151.544,164.156,164.602,220.942,220.942,220.942,220.942,0.006
560,1.200,157.814,143.369,143.510,155.064,156.611,202.586,202.586,202.586,202.586,0.006
