Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
1930,2,2.000,153675,153675,589356,371515,589356,589356,589356,589356,589356
1931,1,1.000,925313,925313,925313,925313,925313,925313,925313,925313,925313
1932,4,4.000,142791,143032,589869,378468,638181,638181,638181,638181,638181
1933,2,2.000,142922,142922,585774,364348,585774,585774,585774,585774,585774
1934,1,1.000,747634,747634,747634,747634,747634,747634,747634,747634,747634
1935,2,2.000,776663,776663,952530,864596,952530,952530,952530,952530,952530
1936,2,2.000,143684,143684,708853,426268,708853,708853,708853,708853,708853
1937,1,1.000,478585,478585,478585,478585,478585,478585,478585,478585,478585
1938,2,2.000,508762,508762,685042,596902,685042,685042,685042,685042,685042
1939,3,3.000,60099,60099,210488,252665,487410,487410,487410,487410,487410
1940,3,3.000,142539,142539,174605,399929,882644,882644,882644,882644,882644
1941,1,1.000,866239,866239,866239,866239,866239,866239,866239,866239,866239
1942,6,6.000,59686,142627,159330,231743,191743,694412,694412,694412,694412
1943,2,2.000,164667,164667,749373,457020,749373,749373,749373,749373,749373
1944,2,2.000,147450,147450,689443,418446,689443,689443,689443,689443,689443
1945,1,1.000,847492,847492,847492,847492,847492,847492,847492,847492,847492
1946,1,1.000,1047548,1047548,1047548,1047548,1047548,1047548,1047548,1047548,1047548
1947,3,3.000,155078,155078,567434,553677,938519,938519,938519,938519,938519
1948,1,1.000,889838,889838,889838,889838,889838,889838,889838,889838,889838
1949,2,2.000,154121,154121,802180,478150,802180,802180,802180,802180,802180
1950,2,2.000,155372,155372,160032,157702,160032,160032,160032,160032,160032
1951,2,2.000,533935,533935,896804,715369,896804,896804,896804,896804,896804
1952,3,3.000,151753,151753,153433,414155,937279,937279,937279,937279,937279
1953,1,1.000,653304,653304,653304,653304,653304,653304,653304,653304,653304
1954,1,1.000,680186,680186,680186,680186,680186,680186,680186,680186,680186
1955,3,3.000,196180,196180,540236,499660,762566,762566,762566,762566,762566
1956,1,1.000,645825,645825,645825,645825,645825,645825,645825,645825,645825
1957,4,4.000,53141,144569,157392,235956,588724,588724,588724,588724,588724
1958,2,2.000,163540,163540,833686,498613,833686,833686,833686,833686,833686
1959,3,3.000,144455,144455,154158,311480,635828,635828,635828,635828,635828
1960,2,2.000,485175,485175,579936,532555,579936,579936,579936,579936,579936
1961,3,3.000,142946,142946,426182,497948,924718,924718,924718,924718,924718
1962,2,2.000,163634,163634,538688,351161,538688,538688,538688,538688,538688
1963,5,5.000,76700,151367,164441,328899,164919,1087070,1087070,1087070,1087070
1964,1,1.000,759191,759191,759191,759191,759191,759191,759191,759191,759191
1965,2,2.000,165927,165927,669052,417489,669052,669052,669052,669052,669052
1966,3,3.000,145929,145929,147460,153786,167970,167970,167970,167970,167970
1967,2,2.000,228421,228421,819231,523826,819231,819231,819231,819231,819231
1968,2,2.000,473304,473304,723763,598533,723763,723763,723763,723763,723763
1969,4,4.000,144716,146305,239628,295344,650730,650730,650730,650730,650730
1970,3,3.000,146632,146632,147045,318028,660408,660408,660408,660408,660408
1971,1,1.000,914551,914551,914551,914551,914551,914551,914551,914551,914551
1972,2,2.000,70215,70215,640463,355339,640463,640463,640463,640463,640463
1973,4,4.000,56451,153110,193949,255004,616506,616506,616506,616506,616506
1974,4,4.000,154042,161156,469072,334500,553733,553733,553733,553733,553733
1975,4,4.000,145919,154858,174104,319213,801974,801974,801974,801974,801974
1976,1,1.000,930756,930756,930756,930756,930756,930756,930756,930756,930756
1977,1,1.000,580118,580118,580118,580118,580118,580118,580118,580118,580118
1978,2,2.000,502682,502682,976222,739452,976222,976222,976222,976222,976222
1979,2,2.000,175242,175242,866745,520993,866745,866745,866745,866745,866745
1980,1,1.000,835058,835058,835058,835058,835058,835058,835058,835058,835058
1981,3,3.000,143822,143822,159314,166098,195159,195159,195159,195159,195159
1982,3,3.000,145668,145668,682573,593774,953082,953082,953082,953082,953082
1983,2,2.000,156615,156615,910710,533662,910710,910710,910710,910710,910710
1984,1,1.000,147006,147006,147006,147006,147006,147006,147006,147006,147006
1985,2,2.000,142703,142703,935631,539167,935631,935631,935631,935631,935631
1986,3,3.000,151900,151900,433821,355838,481793,481793,481793,481793,481793
1987,7,7.000,55953,59016,143065,161834,158088,429819,429819,429819,429819
1988,1,1.000,847470,847470,847470,847470,847470,847470,847470,847470,847470
1989,2,2.000,599006,599006,634600,616803,634600,634600,634600,634600,634600
1990,2,2.000,153046,153046,532544,342795,532544,532544,532544,532544,532544
1991,2,2.000,200859,200859,928461,564660,928461,928461,928461,928461,928461
1992,1,1.000,856987,856987,856987,856987,856987,856987,856987,856987,856987
1993,2,2.000,429180,429180,792592,610886,792592,792592,792592,792592,792592
1994,4,4.000,144148,152989,191469,297717,702262,702262,702262,702262,702262
1995,1,1.000,945899,945899,945899,945899,945899,945899,945899,945899,945899
1996,1,1.000,738755,738755,738755,738755,738755,738755,738755,738755,738755
1997,2,2.000,159450,159450,699268,429359,699268,699268,699268,699268,699268
1998,2,2.000,488798,488798,707116,597957,707116,707116,707116,707116,707116
1999,1,1.000,961374,961374,961374,961374,961374,961374,961374,961374,961374
2000,6,6.000,145099,147207,158579,154409,159294,159761,159761,159761,159761
2001,2,2.000,144177,144177,871290,507733,871290,871290,871290,871290,871290
2002,3,3.000,146911,146911,644643,515892,756122,756122,756122,756122,756122
2003,2,2.000,145436,145436,658419,401927,658419,658419,658419,658419,658419
2004,4,4.000,143915,153791,154474,274955,647643,647643,647643,647643,647643
2005,1,1.000,592710,592710,592710,592710,592710,592710,592710,592710,592710
2006,2,2.000,149860,149860,767008,458434,767008,767008,767008,767008,767008
2007,2,2.000,144508,144508,799018,471763,799018,799018,799018,799018,799018
2008,2,2.000,145927,145927,908264,527095,908264,908264,908264,908264,908264
2009,3,3.000,148439,148439,697045,518898,711210,711210,711210,711210,711210
2010,3,3.000,56183,56183,157154,142644,214597,214597,214597,214597,214597
2011,2,2.000,544890,544890,584068,564479,584068,584068,584068,584068,584068
2012,2,2.000,153701,153701,740121,446911,740121,740121,740121,740121,740121
2013,3,3.000,52701,52701,152778,369446,902859,902859,902859,902859,902859
2014,4,4.000,54842,194481,195402,232124,483771,483771,483771,483771,483771
2015,4,4.000,54500,207150,586162,430692,874958,874958,874958,874958,874958
2016,1,1.000,968032,968032,968032,968032,968032,968032,968032,968032,968032
2017,2,2.000,146550,146550,164555,155552,164555,164555,164555,164555,164555
2018,4,4.000,143573,143650,144677,244726,547007,547007,547007,547007,547007
2019,4,4.000,144640,154356,163043,240149,498557,498557,498557,498557,498557
2020,3,3.000,157164,157164,642667,496875,690794,690794,690794,690794,690794
2021,2,2.000,428748,428748,819982,624365,819982,819982,819982,819982,819982
2022,2,2.000,162363,162363,850457,506410,850457,850457,850457,850457,850457
2023,2,2.000,142867,142867,143212,143039,143212,143212,143212,143212,143212
2024,4,4.000,142627,144131,153392,257730,590773,590773,590773,590773,590773
2025,1,1.000,1030785,1030785,1030785,1030785,1030785,1030785,1030785,1030785,1030785
2026,1,1.000,892628,892628,892628,892628,892628,892628,892628,892628,892628
2027,2,2.000,840920,840920,889340,865130,889340,889340,889340,889340,889340
2028,2,2.000,148586,148586,149096,148841,149096,149096,149096,149096,149096
2029,3,3.000,157851,157851,608354,567611,936630,936630,936630,936630,936630
2030,1,1.000,611298,611298,611298,611298,611298,611298,611298,611298,611298
2031,2,2.000,158384,158384,822883,490633,822883,822883,822883,822883,822883
2032,3,3.000,142932,142932,154455,298030,596704,596704,596704,596704,596704
2033,2,2.000,144373,144373,645284,394828,645284,645284,645284,645284,645284
2034,4,4.000,142294,154260,156921,265081,606849,606849,606849,606849,606849
2035,1,1.000,903465,903465,903465,903465,903465,903465,903465,903465,903465
2036,4,4.000,56259,58313,192731,250659,695333,695333,695333,695333,695333
2037,4,4.000,52403,195422,440225,327692,622721,622721,622721,622721,622721
2038,4,4.000,144683,152963,205680,286329,641990,641990,641990,641990,641990
2039,1,1.000,634335,634335,634335,634335,634335,634335,634335,634335,634335
2040,2,2.000,636023,636023,827188,731605,827188,827188,827188,827188,827188
2041,3,3.000,141469,141469,142638,396335,904898,904898,904898,904898,904898
2042,1,1.000,943951,943951,943951,943951,943951,943951,943951,943951,943951
2043,1,1.000,457230,457230,457230,457230,457230,457230,457230,457230,457230
2044,2,2.000,195628,195628,756060,475844,756060,756060,756060,756060,756060
2045,3,3.000,197450,197450,209294,329682,582303,582303,582303,582303,582303
2046,1,1.000,915799,915799,915799,915799,915799,915799,915799,915799,915799
2047,4,4.000,143297,156169,196616,255848,527310,527310,527310,527310,527310
2048,2,2.000,143680,143680,859231,501455,859231,859231,859231,859231,859231
2049,2,2.000,146119,146119,980269,563194,980269,980269,980269,980269,980269
2050,3,3.000,154060,154060,634282,476813,642098,642098,642098,642098,642098
2051,3,3.000,143089,143089,158001,156719,169067,169067,169067,169067,169067
2052,3,3.000,56970,56970,142281,371806,916168,916168,916168,916168,916168
2053,3,3.000,56125,56125,478816,407590,687829,687829,687829,687829,687829
2054,1,1.000,947157,947157,947157,947157,947157,947157,947157,947157,947157
2055,2,2.000,144602,144602,970474,557538,970474,970474,970474,970474,970474
2056,4,4.000,142282,142454,144374,292698,741685,741685,741685,741685,741685
2057,1,1.000,427167,427167,427167,427167,427167,427167,427167,427167,427167
2058,4,4.000,56417,60197,142121,239637,699814,699814,699814,699814,699814
2059,1,1.000,971474,971474,971474,971474,971474,971474,971474,971474,971474
2060,5,5.000,53686,142997,153498,218196,155985,584817,584817,584817,584817
2061,2,2.000,595484,595484,916848,756166,916848,916848,916848,916848,916848
2062,3,3.000,142398,142398,158105,348102,743803,743803,743803,743803,743803
2063,1,1.000,955169,955169,955169,955169,955169,955169,955169,955169,955169
2064,1,1.000,765320,765320,765320,765320,765320,765320,765320,765320,765320
2065,1,1.000,670541,670541,670541,670541,670541,670541,670541,670541,670541
2066,3,3.000,160367,160367,162109,396504,867037,867037,867037,867037,867037
2067,2,2.000,174009,174009,648597,411303,648597,648597,648597,648597,648597
2068,3,3.000,157804,157804,725140,545029,752145,752145,752145,752145,752145
2069,1,1.000,954253,954253,954253,954253,954253,954253,954253,954253,954253
2070,2,2.000,143819,143819,215073,179446,215073,215073,215073,215073,215073
2071,3,3.000,145759,145759,197416,377776,790155,790155,790155,790155,790155
2072,3,3.000,143643,143643,210054,287545,508938,508938,508938,508938,508938
2073,3,3.000,53588,53588,444450,440248,822708,822708,822708,822708,822708
2074,3,3.000,53989,53989,155092,266998,591915,591915,591915,591915,591915
2075,1,1.000,956856,956856,956856,956856,956856,956856,956856,956856,956856
2076,3,3.000,161210,161210,537285,472733,719706,719706,719706,719706,719706
2077,1,1.000,587514,587514,587514,587514,587514,587514,587514,587514,587514
2078,3,3.000,154739,154739,162052,303551,593864,593864,593864,593864,593864
2079,1,1.000,1000585,1000585,1000585,1000585,1000585,1000585,1000585,1000585,1000585
2080,4,4.000,56545,147407,544738,372829,742626,742626,742626,742626,742626
2081,1,1.000,677490,677490,677490,677490,677490,677490,677490,677490,677490
2082,3,3.000,147242,147242,203446,470427,1060595,1060595,1060595,1060595,1060595
2083,1,1.000,732284,732284,732284,732284,732284,732284,732284,732284,732284
2084,3,3.000,142180,142180,217998,269445,448159,448159,448159,448159,448159
2085,4,4.000,143465,143799,153695,297363,748493,748493,748493,748493,748493
2086,2,2.000,481785,481785,569249,525517,569249,569249,569249,569249,569249
2087,3,3.000,54074,54074,429255,372765,634968,634968,634968,634968,634968
2088,2,2.000,146075,146075,480996,313535,480996,480996,480996,480996,480996
2089,4,4.000,54526,184249,581793,355871,602919,602919,602919,602919,602919
2090,3,3.000,142192,142192,153547,343316,734210,734210,734210,734210,734210
2091,2,2.000,52199,52199,582344,317271,582344,582344,582344,582344,582344
2092,4,4.000,55953,56525,567842,406407,945309,945309,945309,945309,945309
2093,2,2.000,142817,142817,153324,148070,153324,153324,153324,153324,153324
2094,4,4.000,153866,158874,430302,345213,637812,637812,637812,637812,637812
2095,1,1.000,596072,596072,596072,596072,596072,596072,596072,596072,596072
2096,1,1.000,900998,900998,900998,900998,900998,900998,900998,900998,900998
2097,2,2.000,142732,142732,899884,521308,899884,899884,899884,899884,899884
2098,4,4.000,56612,143531,144652,245300,636407,636407,636407,636407,636407
2099,2,2.000,580110,580110,739482,659796,739482,739482,739482,739482,739482
2100,1,1.000,696447,696447,696447,696447,696447,696447,696447,696447,696447
2101,3,3.000,142988,142988,155638,338018,715429,715429,715429,715429,715429
2102,4,4.000,142470,192578,196682,329076,784576,784576,784576,784576,784576
2103,3,3.000,155660,155660,203104,416954,892098,892098,892098,892098,892098
2104,1,1.000,965125,965125,965125,965125,965125,965125,965125,965125,965125
2105,2,2.000,53643,53643,657473,355558,657473,657473,657473,657473,657473
2106,2,2.000,156279,156279,598288,377283,598288,598288,598288,598288,598288
2107,4,4.000,142449,177506,580158,428103,812302,812302,812302,812302,812302
2108,1,1.000,562615,562615,562615,562615,562615,562615,562615,562615,562615
2109,1,1.000,834353,834353,834353,834353,834353,834353,834353,834353,834353
2110,4,4.000,68082,144756,158690,228478,542385,542385,542385,542385,542385
2111,2,2.000,558419,558419,649460,603939,649460,649460,649460,649460,649460
2112,3,3.000,146085,146085,161950,253495,452452,452452,452452,452452,452452
2113,2,2.000,57484,57484,1044068,550776,1044068,1044068,1044068,1044068,1044068
2114,4,4.000,144439,147603,167798,242096,508545,508545,508545,508545,508545
2115,2,2.000,143501,143501,757623,450562,757623,757623,757623,757623,757623
2116,3,3.000,144242,144242,144513,361383,795394,795394,795394,795394,795394
2117,6,6.000,141871,153188,159331,252923,160154,749580,749580,749580,749580
2118,3,3.000,69943,69943,145420,373404,904849,904849,904849,904849,904849
2119,1,1.000,557067,557067,557067,557067,557067,557067,557067,557067,557067
2120,3,3.000,57593,57593,155375,269233,594733,594733,594733,594733,594733
2121,5,5.000,143029,143991,159118,233107,213367,506032,506032,506032,506032
2122,1,1.000,995203,995203,995203,995203,995203,995203,995203,995203,995203
2123,2,2.000,157265,157265,722308,439786,722308,722308,722308,722308,722308
2124,2,2.000,144824,144824,755110,449967,755110,755110,755110,755110,755110
2125,4,4.000,144267,144515,493507,349024,613807,613807,613807,613807,613807
2126,4,4.000,142176,142774,143573,266245,636460,636460,636460,636460,636460
2127,4,4.000,141896,143130,155457,259481,597444,597444,597444,597444,597444
2128,1,1.000,661375,661375,661375,661375,661375,661375,661375,661375,661375
2129,3,3.000,144025,144025,154103,313327,641855,641855,641855,641855,641855
2130,4,4.000,143204,144148,159829,238935,508562,508562,508562,508562,508562
2131,2,2.000,434150,434150,496482,465316,496482,496482,496482,496482,496482
2132,3,3.000,153701,153701,157599,401039,891818,891818,891818,891818,891818
2133,2,2.000,156971,156971,802881,479926,802881,802881,802881,802881,802881
2134,3,3.000,141902,141902,570195,479029,724990,724990,724990,724990,724990
2135,2,2.000,143937,143937,833769,488853,833769,833769,833769,833769,833769
2136,1,1.000,756329,756329,756329,756329,756329,756329,756329,756329,756329
2137,3,3.000,54219,54219,145004,244019,532834,532834,532834,532834,532834
2138,2,2.000,159500,159500,848224,503862,848224,848224,848224,848224,848224
2139,3,3.000,56793,56793,635142,479134,745467,745467,745467,745467,745467
2140,1,1.000,887812,887812,887812,887812,887812,887812,887812,887812,887812
2141,1,1.000,743213,743213,743213,743213,743213,743213,743213,743213,743213
2142,3,3.000,142963,142963,154517,294409,585748,585748,585748,585748,585748
2143,5,5.000,52351,144272,155513,188533,155807,434722,434722,434722,434722
2144,2,2.000,605945,605945,967790,786867,967790,967790,967790,967790,967790
2145,1,1.000,834119,834119,834119,834119,834119,834119,834119,834119,834119
2146,2,2.000,144746,144746,804195,474470,804195,804195,804195,804195,804195
2147,3,3.000,156004,156004,166898,421405,941313,941313,941313,941313,941313
2148,3,3.000,148283,148283,160265,401359,895530,895530,895530,895530,895530
2149,2,2.000,148729,148729,1007260,577994,1007260,1007260,1007260,1007260,1007260
2150,1,1.000,165170,165170,165170,165170,165170,165170,165170,165170,165170
2151,3,3.000,148461,148461,162452,428109,973414,973414,973414,973414,973414
2152,5,5.000,55595,146722,148153,231095,159769,645236,645236,645236,645236
2153,1,1.000,681309,681309,681309,681309,681309,681309,681309,681309,681309
2154,2,2.000,148079,148079,692387,420233,692387,692387,692387,692387,692387
2155,2,2.000,146658,146658,833475,490066,833475,833475,833475,833475,833475
2156,4,4.000,148246,158307,159644,227643,444378,444378,444378,444378,444378
2157,3,3.000,145860,145860,162066,339528,710659,710659,710659,710659,710659
2158,2,2.000,156962,156962,896869,526915,896869,896869,896869,896869,896869
2159,4,4.000,147403,148249,149874,280398,676068,676068,676068,676068,676068
2160,5,5.000,53301,55630,142978,257350,198510,836334,836334,836334,836334
2161,2,2.000,143081,143081,582982,363031,582982,582982,582982,582982,582982
2162,4,4.000,142077,144455,205416,229963,427907,427907,427907,427907,427907
2163,2,2.000,56478,56478,839720,448099,839720,839720,839720,839720,839720
2164,6,6.000,142006,142263,142752,192014,156545,425943,425943,425943,425943
2165,3,3.000,154018,154018,155254,306403,609937,609937,609937,609937,609937
2166,1,1.000,980173,980173,980173,980173,980173,980173,980173,980173,980173
2167,4,4.000,57292,142716,542719,349374,654769,654769,654769,654769,654769
2168,4,4.000,60182,146271,173591,215451,481763,481763,481763,481763,481763
2169,4,4.000,142835,143320,154097,231122,484237,484237,484237,484237,484237
2170,4,4.000,141600,154285,191904,230724,435110,435110,435110,435110,435110
2171,3,3.000,146689,146689,149039,279494,542756,542756,542756,542756,542756
2172,4,4.000,69855,155683,158657,342279,984921,984921,984921,984921,984921
2173,2,2.000,161807,161807,795408,478607,795408,795408,795408,795408,795408
2174,1,1.000,857650,857650,857650,857650,857650,857650,857650,857650,857650
2175,2,2.000,158978,158978,693005,425991,693005,693005,693005,693005,693005
2176,3,3.000,154263,154263,694632,547168,792609,792609,792609,792609,792609
2177,3,3.000,144781,144781,145552,148526,155246,155246,155246,155246,155246
2178,2,2.000,430524,430524,587557,509040,587557,587557,587557,587557,587557
2179,3,3.000,153853,153853,154444,354669,755712,755712,755712,755712,755712
2180,2,2.000,54832,54832,782431,418631,782431,782431,782431,782431,782431
2181,3,3.000,69154,69154,487646,484744,897433,897433,897433,897433,897433
2182,2,2.000,155118,155118,846759,500938,846759,846759,846759,846759,846759
2183,1,1.000,884604,884604,884604,884604,884604,884604,884604,884604,884604
2184,2,2.000,158777,158777,802218,480497,802218,802218,802218,802218,802218
2185,4,4.000,143239,144116,208510,303475,718038,718038,718038,718038,718038
2186,1,1.000,764331,764331,764331,764331,764331,764331,764331,764331,764331
2187,3,3.000,143055,143055,219587,271685,452414,452414,452414,452414,452414
2188,2,2.000,149897,149897,691245,420571,691245,691245,691245,691245,691245
2189,2,2.000,178129,178129,933721,555925,933721,933721,933721,933721,933721
2190,3,3.000,153052,153052,632854,479964,653986,653986,653986,653986,653986
2191,1,1.000,503078,503078,503078,503078,503078,503078,503078,503078,503078
2192,5,5.000,71937,144885,145193,200545,154055,486655,486655,486655,486655
2193,3,3.000,143065,143065,489528,412460,604789,604789,604789,604789,604789
2194,2,2.000,145072,145072,649246,397159,649246,649246,649246,649246,649246
2195,4,4.000,146324,148460,157500,249764,546773,546773,546773,546773,546773
2196,2,2.000,453732,453732,935917,694824,935917,935917,935917,935917,935917
2197,1,1.000,644375,644375,644375,644375,644375,644375,644375,644375,644375
2198,3,3.000,155167,155167,435482,345464,445745,445745,445745,445745,445745
2199,3,3.000,143436,143436,154363,281340,546223,546223,546223,546223,546223
2200,3,3.000,157085,157085,162813,361043,763232,763232,763232,763232,763232
2201,4,4.000,145665,163167,222833,257096,496722,496722,496722,496722,496722
2202,4,4.000,147818,155714,179166,288987,673252,673252,673252,673252,673252
2203,1,1.000,729573,729573,729573,729573,729573,729573,729573,729573,729573
2204,2,2.000,713914,713914,847682,780798,847682,847682,847682,847682,847682
2205,1,1.000,989783,989783,989783,989783,989783,989783,989783,989783,989783
2206,1,1.000,498945,498945,498945,498945,498945,498945,498945,498945,498945
2207,5,5.000,144792,146746,156610,299096,200655,846678,846678,846678,846678
2208,1,1.000,751183,751183,751183,751183,751183,751183,751183,751183,751183
2209,3,3.000,143215,143215,206115,279086,487930,487930,487930,487930,487930
2210,2,2.000,442999,442999,815623,629311,815623,815623,815623,815623,815623
2211,2,2.000,143161,143161,789038,466099,789038,789038,789038,789038,789038
2212,5,5.000,144259,153651,154103,207308,156783,427744,427744,427744,427744
2213,5,5.000,53726,141933,142431,130487,154381,159964,159964,159964,159964
2214,3,3.000,145722,145722,152994,369225,808961,808961,808961,808961,808961
2215,3,3.000,142137,142137,144389,291586,588232,588232,588232,588232,588232
2216,2,2.000,525621,525621,534430,530025,534430,534430,534430,534430,534430
2217,3,3.000,52628,52628,142485,318876,761515,761515,761515,761515,761515
2218,2,2.000,476318,476318,890483,683400,890483,890483,890483,890483,890483
2219,2,2.000,153675,153675,883325,518500,883325,883325,883325,883325,883325
2220,4,4.000,154367,168367,180008,271452,583068,583068,583068,583068,583068
2221,1,1.000,853353,853353,853353,853353,853353,853353,853353,853353,853353
2222,2,2.000,148751,148751,562175,355463,562175,562175,562175,562175,562175
2223,5,5.000,142771,155573,157275,371595,446130,956229,956229,956229,956229
2224,1,1.000,208171,208171,208171,208171,208171,208171,208171,208171,208171
2225,1,1.000,909487,909487,909487,909487,909487,909487,909487,909487,909487
2226,3,3.000,180176,180176,438975,491741,856073,856073,856073,856073,856073
2227,1,1.000,958121,958121,958121,958121,958121,958121,958121,958121,958121
2228,1,1.000,885071,885071,885071,885071,885071,885071,885071,885071,885071
2229,2,2.000,142545,142545,646065,394305,646065,646065,646065,646065,646065
2230,2,2.000,151579,151579,935126,543352,935126,935126,935126,935126,935126
2231,4,4.000,151587,154978,423080,351132,674884,674884,674884,674884,674884
2232,4,4.000,53974,56779,142716,99322,143822,143822,143822,143822,143822
2233,4,4.000,144134,144543,492821,342453,588315,588315,588315,588315,588315
2234,1,1.000,631004,631004,631004,631004,631004,631004,631004,631004,631004
2235,2,2.000,559118,559118,569763,564440,569763,569763,569763,569763,569763
2236,1,1.000,839771,839771,839771,839771,839771,839771,839771,839771,839771
2237,2,2.000,450883,450883,801686,626284,801686,801686,801686,801686,801686
2238,1,1.000,872797,872797,872797,872797,872797,872797,872797,872797,872797
2239,4,4.000,69637,148695,507594,340339,635432,635432,635432,635432,635432
2240,3,3.000,147548,147548,159278,347607,735996,735996,735996,735996,735996
2241,3,3.000,147383,147383,158852,395905,881482,881482,881482,881482,881482
2242,2,2.000,145795,145795,968431,557113,968431,968431,968431,968431,968431
2243,2,2.000,143772,143772,797372,470572,797372,797372,797372,797372,797372
2244,1,1.000,969100,969100,969100,969100,969100,969100,969100,969100,969100
2245,1,1.000,816083,816083,816083,816083,816083,816083,816083,816083,816083
2246,1,1.000,962583,962583,962583,962583,962583,962583,962583,962583,962583
2247,4,4.000,142103,155042,158465,159216,181255,181255,181255,181255,181255
2248,3,3.000,150823,150823,151416,492257,1174533,1174533,1174533,1174533,1174533
2249,1,1.000,972787,972787,972787,972787,972787,972787,972787,972787,972787
2250,3,3.000,146731,146731,147551,347086,746977,746977,746977,746977,746977
2251,1,1.000,447214,447214,447214,447214,447214,447214,447214,447214,447214
2252,4,4.000,143091,144347,161023,247625,542041,542041,542041,542041,542041
2253,2,2.000,463131,463131,482630,472880,482630,482630,482630,482630,482630
2254,4,4.000,145506,152937,209918,247911,483285,483285,483285,483285,483285
2255,2,2.000,682693,682693,734621,708657,734621,734621,734621,734621,734621
2256,1,1.000,711611,711611,711611,711611,711611,711611,711611,711611,711611
2257,2,2.000,142766,142766,691655,417210,691655,691655,691655,691655,691655
2258,4,4.000,52747,174075,697024,455271,897240,897240,897240,897240,897240
2259,2,2.000,155020,155020,828179,491599,828179,828179,828179,828179,828179
2260,2,2.000,144781,144781,157568,151174,157568,157568,157568,157568,157568
2261,3,3.000,144490,144490,210426,297778,538420,538420,538420,538420,538420
2262,3,3.000,144317,144317,144391,345626,748172,748172,748172,748172,748172
2263,4,4.000,57337,145447,161571,278370,749127,749127,749127,749127,749127
2264,3,3.000,54609,54609,480592,407680,687841,687841,687841,687841,687841
2265,3,3.000,144710,144710,155450,326430,679131,679131,679131,679131,679131
2266,4,4.000,159659,164992,211359,260117,504460,504460,504460,504460,504460
2267,4,4.000,58857,71229,146831,214334,580422,580422,580422,580422,580422
2268,3,3.000,147818,147818,170235,429946,971785,971785,971785,971785,971785
2269,1,1.000,552950,552950,552950,552950,552950,552950,552950,552950,552950
2270,3,3.000,147412,147412,605906,552454,904046,904046,904046,904046,904046
2271,2,2.000,147032,147032,160433,153732,160433,160433,160433,160433,160433
2272,4,4.000,146139,146256,158278,342793,920502,920502,920502,920502,920502
2273,2,2.000,144954,144954,862829,503891,862829,862829,862829,862829,862829
2274,1,1.000,1150204,1150204,1150204,1150204,1150204,1150204,1150204,1150204,1150204
2275,2,2.000,145829,145829,860633,503231,860633,860633,860633,860633,860633
2276,3,3.000,68983,68983,155585,144606,209251,209251,209251,209251,209251
2277,3,3.000,57691,57691,147879,337318,806385,806385,806385,806385,806385
2278,3,3.000,55304,55304,436365,334980,513271,513271,513271,513271,513271
2279,4,4.000,56778,194983,435778,307936,544206,544206,544206,544206,544206
2280,3,3.000,53606,53606,156505,287236,651599,651599,651599,651599,651599
2281,2,2.000,723068,723068,963369,843218,963369,963369,963369,963369,963369
2282,1,1.000,434725,434725,434725,434725,434725,434725,434725,434725,434725
2283,1,1.000,945709,945709,945709,945709,945709,945709,945709,945709,945709
2284,4,4.000,68790,143374,155073,199356,430190,430190,430190,430190,430190
2285,4,4.000,143257,144178,195367,282942,648967,648967,648967,648967,648967
2286,3,3.000,155383,155383,587055,506670,777574,777574,777574,777574,777574
2287,1,1.000,589131,589131,589131,589131,589131,589131,589131,589131,589131
2288,2,2.000,153928,153928,693665,423796,693665,693665,693665,693665,693665
2289,4,4.000,54549,143858,201479,343469,973993,973993,973993,973993,973993
2290,2,2.000,224197,224197,481023,352610,481023,481023,481023,481023,481023
2291,2,2.000,161200,161200,909233,535216,909233,909233,909233,909233,909233
2292,1,1.000,857847,857847,857847,857847,857847,857847,857847,857847,857847
2293,3,3.000,144187,144187,146920,331170,702403,702403,702403,702403,702403
2294,2,2.000,590180,590180,933944,762062,933944,933944,933944,933944,933944
2295,1,1.000,614686,614686,614686,614686,614686,614686,614686,614686,614686
2296,2,2.000,545737,545737,637780,591758,637780,637780,637780,637780,637780
2297,1,1.000,874484,874484,874484,874484,874484,874484,874484,874484,874484
2298,3,3.000,157050,157050,159678,337021,694335,694335,694335,694335,694335
2299,2,2.000,157362,157362,844270,500816,844270,844270,844270,844270,844270
2300,4,4.000,144350,200046,213722,194578,220195,220195,220195,220195,220195
2301,4,4.000,145819,155652,452502,323137,538576,538576,538576,538576,538576
2302,2,2.000,469963,469963,960133,715048,960133,960133,960133,960133,960133
2303,2,2.000,145773,145773,196814,171293,196814,196814,196814,196814,196814
2304,2,2.000,499626,499626,782375,641000,782375,782375,782375,782375,782375
2305,1,1.000,775445,775445,775445,775445,775445,775445,775445,775445,775445
2306,1,1.000,818641,818641,818641,818641,818641,818641,818641,818641,818641
2307,3,3.000,181938,181938,585318,456791,603119,603119,603119,603119,603119
2308,4,4.000,147279,153084,162769,312707,787697,787697,787697,787697,787697
2309,3,3.000,146455,146455,146655,393596,887678,887678,887678,887678,887678
2310,1,1.000,840045,840045,840045,840045,840045,840045,840045,840045,840045
2311,1,1.000,974710,974710,974710,974710,974710,974710,974710,974710,974710
2312,1,1.000,486855,486855,486855,486855,486855,486855,486855,486855,486855
