Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1160,6.200,161.388,10.280,101.067,154.658,215.856,237.407,252.147,541.272,541.272,0.006
1165,6.200,165.628,7.958,110.416,128.019,190.547,243.534,557.179,575.201,575.201,0.006
1170,5.800,167.639,83.751,102.999,152.401,190.924,244.567,254.032,559.130,559.130,0.006
1175,6.800,150.615,7.981,111.835,140.267,172.501,223.647,233.070,489.040,489.040,0.007
1180,6.200,162.074,99.950,121.760,160.872,206.849,212.242,216.090,265.199,265.199,0.006
1185,5.400,186.525,7.433,131.377,168.513,231.689,277.003,514.666,527.032,527.032,0.005
1190,6.600,151.128,7.665,119.721,141.507,187.121,232.200,243.442,249.945,249.945,0.007
1195,6.800,142.326,10.370,117.246,129.341,166.085,208.742,240.250,246.384,246.384,0.007
1200,5.800,175.182,38.827,149.722,167.791,192.246,258.691,279.057,285.464,285.464,0.006
1205,4.000,247.863,11.806,167.621,197.905,231.099,652.591,670.547,670.547,670.547,0.004
1210,5.800,173.928,40.751,143.438,167.621,197.517,232.345,260.445,267.373,267.373,0.006
1215,4.800,204.520,7.528,115.661,160.402,241.843,633.497,643.423,685.783,685.783,0.005
1220,6.000,172.712,39.581,138.808,166.606,187.751,269.761,274.796,274.804,274.804,0.006
1225,5.200,191.326,7.264,146.373,163.700,212.765,251.542,420.149,637.987,637.987,0.005
1230,4.000,242.932,36.327,110.401,128.941,277.089,589.591,1227.568,1227.568,1227.568,0.004
1235,6.000,172.769,9.329,111.149,126.795,203.295,229.587,549.844,589.415,589.415,0.006
1240,5.600,173.724,40.021,158.533,173.489,191.547,221.439,227.856,251.660,251.660,0.006
1245,5.400,201.440,11.512,144.611,167.574,224.855,303.592,667.641,668.729,668.729,0.005
1250,4.200,214.508,10.586,128.765,192.006,246.776,291.791,552.269,708.621,708.621,0.005
1255,6.600,153.211,11.944,114.540,131.665,180.448,211.280,257.313,571.553,571.553,0.007
1260,6.000,172.227,13.087,118.263,160.510,216.889,258.514,259.517,655.308,655.308,0.006
1265,6.000,161.691,10.176,139.148,167.459,199.797,249.443,266.794,291.649,291.649,0.006
1270,4.800,213.785,7.522,157.593,201.481,248.825,262.688,293.374,668.304,668.304,0.005
1275,5.200,190.178,9.817,155.229,172.220,213.053,250.733,257.224,667.202,667.202,0.005
1280,6.400,153.645,7.473,113.710,154.115,192.408,218.813,236.637,268.754,268.754,0.007
1285,6.600,154.513,7.581,110.852,131.682,174.138,231.938,246.735,537.353,537.353,0.006
1290,5.000,197.386,7.794,150.257,179.485,237.607,274.879,292.729,573.966,573.966,0.005
1295,4.400,221.565,134.120,146.016,169.287,201.638,280.741,651.293,697.977,697.977,0.005
1300,7.200,138.507,7.146,109.929,131.694,204.292,233.458,238.025,239.469,239.469,0.007
1305,6.200,172.920,10.974,110.988,125.694,170.696,230.973,566.455,592.221,592.221,0.006
1310,5.800,160.233,7.751,108.826,126.045,197.218,250.932,269.105,571.636,571.636,0.006
