Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
905,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
910,0.200,647.109,647.109,647.109,647.109,647.109,647.109,647.109,647.109,647.109,0.002
915,0.200,699.155,699.155,699.155,699.155,699.155,699.155,699.155,699.155,699.155,0.001
920,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
925,0.200,545.490,545.490,545.490,545.490,545.490,545.490,545.490,545.490,545.490,0.002
930,0.200,1512.714,1512.714,1512.714,1512.714,1512.714,1512.714,1512.714,1512.714,1512.714,0.001
935,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
940,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
945,0.400,641.440,637.198,637.198,645.682,645.682,645.682,645.682,645.682,645.682,0.002
950,0.200,592.872,592.872,592.872,592.872,592.872,592.872,592.872,592.872,592.872,0.002
955,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
960,0.200,694.938,694.938,694.938,694.938,694.938,694.938,694.938,694.938,694.938,0.001
965,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
970,0.200,570.822,570.822,570.822,570.822,570.822,570.822,570.822,570.822,570.822,0.002
975,0.200,574.035,574.035,574.035,574.035,574.035,574.035,574.035,574.035,574.035,0.002
980,0.200,551.463,551.463,551.463,551.463,551.463,551.463,551.463,551.463,551.463,0.002
985,0.200,668.704,668.704,668.704,668.704,668.704,668.704,668.704,668.704,668.704,0.001
990,0.400,677.049,667.670,667.670,686.428,686.428,686.428,686.428,686.428,686.428,0.001
995,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1000,0.200,563.628,563.628,563.628,563.628,563.628,563.628,563.628,563.628,563.628,0.002
1005,0.800,610.420,551.259,563.506,656.295,670.620,670.620,670.620,670.620,670.620,0.002
1010,0.200,569.411,569.411,569.411,569.411,569.411,569.411,569.411,569.411,569.411,0.002
1015,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1020,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1025,0.400,553.523,533.499,533.499,573.547,573.547,573.547,573.547,573.547,573.547,0.002
1030,0.600,551.338,549.277,549.277,550.494,554.242,554.242,554.242,554.242,554.242,0.002
1035,0.600,578.450,554.211,554.211,587.720,593.418,593.418,593.418,593.418,593.418,0.002
1040,0.200,653.358,653.358,653.358,653.358,653.358,653.358,653.358,653.358,653.358,0.002
1045,0.200,661.701,661.701,661.701,661.701,661.701,661.701,661.701,661.701,661.701,0.002
1050,0.200,649.711,649.711,649.711,649.711,649.711,649.711,649.711,649.711,649.711,0.002
1055,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1060,0.200,655.426,655.426,655.426,655.426,655.426,655.426,655.426,655.426,655.426,0.002
1065,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1070,0.400,1178.347,637.621,637.621,1719.073,1719.073,1719.073,1719.073,1719.073,1719.073,0.001
1075,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
