Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1250,0.400,40.918,40.696,40.696,41.139,41.139,41.139,41.139,41.139,41.139,0.024
1255,0.400,43.400,39.376,39.376,47.424,47.424,47.424,47.424,47.424,47.424,0.023
1260,0.800,53.452,36.743,39.769,68.301,68.995,68.995,68.995,68.995,68.995,0.019
1265,0.400,54.031,42.345,42.345,65.717,65.717,65.717,65.717,65.717,65.717,0.019
1270,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1275,0.200,41.656,41.656,41.656,41.656,41.656,41.656,41.656,41.656,41.656,0.024
1280,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1285,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1290,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1295,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1300,0.400,49.234,39.733,39.733,58.735,58.735,58.735,58.735,58.735,58.735,0.020
1305,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1310,0.200,39.237,39.237,39.237,39.237,39.237,39.237,39.237,39.237,39.237,0.025
