Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
1976,6,6.000,131424,134019,195623,198126,275244,312554,312554,312554,312554
1977,4,4.000,121117,153521,257856,202134,276042,276042,276042,276042,276042
1978,2,2.000,324244,324244,659457,491850,659457,659457,659457,659457,659457
1979,6,6.000,12885,125735,143720,206031,191427,631752,631752,631752,631752
1980,4,4.000,58901,114459,270670,277668,666645,666645,666645,666645,666645
1981,1,1.000,682340,682340,682340,682340,682340,682340,682340,682340,682340
1982,5,5.000,120813,141500,274711,235443,296139,344055,344055,344055,344055
1983,4,4.000,125719,170632,268600,211210,279891,279891,279891,279891,279891
1984,4,4.000,132827,143489,296362,228853,342736,342736,342736,342736,342736
1985,6,6.000,9754,13340,148120,216878,352161,655203,655203,655203,655203
1986,4,4.000,8358,125555,282242,187831,335171,335171,335171,335171,335171
1987,6,6.000,12319,119213,235662,187530,261858,352308,352308,352308,352308
1988,5,5.000,117112,117543,129019,179200,193956,338370,338370,338370,338370
1989,5,5.000,129280,132660,136682,187953,232528,308619,308619,308619,308619
1990,7,7.000,63607,121829,137906,163703,211725,302752,302752,302752,302752
1991,4,4.000,124901,152824,282210,224942,339835,339835,339835,339835,339835
1992,6,6.000,60835,116138,245361,196039,302829,324961,324961,324961,324961
1993,4,4.000,132295,143868,341171,245841,366032,366032,366032,366032,366032
1994,3,3.000,210092,210092,290037,296735,390078,390078,390078,390078,390078
1995,5,5.000,125328,128189,128292,194945,260284,332635,332635,332635,332635
1996,4,4.000,118816,243942,331713,265799,368728,368728,368728,368728,368728
1997,6,6.000,107385,121886,134028,187349,307710,324772,324772,324772,324772
1998,6,6.000,12514,62306,132774,126245,202879,220188,220188,220188,220188
1999,3,3.000,119957,119957,348384,380345,672694,672694,672694,672694,672694
2000,6,6.000,13496,113686,130129,134727,215606,217822,217822,217822,217822
2001,7,7.000,64885,102580,186338,172963,240708,252397,252397,252397,252397
2002,7,7.000,9747,121914,136628,117174,139777,143586,143586,143586,143586
2003,8,8.000,54136,95301,137270,133796,183146,253335,253335,253335,253335
2004,3,3.000,172666,172666,215191,365258,707918,707918,707918,707918,707918
2005,5,5.000,120157,162804,197516,184621,209021,233607,233607,233607,233607
2006,6,6.000,9681,143804,166086,170696,208381,349320,349320,349320,349320
2007,7,7.000,12554,131200,146923,171950,240188,363736,363736,363736,363736
2008,3,3.000,188032,188032,228660,220695,245394,245394,245394,245394,245394
2009,5,5.000,12641,196238,215311,298322,325013,742408,742408,742408,742408
2010,3,3.000,155471,155471,161209,179200,220921,220921,220921,220921,220921
2011,5,5.000,146976,165142,185635,235843,269587,411875,411875,411875,411875
2012,4,4.000,143620,149508,251326,206554,281764,281764,281764,281764,281764
2013,5,5.000,130005,133816,151768,195095,204033,355857,355857,355857,355857
2014,6,6.000,120288,154317,169571,176830,171203,283634,283634,283634,283634
2015,4,4.000,152718,204936,233214,232744,340110,340110,340110,340110,340110
2016,5,5.000,125736,137581,149915,197901,270999,305274,305274,305274,305274
2017,5,5.000,115758,130503,140010,200240,293260,321669,321669,321669,321669
2018,4,4.000,247722,259335,323136,289128,326319,326319,326319,326319,326319
2019,4,4.000,118550,274796,287361,257266,348360,348360,348360,348360,348360
2020,6,6.000,62257,111419,188718,165217,212909,261570,261570,261570,261570
2021,5,5.000,57734,130845,162385,170846,228969,274301,274301,274301,274301
2022,6,6.000,61482,123407,275215,201145,290682,299277,299277,299277,299277
2023,3,3.000,150221,150221,271848,566242,1276657,1276657,1276657,1276657,1276657
2024,1,1.000,461868,461868,461868,461868,461868,461868,461868,461868,461868
2025,2,2.000,535776,535776,589129,562452,589129,589129,589129,589129,589129
2026,2,2.000,302967,302967,629822,466394,629822,629822,629822,629822,629822
2027,3,3.000,156988,156988,232019,215004,256005,256005,256005,256005,256005
2028,3,3.000,287519,287519,298895,297290,305456,305456,305456,305456,305456
2029,5,5.000,157090,184369,198607,202328,233071,238505,238505,238505,238505
2030,5,5.000,158344,166266,180854,211888,224778,329199,329199,329199,329199
2031,4,4.000,161592,167023,335166,257345,365601,365601,365601,365601,365601
2032,4,4.000,160747,185651,187507,227431,375821,375821,375821,375821,375821
2033,6,6.000,9723,13855,266433,177259,279982,322941,322941,322941,322941
2034,5,5.000,119586,162294,226896,217949,287387,293585,293585,293585,293585
2035,6,6.000,114096,137753,153272,160260,157653,251277,251277,251277,251277
2036,5,5.000,125713,143658,199774,209650,225940,353165,353165,353165,353165
2037,5,5.000,12395,215946,240087,200308,257368,275747,275747,275747,275747
2038,3,3.000,224902,224902,287924,288802,353580,353580,353580,353580,353580
2039,6,6.000,114285,137957,155377,178797,215306,294519,294519,294519,294519
2040,3,3.000,173155,173155,292355,372322,651456,651456,651456,651456,651456
2041,2,2.000,308425,308425,712743,510584,712743,712743,712743,712743,712743
2042,4,4.000,135143,207625,302762,244560,332713,332713,332713,332713,332713
2043,2,2.000,169506,169506,695600,432553,695600,695600,695600,695600,695600
2044,4,4.000,161559,161783,329135,251676,354229,354229,354229,354229,354229
2045,5,5.000,29975,207800,221832,199353,249079,288082,288082,288082,288082
2046,5,5.000,153252,163236,175821,179586,177881,227740,227740,227740,227740
2047,4,4.000,161506,250755,353861,384488,771831,771831,771831,771831,771831
2048,2,2.000,162296,162296,323184,242740,323184,323184,323184,323184,323184
2049,5,5.000,161710,161797,191284,215450,256626,305837,305837,305837,305837
2050,2,2.000,155928,155928,750186,453057,750186,750186,750186,750186,750186
2051,4,4.000,165737,169787,292130,348635,766888,766888,766888,766888,766888
2052,3,3.000,154418,154418,215426,231588,324922,324922,324922,324922,324922
2053,4,4.000,164237,203958,250958,240413,342502,342502,342502,342502,342502
2054,6,6.000,13626,60007,180105,165136,185672,386487,386487,386487,386487
2055,5,5.000,125568,185446,185505,198684,187868,309034,309034,309034,309034
2056,7,7.000,14138,153284,177624,162911,186946,249469,249469,249469,249469
2057,6,6.000,8996,56436,130828,142519,185399,342717,342717,342717,342717
2058,5,5.000,62517,150373,271111,211071,284238,287118,287118,287118,287118
2059,6,6.000,60228,126634,249650,194297,281566,286665,286665,286665,286665
2060,3,3.000,194034,194034,221182,263120,374146,374146,374146,374146,374146
2061,4,4.000,196065,245364,301123,264963,317300,317300,317300,317300,317300
2062,5,5.000,57950,129963,156596,181006,229379,331142,331142,331142,331142
2063,6,6.000,57638,171788,200154,193753,228149,327141,327141,327141,327141
2064,4,4.000,156613,163746,195930,203471,297596,297596,297596,297596,297596
2065,6,6.000,13431,59719,300041,199804,324129,342771,342771,342771,342771
2066,4,4.000,163530,181740,315052,244885,319218,319218,319218,319218,319218
2067,4,4.000,141840,268125,326059,277709,374814,374814,374814,374814,374814
2068,4,4.000,135959,207951,353007,262501,353088,353088,353088,353088,353088
2069,4,4.000,9863,155752,343177,214105,347631,347631,347631,347631,347631
2070,5,5.000,11271,136525,149388,174719,197600,378812,378812,378812,378812
2071,5,5.000,137622,171268,187768,192713,191517,275392,275392,275392,275392
2072,8,8.000,12108,65177,156112,146315,250903,330302,330302,330302,330302
2073,4,4.000,155284,180612,304277,251820,367110,367110,367110,367110,367110
2074,4,4.000,168892,177979,291111,232470,291900,291900,291900,291900,291900
2075,3,3.000,191483,191483,317896,295932,378419,378419,378419,378419,378419
2076,7,7.000,9617,159668,185505,159819,197408,206062,206062,206062,206062
2077,4,4.000,161844,230871,239605,236049,311878,311878,311878,311878,311878
2078,5,5.000,158004,183082,185519,209491,197482,323371,323371,323371,323371
2079,6,6.000,12335,14699,167803,161586,228764,383085,383085,383085,383085
2080,5,5.000,62594,153517,185196,187958,226998,311487,311487,311487,311487
2081,5,5.000,156913,185494,189408,207159,226425,277555,277555,277555,277555
2082,4,4.000,150269,269472,275901,244288,281511,281511,281511,281511,281511
2083,5,5.000,58029,140019,163836,192861,226376,376049,376049,376049,376049
2084,5,5.000,119043,136601,148624,195061,271938,299099,299099,299099,299099
2085,5,5.000,216909,220222,239483,242802,251424,285972,285972,285972,285972
2086,4,4.000,122492,140958,289119,210674,290128,290128,290128,290128,290128
2087,6,6.000,120139,137488,155939,175628,161295,331955,331955,331955,331955
2088,5,5.000,10351,208989,272292,212446,277494,293104,293104,293104,293104
2089,3,3.000,231193,231193,367709,418049,655245,655245,655245,655245,655245
2090,3,3.000,137000,137000,294144,247753,312116,312116,312116,312116,312116
2091,4,4.000,132744,150017,165790,208208,384281,384281,384281,384281,384281
2092,6,6.000,122983,125767,137645,172317,236171,275273,275273,275273,275273
2093,5,5.000,134958,156906,165970,198687,201446,334155,334155,334155,334155
2094,5,5.000,159732,161979,179985,221421,246608,358802,358802,358802,358802
2095,5,5.000,167149,187065,188395,194351,195864,233284,233284,233284,233284
2096,6,6.000,10996,14003,208319,244839,299066,778440,778440,778440,778440
2097,2,2.000,183284,183284,358847,271065,358847,358847,358847,358847,358847
2098,5,5.000,164127,180352,226743,320412,230909,799933,799933,799933,799933
2099,2,2.000,157463,157463,206763,182113,206763,206763,206763,206763,206763
2100,3,3.000,58522,58522,234210,351476,761697,761697,761697,761697,761697
2101,4,4.000,11356,285538,349268,251720,360721,360721,360721,360721,360721
2102,6,6.000,59707,163687,205988,173703,206339,237189,237189,237189,237189
2103,4,4.000,159534,175304,234627,229644,349111,349111,349111,349111,349111
2104,4,4.000,182424,311541,324150,287781,333010,333010,333010,333010,333010
2105,3,3.000,166739,166739,237267,256855,366560,366560,366560,366560,366560
2106,4,4.000,159064,168540,304720,247410,357319,357319,357319,357319,357319
2107,4,4.000,168610,189054,227560,334961,754621,754621,754621,754621,754621
2108,6,6.000,9038,55675,164486,129644,189715,239368,239368,239368,239368
2109,5,5.000,161647,173260,180709,209612,256827,275619,275619,275619,275619
2110,2,2.000,137933,137933,764169,451051,764169,764169,764169,764169,764169
2111,4,4.000,167636,202352,224080,229312,323183,323183,323183,323183,323183
2112,5,5.000,155456,198435,206311,215820,208414,310487,310487,310487,310487
2113,4,4.000,132856,221494,290788,242088,323217,323217,323217,323217,323217
2114,6,6.000,141036,164168,196034,191727,231629,245659,245659,245659,245659
2115,3,3.000,139997,139997,359544,296871,391072,391072,391072,391072,391072
2116,5,5.000,56840,137297,165158,197930,282913,347442,347442,347442,347442
2117,6,6.000,59481,132542,157357,159808,166548,299187,299187,299187,299187
2118,5,5.000,145909,149672,165678,191741,215549,281900,281900,281900,281900
2119,6,6.000,131221,150696,162856,185317,179553,335712,335712,335712,335712
2120,5,5.000,139778,143453,155898,188186,207189,294614,294614,294614,294614
2121,6,6.000,60889,120246,153398,161596,244618,263184,263184,263184,263184
2122,6,6.000,61410,118272,185456,235273,201695,711308,711308,711308,711308
2123,3,3.000,56404,56404,225107,194653,302449,302449,302449,302449,302449
2124,5,5.000,14350,116912,309974,296452,364230,676795,676795,676795,676795
2125,3,3.000,119967,119967,143761,165500,232774,232774,232774,232774,232774
2126,4,4.000,118315,143725,277152,305411,682455,682455,682455,682455,682455
2127,4,4.000,128210,186498,274453,223103,303253,303253,303253,303253,303253
2128,4,4.000,135094,250417,309934,258668,339228,339228,339228,339228,339228
2129,5,5.000,73200,118937,232589,203894,281945,312802,312802,312802,312802
2130,5,5.000,121699,143598,170474,183261,195711,284825,284825,284825,284825
2131,5,5.000,119179,126174,131519,182852,257105,280286,280286,280286,280286
2132,3,3.000,155717,155717,232338,344311,644878,644878,644878,644878,644878
2133,5,5.000,133615,143268,144296,210383,291784,338952,338952,338952,338952
2134,4,4.000,14708,271053,367441,325154,647417,647417,647417,647417,647417
2135,4,4.000,124404,146075,192814,188632,291238,291238,291238,291238,291238
2136,5,5.000,95986,120665,185701,173102,193680,269479,269479,269479,269479
2137,6,6.000,108484,131637,165630,187570,234667,345137,345137,345137,345137
2138,5,5.000,127617,169201,201024,189038,206545,240806,240806,240806,240806
2139,4,4.000,122907,203243,312291,250068,361831,361831,361831,361831,361831
2140,6,6.000,62815,111696,121925,156275,234579,290966,290966,290966,290966
2141,8,8.000,12331,101321,129339,126989,173573,323301,323301,323301,323301
2142,5,5.000,121531,123028,222537,219702,300237,331180,331180,331180,331180
2143,4,4.000,122613,239765,255525,229150,298700,298700,298700,298700,298700
2144,2,2.000,280159,280159,689368,484763,689368,689368,689368,689368,689368
2145,6,6.000,113130,131640,188181,179490,226156,274092,274092,274092,274092
2146,5,5.000,76645,163305,257121,223144,302769,315880,315880,315880,315880
2147,5,5.000,125060,144337,156063,170762,184906,243448,243448,243448,243448
2148,5,5.000,124601,126644,162558,191393,193600,349565,349565,349565,349565
2149,4,4.000,137470,142379,203534,290980,680539,680539,680539,680539,680539
2150,2,2.000,350232,350232,722951,536591,722951,722951,722951,722951,722951
2151,4,4.000,9371,214577,262766,202641,323853,323853,323853,323853,323853
2152,3,3.000,175659,175659,190685,367679,736693,736693,736693,736693,736693
2153,5,5.000,57405,130570,211184,202590,248076,365716,365716,365716,365716
2154,4,4.000,10319,137751,308653,306038,767429,767429,767429,767429,767429
2155,3,3.000,204166,204166,209669,210768,218469,218469,218469,218469,218469
2156,5,5.000,177738,197926,199313,264728,371933,376730,376730,376730,376730
2157,4,4.000,162970,195023,211955,201820,237334,237334,237334,237334,237334
2158,4,4.000,161081,184746,383148,280722,393913,393913,393913,393913,393913
2159,4,4.000,8996,161166,231378,177761,309504,309504,309504,309504,309504
2160,5,5.000,167481,194306,196228,211073,197909,299443,299443,299443,299443
2161,5,5.000,157359,201390,201957,194419,205522,205869,205869,205869,205869
2162,8,8.000,10760,133296,156567,137706,167904,202389,202389,202389,202389
2163,4,4.000,151479,161334,334133,249723,351946,351946,351946,351946,351946
2164,5,5.000,164417,196693,199695,197571,210221,216830,216830,216830,216830
2165,4,4.000,153257,186273,260314,227778,311269,311269,311269,311269,311269
2166,5,5.000,159861,197601,207311,227389,221266,350907,350907,350907,350907
2167,5,5.000,169544,188581,189838,203418,205707,263420,263420,263420,263420
2168,3,3.000,219161,219161,229090,415080,796991,796991,796991,796991,796991
2169,3,3.000,158451,158451,266727,257723,347992,347992,347992,347992,347992
2170,4,4.000,162458,286287,321721,274193,326308,326308,326308,326308,326308
2171,4,4.000,171698,203526,209421,214856,274782,274782,274782,274782,274782
2172,3,3.000,9845,9845,158812,321067,794545,794545,794545,794545,794545
2173,4,4.000,164011,167325,237808,256702,457664,457664,457664,457664,457664
2174,1,1.000,1410207,1410207,1410207,1410207,1410207,1410207,1410207,1410207,1410207
2175,2,2.000,404661,404661,521912,463286,521912,521912,521912,521912,521912
2176,2,2.000,355919,355919,414015,384967,414015,414015,414015,414015,414015
2177,5,5.000,9677,125961,134555,158756,148027,375560,375560,375560,375560
2178,6,6.000,127040,143581,149577,164738,160917,261995,261995,261995,261995
2179,6,6.000,63219,128208,147987,161629,211352,286328,286328,286328,286328
2180,5,5.000,128877,184149,184851,209874,236678,314815,314815,314815,314815
2181,6,6.000,8938,122327,166955,165213,215432,344676,344676,344676,344676
2182,2,2.000,385517,385517,711891,548704,711891,711891,711891,711891,711891
2183,4,4.000,149956,225814,291106,254188,349879,349879,349879,349879,349879
2184,4,4.000,148129,203420,286961,237445,311270,311270,311270,311270,311270
2185,5,5.000,179592,185437,185616,191504,191475,215402,215402,215402,215402
2186,5,5.000,14481,166349,177033,187914,215214,366494,366494,366494,366494
2187,5,5.000,58675,179801,269595,236047,298703,373462,373462,373462,373462
2188,2,2.000,58780,58780,766644,412712,766644,766644,766644,766644,766644
2189,2,2.000,332234,332234,794628,563431,794628,794628,794628,794628,794628
2190,4,4.000,166601,185719,215154,342375,802029,802029,802029,802029,802029
2191,4,4.000,51378,62750,125474,128725,275300,275300,275300,275300,275300
2192,6,6.000,10212,167251,203262,185252,256971,300480,300480,300480,300480
2193,4,4.000,229752,235682,247888,250406,288305,288305,288305,288305,288305
2194,6,6.000,15170,123631,186339,175194,257221,304474,304474,304474,304474
2195,4,4.000,191838,196549,251307,238595,314687,314687,314687,314687,314687
2196,4,4.000,139556,159638,211409,222944,381176,381176,381176,381176,381176
2197,4,4.000,153442,190724,311261,244930,324293,324293,324293,324293,324293
2198,5,5.000,159930,191333,209345,244493,313079,348780,348780,348780,348780
2199,5,5.000,9997,136882,161972,166024,215335,305938,305938,305938,305938
2200,3,3.000,159381,159381,344071,310255,427314,427314,427314,427314,427314
2201,6,6.000,117002,126670,257885,206063,281644,297654,297654,297654,297654
2202,5,5.000,149118,150702,199526,190413,202460,250260,250260,250260,250260
2203,4,4.000,172471,178802,197494,218501,325238,325238,325238,325238,325238
2204,2,2.000,311066,311066,782672,546869,782672,782672,782672,782672,782672
2205,4,4.000,138931,186822,195535,223672,373400,373400,373400,373400,373400
2206,5,5.000,109397,129852,164871,192112,184171,372273,372273,372273,372273
2207,9,9.000,14088,62230,150643,137571,191065,285731,285731,285731,285731
2208,4,4.000,150472,196037,237570,230260,336961,336961,336961,336961,336961
2209,6,6.000,65190,135839,188251,189703,236647,336171,336171,336171,336171
2210,3,3.000,160751,160751,263952,235592,282073,282073,282073,282073,282073
2211,5,5.000,185542,201142,250791,232991,259862,267620,267620,267620,267620
2212,4,4.000,150943,166459,238713,224874,343382,343382,343382,343382,343382
2213,4,4.000,146543,252512,298919,265076,362332,362332,362332,362332,362332
2214,5,5.000,10011,160185,163755,181984,267321,308652,308652,308652,308652
2215,2,2.000,181443,181443,773678,477560,773678,773678,773678,773678,773678
2216,5,5.000,137766,160304,173590,214116,263068,335852,335852,335852,335852
2217,2,2.000,269906,269906,735204,502555,735204,735204,735204,735204,735204
2218,4,4.000,185772,238526,349728,284077,362285,362285,362285,362285,362285
2219,2,2.000,160589,160589,750923,455756,750923,750923,750923,750923,750923
2220,5,5.000,12671,132481,232150,198958,240820,376672,376672,376672,376672
2221,5,5.000,147662,182387,214446,227930,290799,304359,304359,304359,304359
2222,4,4.000,10290,128938,357881,215638,365446,365446,365446,365446,365446
2223,4,4.000,181325,325612,333644,388128,711933,711933,711933,711933,711933
2224,2,2.000,125818,125818,288128,206973,288128,288128,288128,288128,288128
2225,8,8.000,13111,65982,148646,127117,231237,252211,252211,252211,252211
2226,5,5.000,113991,149566,195019,226558,304510,369707,369707,369707,369707
2227,4,4.000,118583,248330,308202,246537,311034,311034,311034,311034,311034
2228,4,4.000,118071,183602,218488,220448,361634,361634,361634,361634,361634
2229,5,5.000,61370,186924,219783,191117,238253,249258,249258,249258,249258
2230,6,6.000,13404,64078,119800,218091,311286,689871,689871,689871,689871
2231,4,4.000,122670,143970,172928,193595,334815,334815,334815,334815,334815
2232,3,3.000,225492,225492,324231,293622,331143,331143,331143,331143,331143
2233,4,4.000,194376,200028,329618,268125,348479,348479,348479,348479,348479
2234,4,4.000,135916,212876,232523,236910,366325,366325,366325,366325,366325
2235,5,5.000,143606,143707,233451,237228,288345,377033,377033,377033,377033
2236,7,7.000,10293,12390,59708,123199,281310,324413,324413,324413,324413
2237,4,4.000,160375,193966,221085,227425,334276,334276,334276,334276,334276
2238,7,7.000,9885,10518,156885,144601,209099,343127,343127,343127,343127
2239,5,5.000,159644,161121,225713,233032,287357,331325,331325,331325,331325
2240,5,5.000,125660,155611,159109,198608,258590,294071,294071,294071,294071
2241,2,2.000,214576,214576,737771,476173,737771,737771,737771,737771,737771
2242,5,5.000,118222,128133,152779,195794,242902,336935,336935,336935,336935
2243,4,4.000,162480,163308,167732,223342,399850,399850,399850,399850,399850
2244,5,5.000,60622,143603,174105,199184,285425,332167,332167,332167,332167
2245,3,3.000,134777,134777,206134,361602,743896,743896,743896,743896,743896
2246,5,5.000,13165,168679,329502,237380,333778,341779,341779,341779,341779
2247,3,3.000,132149,132149,220253,265820,445059,445059,445059,445059,445059
2248,3,3.000,295632,295632,322025,314743,326573,326573,326573,326573,326573
2249,4,4.000,77610,172512,357077,255690,415561,415561,415561,415561,415561
2250,5,5.000,53539,126027,237462,202406,248469,346534,346534,346534,346534
2251,5,5.000,119829,140306,239401,219911,285553,314467,314467,314467,314467
2252,5,5.000,125300,127514,143029,185996,228360,305779,305779,305779,305779
2253,2,2.000,275311,275311,727348,501329,727348,727348,727348,727348,727348
2254,5,5.000,164863,178862,186096,234148,263348,377575,377575,377575,377575
2255,4,4.000,161436,162297,336947,251947,347111,347111,347111,347111,347111
2256,4,4.000,162419,173257,212937,219449,329186,329186,329186,329186,329186
2257,4,4.000,155749,162485,274444,243941,383086,383086,383086,383086,383086
2258,4,4.000,166690,214162,281671,257370,366959,366959,366959,366959,366959
2259,5,5.000,154296,179426,191575,222795,282575,306107,306107,306107,306107
2260,4,4.000,90405,134402,156807,186817,365657,365657,365657,365657,365657
2261,6,6.000,19197,156234,184188,175741,214316,306924,306924,306924,306924
2262,5,5.000,154468,179524,182772,194194,190895,263312,263312,263312,263312
2263,4,4.000,124957,158522,382376,266763,401199,401199,401199,401199,401199
2264,2,2.000,395253,395253,777849,586551,777849,777849,777849,777849,777849
2265,3,3.000,153191,153191,372320,434989,779458,779458,779458,779458,779458
2266,2,2.000,225452,225452,366608,296030,366608,366608,366608,366608,366608
2267,4,4.000,159103,184659,188906,215233,328267,328267,328267,328267,328267
2268,6,6.000,150817,157402,198934,191070,216758,262153,262153,262153,262153
2269,3,3.000,290649,290649,299311,320372,371156,371156,371156,371156,371156
2270,5,5.000,155382,156128,167671,180758,209059,215552,215552,215552,215552
2271,3,3.000,58764,58764,150723,321682,755560,755560,755560,755560,755560
2272,5,5.000,155162,166552,197326,221560,214923,373837,373837,373837,373837
2273,5,5.000,170901,183061,189183,239993,299470,357351,357351,357351,357351
2274,3,3.000,82240,82240,171319,352286,803301,803301,803301,803301,803301
2275,3,3.000,148467,148467,179603,225121,347294,347294,347294,347294,347294
2276,5,5.000,161775,167533,185739,226773,221140,397682,397682,397682,397682
2277,4,4.000,145420,179434,198994,208261,309196,309196,309196,309196,309196
2278,5,5.000,159006,168717,242906,241059,299281,335389,335389,335389,335389
2279,4,4.000,177261,289780,294750,384624,776708,776708,776708,776708,776708
2280,2,2.000,167882,167882,373131,270506,373131,373131,373131,373131,373131
2281,6,6.000,13713,65575,151916,150513,265214,268799,268799,268799,268799
2282,4,4.000,141767,148346,185698,213639,378747,378747,378747,378747,378747
2283,6,6.000,9825,119778,205686,168965,222768,266104,266104,266104,266104
2284,4,4.000,112433,220546,307262,254491,377723,377723,377723,377723,377723
2285,5,5.000,10214,125855,213270,191387,263187,344411,344411,344411,344411
2286,4,4.000,120204,180204,290175,242362,378868,378868,378868,378868,378868
2287,8,8.000,12179,124057,141600,162421,260864,387391,387391,387391,387391
2288,4,4.000,117562,124750,131559,187980,378050,378050,378050,378050,378050
2289,3,3.000,307708,307708,335189,340276,377931,377931,377931,377931,377931
2290,5,5.000,127379,135752,222737,195504,232845,258807,258807,258807,258807
2291,4,4.000,117574,142105,289967,235067,390625,390625,390625,390625,390625
2292,7,7.000,10278,64184,169859,148512,176004,292702,292702,292702,292702
2293,4,4.000,143158,209092,384377,280999,387369,387369,387369,387369,387369
2294,4,4.000,148883,154951,187299,207621,339351,339351,339351,339351,339351
2295,3,3.000,191370,191370,348280,445236,796060,796060,796060,796060,796060
2296,3,3.000,166277,166277,263849,231739,265093,265093,265093,265093,265093
2297,6,6.000,160991,166015,192088,204240,197525,317385,317385,317385,317385
2298,4,4.000,155381,179630,191374,186706,220440,220440,220440,220440,220440
2299,7,7.000,85150,142021,178795,167707,192219,216015,216015,216015,216015
2300,5,5.000,161493,178945,186041,195123,191458,257682,257682,257682,257682
2301,5,5.000,72564,136877,185496,180707,209512,299089,299089,299089,299089
2302,5,5.000,69604,167093,180180,202222,273926,320311,320311,320311,320311
2303,5,5.000,61309,172933,227785,200727,264072,277536,277536,277536,277536
2304,4,4.000,141739,160814,315488,253508,395994,395994,395994,395994,395994
2305,2,2.000,186287,186287,747178,466732,747178,747178,747178,747178,747178
2306,4,4.000,238639,279103,339608,302714,353506,353506,353506,353506,353506
2307,4,4.000,132569,160920,185372,212412,370788,370788,370788,370788,370788
2308,3,3.000,70701,70701,166764,340113,782876,782876,782876,782876,782876
2309,5,5.000,60443,144408,158283,187431,249358,324666,324666,324666,324666
2310,6,6.000,137599,149766,157308,167398,177144,227052,227052,227052,227052
2311,5,5.000,122375,219945,248431,231002,261556,302707,302707,302707,302707
2312,4,4.000,132433,192752,294919,237137,328444,328444,328444,328444,328444
2313,4,4.000,131624,140958,302171,237651,375852,375852,375852,375852,375852
2314,4,4.000,137785,214886,247344,237464,349841,349841,349841,349841,349841
2315,5,5.000,122130,190251,272837,255013,320657,369193,369193,369193,369193
2316,8,8.000,10208,15140,110369,101973,206029,267034,267034,267034,267034
2317,5,5.000,129599,143518,143606,191523,252799,288093,288093,288093,288093
2318,4,4.000,154718,170196,288015,243729,361989,361989,361989,361989,361989
2319,4,4.000,134212,300136,323108,272298,331737,331737,331737,331737,331737
2320,6,6.000,59989,113549,137615,173742,246255,360091,360091,360091,360091
2321,5,5.000,130746,138156,145875,168584,167520,260623,260623,260623,260623
2322,6,6.000,119775,119850,167582,163779,186597,251331,251331,251331,251331
2323,5,5.000,152549,158562,174089,209878,199202,364991,364991,364991,364991
2324,3,3.000,153661,153661,192558,376126,782159,782159,782159,782159,782159
2325,4,4.000,160734,211628,219904,216939,275490,275490,275490,275490,275490
2326,5,5.000,156940,160082,195510,206958,233264,288996,288996,288996,288996
2327,4,4.000,161648,197180,293124,240901,311655,311655,311655,311655,311655
2328,4,4.000,148907,214468,337795,268503,372843,372843,372843,372843,372843
2329,4,4.000,158884,167452,264816,232766,339914,339914,339914,339914,339914
2330,5,5.000,156496,173556,184723,206078,185497,330120,330120,330120,330120
2331,5,5.000,161120,173622,179473,207128,258649,262779,262779,262779,262779
2332,4,4.000,174256,259213,308736,271292,342964,342964,342964,342964,342964
2333,4,4.000,68950,252369,345005,260594,376052,376052,376052,376052,376052
2334,2,2.000,352626,352626,379456,366041,379456,379456,379456,379456,379456
2335,3,3.000,204652,204652,348964,337026,457464,457464,457464,457464,457464
2336,3,3.000,247758,247758,358355,486950,854739,854739,854739,854739,854739
2337,5,5.000,12571,122196,150207,153751,226298,257483,257483,257483,257483
2338,4,4.000,127544,146069,196696,195089,310048,310048,310048,310048,310048
2339,6,6.000,8914,80045,220508,170177,274234,309042,309042,309042,309042
2340,5,5.000,120938,214422,232665,237107,274692,342820,342820,342820,342820
2341,3,3.000,174087,174087,256947,257579,341703,341703,341703,341703,341703
2342,4,4.000,188488,310109,400780,348415,494284,494284,494284,494284,494284
2343,6,6.000,9776,12803,171174,117147,187399,260885,260885,260885,260885
2344,2,2.000,272274,272274,776187,524230,776187,776187,776187,776187,776187
2345,5,5.000,60950,123172,295188,306639,355535,698351,698351,698351,698351
2346,3,3.000,61430,61430,112608,121713,191101,191101,191101,191101,191101
2347,5,5.000,119460,143633,163178,203552,257565,333927,333927,333927,333927
2348,4,4.000,208945,221032,263955,251996,314053,314053,314053,314053,314053
2349,5,5.000,122528,128421,266535,311458,333577,706233,706233,706233,706233
2350,4,4.000,60254,71485,155754,143720,287387,287387,287387,287387,287387
2351,6,6.000,69775,116305,149400,163830,208377,313076,313076,313076,313076
2352,5,5.000,59687,113837,127804,161311,195521,309706,309706,309706,309706
2353,5,5.000,127777,152981,199255,217411,253671,353373,353373,353373,353373
2354,4,4.000,138772,154393,307257,236838,346931,346931,346931,346931,346931
2355,6,6.000,122532,130462,248613,210890,270850,358411,358411,358411,358411
2356,1,1.000,834625,834625,834625,834625,834625,834625,834625,834625,834625
2357,5,5.000,165363,166425,186644,242715,290792,404355,404355,404355,404355
2358,3,3.000,147796,147796,154077,221820,363589,363589,363589,363589,363589
2359,5,5.000,174644,185507,185900,198550,213533,233167,233167,233167,233167
