Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
610,1.600,114.964,98.759,110.793,115.438,125.706,131.711,131.711,131.711,131.711,0.009
615,1.400,117.495,109.274,109.571,114.680,121.536,133.691,133.691,133.691,133.691,0.009
620,1.200,162.775,117.046,117.500,170.291,208.590,213.695,213.695,213.695,213.695,0.006
625,2.400,122.886,108.189,118.497,122.957,131.623,133.995,141.347,141.347,141.347,0.008
630,3.200,131.650,105.147,119.689,136.195,147.375,156.997,169.045,169.045,169.045,0.008
635,3.000,128.568,109.912,119.617,124.967,143.194,148.004,149.826,149.826,149.826,0.008
640,2.800,166.874,140.102,147.654,169.665,177.994,197.111,198.416,198.416,198.416,0.006
645,2.600,159.296,140.193,148.607,155.514,173.473,174.276,179.421,179.421,179.421,0.006
650,2.400,146.207,125.447,131.516,151.189,161.555,167.563,175.578,175.578,175.578,0.007
655,2.000,127.534,100.982,121.998,131.737,136.528,155.553,155.553,155.553,155.553,0.008
660,2.600,111.072,94.010,99.775,108.229,117.252,130.712,141.438,141.438,141.438,0.009
665,1.400,118.315,101.175,105.542,119.785,126.462,135.824,135.824,135.824,135.824,0.008
670,2.000,156.207,129.568,143.993,156.092,166.034,179.231,179.231,179.231,179.231,0.006
675,2.400,155.027,139.928,142.311,152.587,167.606,171.402,179.806,179.806,179.806,0.006
680,2.800,113.419,91.611,96.504,113.732,119.702,135.468,149.524,149.524,149.524,0.009
685,3.600,119.880,89.752,109.475,119.664,125.656,146.727,175.117,175.117,175.117,0.008
690,2.600,140.890,91.640,131.349,143.557,157.122,165.954,167.555,167.555,167.555,0.007
695,2.200,134.001,99.606,117.028,130.054,140.120,140.556,209.397,209.397,209.397,0.007
700,3.400,135.535,98.538,125.437,138.009,146.862,153.799,161.517,161.517,161.517,0.007
705,2.600,145.341,114.393,119.853,152.591,157.538,167.400,179.581,179.581,179.581,0.007
710,3.200,127.326,101.570,111.475,126.700,137.656,143.571,203.499,203.499,203.499,0.008
715,3.000,121.240,94.956,112.677,118.615,131.529,138.720,140.089,140.089,140.089,0.008
720,3.200,118.794,100.737,105.423,116.067,125.671,146.967,182.882,182.882,182.882,0.008
725,3.000,122.036,89.478,104.147,125.553,137.463,141.890,164.041,164.041,164.041,0.008
730,2.200,152.953,115.446,133.924,147.714,163.903,166.861,224.647,224.647,224.647,0.007
735,0.800,151.212,139.593,145.800,155.497,163.959,163.959,163.959,163.959,163.959,0.007
740,2.400,132.318,108.338,125.003,130.538,143.850,161.445,169.010,169.010,169.010,0.008
745,1.800,144.606,114.501,136.052,142.567,147.715,191.512,191.512,191.512,191.512,0.007
750,1.800,111.454,101.135,110.834,111.580,113.920,120.572,120.572,120.572,120.572,0.009
755,2.000,118.977,101.761,107.684,121.848,126.612,144.626,144.626,144.626,144.626,0.008
760,2.000,115.430,98.211,105.702,110.349,121.041,153.327,153.327,153.327,153.327,0.009
765,2.400,110.404,94.497,105.917,107.772,119.609,121.719,127.428,127.428,127.428,0.009
770,2.800,137.450,98.229,116.987,142.209,160.557,167.581,167.712,167.712,167.712,0.007
775,2.400,107.181,98.241,103.181,107.638,107.780,122.437,122.961,122.961,122.961,0.009
780,1.600,191.932,92.476,111.186,119.648,336.968,539.594,539.594,539.594,539.594,0.005
785,3.000,112.624,94.122,106.644,111.096,119.703,126.683,128.829,128.829,128.829,0.009
790,3.400,160.415,139.129,142.453,157.478,167.563,179.607,209.729,209.729,209.729,0.006
795,3.000,165.329,139.689,146.852,154.177,168.318,180.179,279.464,279.464,279.464,0.006
