Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1713713187.200095,122258,0,1
1,NewOrder,1713713187.322377,129209,0,1
2,Payment,1713713187.451604,113638,0,1
2,Payment,1713713187.565262,107754,0,1
2,Payment,1713713187.673039,101709,0,1
3,OrderStatus,1713713187.774767,8013,0,1
1,NewOrder,1713713187.782799,138373,0,1
1,NewOrder,1713713187.921191,111759,0,1
2,Payment,1713713188.032981,112876,0,1
1,NewOrder,1713713188.145880,194474,0,1
2,Payment,1713713188.340375,110949,0,1
1,NewOrder,1713713188.451347,164103,0,1
2,Payment,1713713188.615472,99293,0,1
3,OrderStatus,1713713188.714784,7783,0,1
1,NewOrder,1713713188.722585,133662,0,1
2,Payment,1713713188.856265,80889,0,1
1,NewOrder,1713713188.937172,125549,0,1
4,Delivery,1713713189.062739,487398,0,1
1,NewOrder,1713713189.550157,147598,0,1
2,Payment,1713713189.697778,91493,0,1
2,Payment,1713713189.789290,119650,0,1
4,Delivery,1713713189.908958,491527,0,1
2,Payment,1713713190.400505,99081,0,1
2,Payment,1713713190.499605,107747,0,1
3,OrderStatus,1713713190.607370,10524,0,1
1,NewOrder,1713713190.617913,163887,0,1
1,NewOrder,1713713190.781818,131791,0,1
1,NewOrder,1713713190.913628,166702,0,1
2,Payment,1713713191.080374,144869,0,1
2,Payment,1713713191.225267,148415,0,1
1,NewOrder,1713713191.373706,187141,0,1
2,Payment,1713713191.560871,125613,0,1
2,Payment,1713713191.686508,130371,0,1
4,Delivery,1713713191.816904,498315,0,1
1,NewOrder,1713713192.315351,131421,0,1
2,Payment,1713713192.446799,101199,0,1
1,NewOrder,1713713192.548016,168654,0,1
2,Payment,1713713192.716686,106646,0,1
2,Payment,1713713192.823350,119683,0,1
2,Payment,1713713192.943052,119728,0,1
5,StockLevel,1713713193.062799,29104,0,1
1,NewOrder,1713713193.091921,169061,0,1
1,NewOrder,1713713193.261001,150888,0,1
1,NewOrder,1713713193.411907,167322,0,1
2,Payment,1713713193.579247,106225,0,1
2,Payment,1713713193.685491,119709,0,1
2,Payment,1713713193.805220,120348,0,1
2,Payment,1713713193.925589,119177,0,1
1,NewOrder,1713713194.044787,192818,0,1
1,NewOrder,1713713194.237629,178659,0,1
2,Payment,1713713194.416312,102078,0,1
2,Payment,1713713194.518417,124945,0,1
