Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
795,2.400,200.706,136.738,179.659,197.334,248.921,249.831,252.299,252.299,252.299,0.005
800,3.200,190.658,129.617,168.128,195.341,216.915,230.662,231.107,231.107,231.107,0.005
805,3.200,168.906,121.379,143.298,170.281,191.799,219.321,251.625,251.625,251.625,0.006
810,2.400,184.823,149.133,167.647,181.085,210.553,233.725,237.492,237.492,237.492,0.005
815,2.800,177.067,119.079,156.395,178.725,201.538,227.603,250.828,250.828,250.828,0.006
820,2.400,185.607,142.963,169.895,182.795,214.420,233.461,235.246,235.246,235.246,0.005
825,3.600,174.195,107.519,145.715,175.184,207.029,231.894,234.499,234.499,234.499,0.006
830,3.000,184.550,143.881,151.831,183.772,214.832,218.948,263.632,263.632,263.632,0.005
835,2.600,176.755,131.098,142.089,171.210,201.336,219.449,237.572,237.572,237.572,0.006
840,2.600,197.429,86.791,184.574,213.827,232.673,243.254,249.307,249.307,249.307,0.005
845,2.800,186.798,143.925,157.163,193.420,207.376,236.951,243.249,243.249,243.249,0.005
850,3.400,172.762,116.027,147.612,170.902,206.604,234.225,261.546,261.546,261.546,0.006
855,2.000,190.432,118.727,151.296,188.650,238.778,258.078,258.078,258.078,258.078,0.005
860,2.400,186.420,143.053,163.268,186.801,212.680,229.839,249.751,249.751,249.751,0.005
865,3.200,187.112,121.846,154.125,206.154,219.306,248.038,254.944,254.944,254.944,0.005
870,2.400,170.471,133.846,151.982,168.243,199.614,205.175,211.094,211.094,211.094,0.006
875,3.000,195.270,148.889,157.400,194.291,227.789,234.308,249.041,249.041,249.041,0.005
880,2.000,201.359,138.559,149.024,226.385,244.808,260.832,260.832,260.832,260.832,0.005
885,2.200,218.914,167.719,173.811,229.713,243.044,255.593,255.738,255.738,255.738,0.005
890,3.800,188.417,131.459,163.397,176.307,216.609,242.403,256.152,256.152,256.152,0.005
895,2.800,213.578,162.239,200.014,217.591,236.008,249.578,273.560,273.560,273.560,0.005
900,2.600,190.325,143.199,172.919,181.972,212.173,235.970,248.877,248.877,248.877,0.005
905,3.800,189.989,128.130,145.761,190.779,222.720,243.044,248.180,248.180,248.180,0.005
910,2.200,177.992,128.278,147.523,175.946,217.828,228.232,234.691,234.691,234.691,0.006
915,3.000,186.830,124.631,158.136,191.664,223.380,236.474,238.220,238.220,238.220,0.005
920,3.200,204.131,134.020,191.123,204.385,229.437,238.558,255.366,255.366,255.366,0.005
925,3.200,210.348,146.453,175.927,199.479,227.886,283.147,407.455,407.455,407.455,0.005
930,1.200,216.444,172.468,204.894,216.768,237.662,256.077,256.077,256.077,256.077,0.005
935,2.800,201.662,136.565,160.564,211.206,232.589,240.932,297.491,297.491,297.491,0.005
940,3.200,189.284,137.678,167.284,197.626,215.717,236.169,246.930,246.930,246.930,0.005
945,2.000,226.985,167.227,185.906,225.998,267.086,320.920,320.920,320.920,320.920,0.004
950,2.800,204.840,125.874,171.832,213.334,226.878,256.468,278.449,278.449,278.449,0.005
955,3.600,199.659,129.241,160.487,208.751,221.173,254.497,323.597,323.597,323.597,0.005
960,2.200,201.705,141.901,168.490,196.347,229.704,235.579,303.681,303.681,303.681,0.005
965,3.600,205.782,133.919,182.200,214.257,222.044,261.405,278.799,278.799,278.799,0.005
970,2.800,193.487,117.269,151.810,213.195,227.247,246.185,265.982,265.982,265.982,0.005
975,2.800,189.255,123.916,164.619,197.005,215.134,232.840,239.702,239.702,239.702,0.005
980,2.400,199.893,151.378,169.191,209.674,225.146,240.480,240.889,240.889,240.889,0.005
985,2.200,232.485,142.873,196.623,242.775,261.902,269.413,278.216,278.216,278.216,0.004
990,2.200,216.310,162.379,195.415,220.613,236.118,238.336,253.663,253.663,253.663,0.005
995,2.800,239.718,199.016,210.783,242.669,255.171,269.302,328.588,328.588,328.588,0.004
1000,2.400,205.064,143.497,189.668,212.132,238.791,249.564,251.059,251.059,251.059,0.005
1005,1.600,180.595,124.843,156.063,186.557,233.135,237.326,237.326,237.326,237.326,0.006
1010,3.200,194.833,137.432,160.642,197.688,238.936,249.430,252.427,252.427,252.427,0.005
1015,2.800,190.765,120.682,161.144,200.630,215.630,232.589,236.557,236.557,236.557,0.005
1020,3.200,190.111,121.819,150.519,204.948,242.136,249.254,257.550,257.550,257.550,0.005
1025,2.400,185.310,138.930,161.775,191.849,213.255,226.591,233.983,233.983,233.983,0.005
1030,2.400,176.299,131.638,161.323,170.216,196.827,211.824,237.392,237.392,237.392,0.006
1035,1.800,184.264,138.027,152.083,188.039,209.503,235.625,235.625,235.625,235.625,0.005
1040,2.800,196.667,134.215,173.771,182.072,237.188,267.714,269.673,269.673,269.673,0.005
