Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
1684,2,2.000,151822,151822,698898,425360,698898,698898,698898,698898,698898
1685,5,5.000,150473,155540,155647,205766,280622,286550,286550,286550,286550
1686,4,4.000,201624,252850,260243,245562,267532,267532,267532,267532,267532
1687,5,5.000,149089,161597,167581,183217,173539,264283,264283,264283,264283
1688,6,6.000,108707,125445,175584,169425,238210,242945,242945,242945,242945
1689,6,6.000,103215,137581,155012,167557,224896,246813,246813,246813,246813
1690,6,6.000,87764,112744,201141,165389,204645,234705,234705,234705,234705
1691,6,6.000,107925,120881,154702,154744,195492,211474,211474,211474,211474
1692,7,7.000,46840,98820,128385,186162,184891,583518,583518,583518,583518
1693,4,4.000,153782,171548,223881,195684,233526,233526,233526,233526,233526
1694,6,6.000,10869,117023,204852,225478,266746,594770,594770,594770,594770
1695,5,5.000,43471,44085,112310,112409,131880,230301,230301,230301,230301
1696,8,8.000,11372,122840,148033,139395,186325,229433,229433,229433,229433
1697,5,5.000,134137,160008,163743,184763,207764,258167,258167,258167,258167
1698,9,9.000,10930,116905,125633,128634,131669,251815,251815,251815,251815
1699,5,5.000,106111,113718,179257,180495,233328,270062,270062,270062,270062
1700,6,6.000,110497,115884,147289,155104,183021,241652,241652,241652,241652
1701,7,7.000,119739,120345,131677,160533,206742,268754,268754,268754,268754
1702,7,7.000,105729,114760,125678,135316,135928,206096,206096,206096,206096
1703,7,7.000,113600,120636,129621,133089,131738,179678,179678,179678,179678
1704,6,6.000,119453,121230,138168,164957,239624,248283,248283,248283,248283
1705,7,7.000,48035,107496,137588,138259,183685,209203,209203,209203,209203
1706,8,8.000,10098,117611,128926,127150,151494,238361,238361,238361,238361
1707,7,7.000,109907,127779,131709,221158,267146,590479,590479,590479,590479
1708,3,3.000,105803,105803,107256,153154,246404,246404,246404,246404,246404
1709,5,5.000,125689,176619,198714,195857,221914,256351,256351,256351,256351
1710,8,8.000,45365,108730,111752,144794,264559,284102,284102,284102,284102
1711,3,3.000,184785,184785,215782,337388,611599,611599,611599,611599,611599
1712,4,4.000,70898,220346,231882,214956,336700,336700,336700,336700,336700
1713,7,7.000,93325,95136,161889,159035,220923,234750,234750,234750,234750
1714,5,5.000,89738,103767,249165,249496,253296,551516,551516,551516,551516
1715,3,3.000,110876,110876,205927,303574,593921,593921,593921,593921,593921
1716,5,5.000,90757,94678,130358,139849,165711,217744,217744,217744,217744
1717,7,7.000,47112,95693,160408,142407,208544,223478,223478,223478,223478
1718,7,7.000,86482,90009,158695,150959,181766,219971,219971,219971,219971
1719,8,8.000,7805,95747,132041,141994,231229,252999,252999,252999,252999
1720,3,3.000,107045,107045,170860,300722,624263,624263,624263,624263,624263
1721,6,6.000,108314,113420,155948,156137,164840,277589,277589,277589,277589
1722,7,7.000,47090,47704,143238,139269,194025,239962,239962,239962,239962
1723,7,7.000,102428,110698,164723,156553,173832,221727,221727,221727,221727
1724,7,7.000,42861,57855,152413,128899,175761,179725,179725,179725,179725
1725,8,8.000,7980,134469,144699,138406,210945,305447,305447,305447,305447
1726,6,6.000,46203,141429,149395,154566,210821,231299,231299,231299,231299
1727,5,5.000,144142,167481,173604,195618,230946,261920,261920,261920,261920
1728,6,6.000,135928,147539,173555,167208,182042,207255,207255,207255,207255
1729,3,3.000,216102,216102,598108,512164,722282,722282,722282,722282,722282
1730,4,4.000,44762,97783,115871,132909,273221,273221,273221,273221,273221
1731,7,7.000,112894,113677,122739,143623,171185,224225,224225,224225,224225
1732,6,6.000,106979,115226,178489,162166,182330,273036,273036,273036,273036
1733,5,5.000,111817,125720,206218,261386,271273,591904,591904,591904,591904
1734,4,4.000,120667,123301,170268,173846,281148,281148,281148,281148,281148
1735,6,6.000,111071,125696,204465,170589,220528,234371,234371,234371,234371
1736,7,7.000,45819,111210,113805,137328,193851,219018,219018,219018,219018
1737,6,6.000,113316,121814,177537,157630,192963,216627,216627,216627,216627
1738,9,9.000,10614,109045,119702,130950,152638,265702,265702,265702,265702
1739,6,6.000,7995,114545,140265,136765,218632,221805,221805,221805,221805
1740,7,7.000,46771,127133,157584,154718,199826,241992,241992,241992,241992
1741,6,6.000,7968,148437,191467,153757,193082,202078,202078,202078,202078
1742,5,5.000,138094,161413,194777,199603,211659,292076,292076,292076,292076
1743,5,5.000,150392,179492,182414,212801,263400,288310,288310,288310,288310
1744,3,3.000,146312,146312,176718,332066,673169,673169,673169,673169,673169
1745,6,6.000,111082,157672,177447,174737,212867,227670,227670,227670,227670
1746,6,6.000,137987,160486,182233,173987,186310,197318,197318,197318,197318
1747,5,5.000,140167,141831,175384,204996,261688,305912,305912,305912,305912
1748,4,4.000,158551,181871,208307,204609,269710,269710,269710,269710,269710
1749,6,6.000,156960,164395,167491,166746,173516,173537,173537,173537,173537
1750,7,7.000,129574,131665,145547,147304,159471,168548,168548,168548,168548
1751,3,3.000,179923,179923,221814,373602,719071,719071,719071,719071,719071
1752,5,5.000,143869,147487,191631,193606,229104,255941,255941,255941,255941
1753,7,7.000,7889,123664,171209,149993,186002,207636,207636,207636,207636
1754,6,6.000,10062,140093,202485,159854,211029,228811,228811,228811,228811
1755,8,8.000,10562,128355,138211,125863,164741,170912,170912,170912,170912
1756,7,7.000,12085,47414,132407,136914,246247,255840,255840,255840,255840
1757,6,6.000,115654,125638,137883,167621,224623,276253,276253,276253,276253
1758,7,7.000,10686,104846,137623,153539,231666,262404,262404,262404,262404
1759,4,4.000,116420,245685,249777,223448,281913,281913,281913,281913,281913
1760,8,8.000,8579,105989,148155,142976,245944,264638,264638,264638,264638
1761,5,5.000,128161,133630,141454,233477,187217,576926,576926,576926,576926
1762,7,7.000,7566,10870,118023,92324,125793,150470,150470,150470,150470
1763,8,8.000,11209,118861,131667,134794,210394,228524,228524,228524,228524
1764,5,5.000,106904,131680,162358,186616,238653,293488,293488,293488,293488
1765,7,7.000,113517,119430,125669,157499,205741,214629,214629,214629,214629
1766,6,6.000,40877,47778,161744,144504,239508,263448,263448,263448,263448
1767,2,2.000,600297,600297,622753,611525,622753,622753,622753,622753,622753
1768,7,7.000,10371,102677,125627,136790,234296,234640,234640,234640,234640
1769,7,7.000,7296,106550,128176,129765,172159,208639,208639,208639,208639
1770,6,6.000,122938,123516,134745,154312,183894,226060,226060,226060,226060
1771,8,8.000,103239,125862,131895,128746,136933,138037,138037,138037,138037
1772,6,6.000,43521,107518,131792,158474,265008,272220,272220,272220,272220
1773,8,8.000,44922,116587,155639,147004,208643,246362,246362,246362,246362
1774,6,6.000,99956,114602,177667,158290,179533,252319,252319,252319,252319
1775,4,4.000,174669,227904,246159,312788,602423,602423,602423,602423,602423
1776,5,5.000,110084,119698,137588,141734,143658,197643,197643,197643,197643
1777,5,5.000,107518,125666,131652,219888,131737,602867,602867,602867,602867
1778,6,6.000,116419,131658,143555,151637,167436,207866,207866,207866,207866
1779,5,5.000,155981,163368,172287,197933,215639,282393,282393,282393,282393
1780,6,6.000,125311,139139,175364,184696,233358,284652,284652,284652,284652
1781,6,6.000,118101,119648,119755,198310,128086,584601,584601,584601,584601
1782,5,5.000,8409,10157,107548,177768,183233,579494,579494,579494,579494
1783,5,5.000,108242,113407,161963,145553,166713,177441,177441,177441,177441
1784,7,7.000,7676,102243,173424,158875,238252,277195,277195,277195,277195
1785,3,3.000,106199,106199,251884,313867,583519,583519,583519,583519,583519
1786,7,7.000,14008,113269,138543,158373,244171,265343,265343,265343,265343
1787,7,7.000,46536,107631,125679,132330,161387,229472,229472,229472,229472
1788,6,6.000,113585,113641,125658,157635,228519,249282,249282,249282,249282
1789,8,8.000,10273,99745,113480,120032,210031,245055,245055,245055,245055
1790,8,8.000,10645,103077,166976,140279,223340,263782,263782,263782,263782
1791,7,7.000,105010,105762,119662,140864,152634,256072,256072,256072,256072
1792,3,3.000,119685,119685,214100,298953,563076,563076,563076,563076,563076
1793,6,6.000,115114,128690,163678,167842,210631,257452,257452,257452,257452
1794,5,5.000,120827,145069,225722,201153,234750,279398,279398,279398,279398
1795,8,8.000,7786,119671,137717,131115,163079,241200,241200,241200,241200
1796,5,5.000,120051,144391,198076,194504,249169,260835,260835,260835,260835
1797,7,7.000,41542,104202,119699,162428,244227,279243,279243,279243,279243
1798,6,6.000,10685,141132,172121,153354,206719,228313,228313,228313,228313
1799,5,5.000,115906,125708,222945,187469,225501,247285,247285,247285,247285
1800,5,5.000,125992,134994,146712,192643,274672,280845,280845,280845,280845
1801,4,4.000,101646,180145,215466,272654,593361,593361,593361,593361,593361
1802,7,7.000,7901,11168,144522,141163,234640,257685,257685,257685,257685
1803,6,6.000,125435,131630,167752,171542,192959,246940,246940,246940,246940
1804,6,6.000,107366,110075,183209,166626,197613,275828,275828,275828,275828
1805,6,6.000,114564,120085,201328,166606,216505,226033,226033,226033,226033
1806,6,6.000,125630,125680,150899,171687,238355,259208,259208,259208,259208
1807,8,8.000,7733,107173,170552,129953,194887,203458,203458,203458,203458
1808,6,6.000,112516,125653,126390,142885,130885,236130,236130,236130,236130
1809,5,5.000,114170,161980,225943,204516,257034,263454,263454,263454,263454
1810,7,7.000,95754,116239,161497,220618,216457,622942,622942,622942,622942
1811,3,3.000,159584,159584,165472,178520,210505,210505,210505,210505,210505
1812,5,5.000,102409,227739,235801,211500,238734,252821,252821,252821,252821
1813,5,5.000,147771,188681,195795,202307,215106,264186,264186,264186,264186
1814,7,7.000,10489,110404,123332,117298,130504,201425,201425,201425,201425
1815,7,7.000,108818,115355,121086,205001,200591,604668,604668,604668,604668
1816,4,4.000,106168,129545,131728,134520,170641,170641,170641,170641,170641
1817,7,7.000,52106,115482,143631,147513,205043,232329,232329,232329,232329
1818,6,6.000,90837,103310,172379,166183,232083,256533,256533,256533,256533
1819,7,7.000,9915,115020,142172,139341,213218,221553,221553,221553,221553
1820,7,7.000,11360,105437,159198,150656,216020,235102,235102,235102,235102
1821,7,7.000,100148,102470,119592,135091,166427,191975,191975,191975,191975
1822,6,6.000,95767,113735,217370,183845,233591,251853,251853,251853,251853
1823,4,4.000,108773,118338,119706,236118,597655,597655,597655,597655,597655
1824,7,7.000,17027,108691,125697,186078,233547,566336,566336,566336,566336
1825,5,5.000,113760,116323,125524,142592,125707,231650,231650,231650,231650
1826,6,6.000,105174,116084,152214,162823,205458,280765,280765,280765,280765
1827,7,7.000,10584,109949,124017,157583,257791,282416,282416,282416,282416
1828,6,6.000,103879,113378,146559,155461,211151,227675,227675,227675,227675
1829,6,6.000,91292,118143,207627,177385,217152,269955,269955,269955,269955
1830,6,6.000,108869,141847,198814,173130,202309,232303,232303,232303,232303
1831,2,2.000,415838,415838,457881,436859,457881,457881,457881,457881,457881
1832,2,2.000,506692,506692,537769,522230,537769,537769,537769,537769,537769
1833,2,2.000,452971,452971,518905,485938,518905,518905,518905,518905,518905
1834,7,7.000,8103,40987,140374,134716,220086,233163,233163,233163,233163
1835,4,4.000,49711,156752,251846,269034,617829,617829,617829,617829,617829
1836,6,6.000,107659,125390,153985,162358,195449,259966,259966,259966,259966
1837,6,6.000,112898,125741,186852,171826,228865,244927,244927,244927,244927
1838,6,6.000,45608,100312,161885,150656,167620,274608,274608,274608,274608
1839,7,7.000,101274,101767,127312,158656,221257,307734,307734,307734,307734
1840,6,6.000,139379,143313,180204,187170,212092,272048,272048,272048,272048
1841,6,6.000,109498,119462,133904,153119,177685,254507,254507,254507,254507
1842,6,6.000,40958,116580,173680,151796,199757,222308,222308,222308,222308
1843,7,7.000,112772,125532,152482,153395,187656,193048,193048,193048,193048
1844,6,6.000,11032,148116,174945,146868,182233,216535,216535,216535,216535
1845,4,4.000,169044,183967,184068,314883,722456,722456,722456,722456,722456
1846,5,5.000,155709,161826,173024,183578,212224,215107,215107,215107,215107
1847,5,5.000,148074,173856,212966,204519,225504,262199,262199,262199,262199
1848,5,5.000,137483,150592,161862,176208,166476,264629,264629,264629,264629
1849,3,3.000,179229,179229,253997,377388,698940,698940,698940,698940,698940
1850,5,5.000,14584,146664,185532,154518,194552,231260,231260,231260,231260
1851,6,6.000,101185,114850,192669,171475,226387,262182,262182,262182,262182
1852,7,7.000,111567,114735,132501,155633,196561,255481,255481,255481,255481
1853,8,8.000,7993,48196,110976,110472,186769,274644,274644,274644,274644
1854,6,6.000,110721,116336,172145,164048,225978,238155,238155,238155,238155
1855,4,4.000,125330,132035,322121,294660,599155,599155,599155,599155,599155
1856,4,4.000,224795,239689,261012,249585,272844,272844,272844,272844,272844
1857,9,9.000,42564,45407,99556,155275,131846,598786,598786,598786,598786
1858,2,2.000,256384,256384,271229,263806,271229,271229,271229,271229,271229
1859,5,5.000,125399,141261,220761,272615,256876,618781,618781,618781,618781
1860,5,5.000,50461,107771,137161,126203,145317,190305,190305,190305,190305
1861,6,6.000,8248,116579,188087,158551,219062,252079,252079,252079,252079
1862,7,7.000,43833,49335,114856,216377,286901,751396,751396,751396,751396
1863,3,3.000,121743,121743,180510,163879,189384,189384,189384,189384,189384
1864,8,8.000,8261,50532,117364,119877,206742,271956,271956,271956,271956
1865,7,7.000,41850,134036,154166,163052,231108,285684,285684,285684,285684
1866,6,6.000,114356,117105,149573,142614,166794,176258,176258,176258,176258
1867,7,7.000,126511,136501,139732,156594,187019,225510,225510,225510,225510
1868,5,5.000,156980,158006,172641,190316,178063,285890,285890,285890,285890
1869,6,6.000,140324,161091,162387,168600,174128,211748,211748,211748,211748
1870,5,5.000,137189,156330,180763,192830,195075,294794,294794,294794,294794
1871,6,6.000,10243,167434,247267,187153,255012,261114,261114,261114,261114
1872,5,5.000,142520,183324,199142,214408,251464,295594,295594,295594,295594
1873,5,5.000,131389,155563,170031,197205,238908,290134,290134,290134,290134
1874,5,5.000,123508,164259,165714,181023,213242,238392,238392,238392,238392
1875,6,6.000,43735,101841,187634,157720,195645,260114,260114,260114,260114
1876,6,6.000,111461,125660,163091,169318,238010,241356,241356,241356,241356
1877,6,6.000,48691,146778,229010,178802,229095,232496,232496,232496,232496
1878,5,5.000,135813,165310,183394,179209,187666,223864,223864,223864,223864
1879,3,3.000,155888,155888,246667,337885,611101,611101,611101,611101,611101
1880,5,5.000,167541,179401,191849,204727,207056,277790,277790,277790,277790
1881,8,8.000,16897,44748,169119,135446,207599,254475,254475,254475,254475
1882,2,2.000,153320,153320,710727,432023,710727,710727,710727,710727,710727
1883,6,6.000,65349,133431,190117,187349,246115,317243,317243,317243,317243
1884,5,5.000,150117,175867,216512,296441,217320,722390,722390,722390,722390
1885,3,3.000,7896,7896,157776,131588,229094,229094,229094,229094,229094
1886,5,5.000,160389,176153,176291,191956,210187,236762,236762,236762,236762
1887,5,5.000,146073,167592,207531,211654,238351,298723,298723,298723,298723
1888,5,5.000,158594,167502,185626,202575,196355,304801,304801,304801,304801
1889,5,5.000,150059,155478,173442,196829,237096,268070,268070,268070,268070
1890,7,7.000,103318,110887,140548,152837,175397,258770,258770,258770,258770
1891,6,6.000,115483,123659,193481,172053,207474,212224,212224,212224,212224
1892,7,7.000,12062,119732,131570,148179,232646,274728,274728,274728,274728
1893,5,5.000,105304,105897,135179,180306,267693,287457,287457,287457,287457
1894,3,3.000,105568,105568,217509,318743,633152,633152,633152,633152,633152
1895,4,4.000,51318,189485,235890,272815,614567,614567,614567,614567,614567
1896,5,5.000,111204,122110,139696,180012,242234,284820,284820,284820,284820
1897,5,5.000,128020,137199,242105,209956,263176,279284,279284,279284,279284
1898,6,6.000,117147,119639,129448,166672,232564,273155,273155,273155,273155
1899,7,7.000,44752,125602,131688,156497,206988,267610,267610,267610,267610
1900,5,5.000,109772,152699,190996,183717,214834,250287,250287,250287,250287
1901,7,7.000,123182,131634,146670,151172,171309,184306,184306,184306,184306
1902,4,4.000,107526,172116,258384,289285,619117,619117,619117,619117,619117
1903,5,5.000,107965,118009,137698,146919,181678,189245,189245,189245,189245
1904,3,3.000,133162,133162,266669,339899,619868,619868,619868,619868,619868
1905,6,6.000,114340,137636,234995,192516,236416,263318,263318,263318,263318
1906,6,6.000,44439,107402,166358,131282,166800,182978,182978,182978,182978
1907,6,6.000,116170,118517,185234,180775,250518,281465,281465,281465,281465
1908,6,6.000,115225,122410,134294,221999,260667,570395,570395,570395,570395
1909,4,4.000,96997,117960,139625,162700,296221,296221,296221,296221,296221
1910,4,4.000,11043,179903,214169,265659,657522,657522,657522,657522,657522
1911,5,5.000,108434,109031,186200,174502,212722,256125,256125,256125,256125
1912,3,3.000,216611,216611,253234,366005,628171,628171,628171,628171,628171
1913,6,6.000,110286,128813,162031,161296,165085,245890,245890,245890,245890
1914,6,6.000,113129,115969,178747,171440,232531,256619,256619,256619,256619
1915,4,4.000,217604,228580,238615,233562,249452,249452,249452,249452,249452
1916,7,7.000,107022,112353,157187,158986,198357,219976,219976,219976,219976
1917,6,6.000,10488,136009,181180,153748,185682,250450,250450,250450,250450
1918,6,6.000,107962,125655,132612,224413,238405,612140,612140,612140,612140
1919,4,4.000,109620,110471,170385,145687,192272,192272,192272,192272,192272
1920,4,4.000,119663,119677,157979,247036,590828,590828,590828,590828,590828
1921,7,7.000,121900,129540,135455,158493,197346,229985,229985,229985,229985
1922,3,3.000,42242,42242,269032,317411,640961,640961,640961,640961,640961
1923,6,6.000,113624,125654,178756,169470,191706,268781,268781,268781,268781
1924,8,8.000,10472,113649,129681,125792,191811,199542,199542,199542,199542
1925,7,7.000,8268,128427,166487,163217,247427,250349,250349,250349,250349
1926,2,2.000,108930,108930,654082,381506,654082,654082,654082,654082,654082
1927,4,4.000,43377,209933,672486,410181,714929,714929,714929,714929,714929
1928,3,3.000,119723,119723,139145,137088,152396,152396,152396,152396,152396
1929,6,6.000,48486,172106,218188,190621,242221,281461,281461,281461,281461
1930,7,7.000,11122,45380,139550,121986,158513,219423,219423,219423,219423
1931,5,5.000,150866,152086,173529,190770,195026,282346,282346,282346,282346
1932,6,6.000,10929,163802,214950,188446,265751,274341,274341,274341,274341
1933,5,5.000,101912,145439,162394,178537,195740,287200,287200,287200,287200
1934,6,6.000,42343,145771,189413,259219,268923,735346,735346,735346,735346
1935,3,3.000,155386,155386,215856,204102,241064,241064,241064,241064,241064
1936,6,6.000,149228,151248,165968,161529,167513,172001,172001,172001,172001
1937,6,6.000,147932,153975,164910,171256,173323,231502,231502,231502,231502
1938,4,4.000,145461,145628,222387,202556,296750,296750,296750,296750,296750
1939,8,8.000,8239,118543,179532,158500,228874,285905,285905,285905,285905
1940,7,7.000,10778,11076,126938,111702,170776,220614,220614,220614,220614
1941,5,5.000,150625,153895,168992,201080,243266,288624,288624,288624,288624
1942,6,6.000,125514,136856,175036,166076,197636,199905,199905,199905,199905
1943,6,6.000,144554,149450,171520,168286,173638,208947,208947,208947,208947
1944,6,6.000,119697,128961,201901,180870,229085,238002,238002,238002,238002
1945,7,7.000,8415,72895,125364,145503,249006,252552,252552,252552,252552
1946,6,6.000,8920,131371,185060,240348,305651,647085,647085,647085,647085
1947,3,3.000,132810,132810,185499,177480,214133,214133,214133,214133,214133
1948,6,6.000,137572,150128,161592,167668,192974,202247,202247,202247,202247
1949,5,5.000,130466,141855,144071,175937,212567,250730,250730,250730,250730
1950,7,7.000,8083,11602,158467,142289,223283,268051,268051,268051,268051
1951,6,6.000,53849,127165,245307,189029,246211,260104,260104,260104,260104
1952,2,2.000,146575,146575,734517,440546,734517,734517,734517,734517,734517
1953,8,8.000,11874,100542,162821,125770,174867,201011,201011,201011,201011
1954,3,3.000,155584,155584,166103,363193,767894,767894,767894,767894,767894
1955,5,5.000,163250,163658,184166,207034,241017,283083,283083,283083,283083
1956,4,4.000,144294,245136,263489,345469,728958,728958,728958,728958,728958
1957,3,3.000,158807,158807,159552,188134,246045,246045,246045,246045,246045
1958,5,5.000,161770,184576,184595,201938,191011,287739,287739,287739,287739
1959,5,5.000,137852,139711,168354,190763,231657,276242,276242,276242,276242
1960,6,6.000,141838,179554,189806,185282,209530,210042,210042,210042,210042
1961,5,5.000,110779,128939,215571,180350,220143,226320,226320,226320,226320
1962,9,9.000,10954,92530,125627,112196,125716,245599,245599,245599,245599
1963,7,7.000,51955,99239,171419,158666,223539,260615,260615,260615,260615
1964,6,6.000,47286,108393,211081,169677,267556,274725,274725,274725,274725
1965,5,5.000,109903,152162,166936,164549,185637,208107,208107,208107,208107
1966,7,7.000,117203,124221,135284,156993,207577,209511,209511,209511,209511
1967,6,6.000,103773,104124,167715,162036,199743,262823,262823,262823,262823
1968,6,6.000,8063,92950,137624,148712,229491,298502,298502,298502,298502
1969,6,6.000,109233,117992,138412,166805,224092,274252,274252,274252,274252
1970,6,6.000,108454,140129,151608,180665,258876,276280,276280,276280,276280
1971,5,5.000,124265,144797,155367,187935,233663,281587,281587,281587,281587
1972,3,3.000,155731,155731,172082,358813,748626,748626,748626,748626,748626
1973,6,6.000,48375,145329,175564,160186,207970,218375,218375,218375,218375
1974,4,4.000,146401,161414,293828,333249,731356,731356,731356,731356,731356
1975,3,3.000,188662,188662,199560,198705,207894,207894,207894,207894,207894
1976,4,4.000,138949,197736,268609,330552,716917,716917,716917,716917,716917
1977,5,5.000,8150,151805,160817,160980,184079,300053,300053,300053,300053
1978,3,3.000,51808,51808,209826,336453,747727,747727,747727,747727,747727
1979,5,5.000,9778,149403,235891,192834,253573,315528,315528,315528,315528
1980,4,4.000,218651,233430,254746,249113,289626,289626,289626,289626,289626
1981,6,6.000,125410,125543,161511,164566,210938,232401,232401,232401,232401
1982,6,6.000,43131,133331,183145,162901,193180,289626,289626,289626,289626
1983,6,6.000,112033,137616,167611,161373,179609,232694,232694,232694,232694
1984,7,7.000,90610,115583,143766,165627,213517,244551,244551,244551,244551
1985,4,4.000,8025,151480,182309,269716,737050,737050,737050,737050,737050
1986,6,6.000,42336,125385,164224,160787,176763,299692,299692,299692,299692
1987,4,4.000,165413,183065,200859,198488,244618,244618,244618,244618,244618
1988,4,4.000,112301,121738,137731,246403,613842,613842,613842,613842,613842
1989,4,4.000,7407,125531,215748,248213,644167,644167,644167,644167,644167
1990,5,5.000,103407,129916,154955,272001,419303,552424,552424,552424,552424
1991,2,2.000,425873,425873,448682,437277,448682,448682,448682,448682,448682
1992,4,4.000,7398,151672,386001,282408,584564,584564,584564,584564,584564
1993,2,2.000,307878,307878,348764,328321,348764,348764,348764,348764,348764
1994,8,8.000,83878,119695,124128,132505,131714,248432,248432,248432,248432
1995,6,6.000,119709,121082,130253,154156,167681,259258,259258,259258,259258
1996,7,7.000,56685,98801,137368,142759,143680,305576,305576,305576,305576
1997,6,6.000,117555,125649,137606,164588,209580,265555,265555,265555,265555
1998,7,7.000,110147,112844,163602,162121,216992,225057,225057,225057,225057
1999,5,5.000,115857,124981,162738,173485,194556,269293,269293,269293,269293
2000,8,8.000,10220,110670,135312,123734,165621,186252,186252,186252,186252
2001,9,9.000,50064,119467,125668,122484,132828,153702,153702,153702,153702
2002,7,7.000,10526,115265,129215,128143,185810,202724,202724,202724,202724
2003,4,4.000,120536,186615,246057,289279,603908,603908,603908,603908,603908
2004,5,5.000,113902,126656,185594,192608,250579,286311,286311,286311,286311
2005,6,6.000,95729,119280,174022,169606,217441,238613,238613,238613,238613
2006,7,7.000,8090,93421,154472,141142,197147,202462,202462,202462,202462
2007,4,4.000,110154,125559,131642,243882,608175,608175,608175,608175,608175
2008,6,6.000,106594,125699,165899,157359,174662,232731,232731,232731,232731
2009,4,4.000,109385,150844,217310,271188,607215,607215,607215,607215,607215
2010,6,6.000,44708,169434,179438,169734,196192,254363,254363,254363,254363
2011,5,5.000,46897,126026,136877,170026,252678,287654,287654,287654,287654
2012,7,7.000,76749,128121,163166,163171,190247,249861,249861,249861,249861
2013,6,6.000,159312,167548,173531,170547,173547,179569,179569,179569,179569
2014,5,5.000,125369,145525,215801,206048,256696,286849,286849,286849,286849
2015,5,5.000,12095,148594,227814,172135,233293,238880,238880,238880,238880
2016,7,7.000,10670,125570,179480,152107,183221,210281,210281,210281,210281
2017,5,5.000,155726,167576,179526,212072,264347,293186,293186,293186,293186
2018,7,7.000,46944,113770,156490,145998,179551,208951,208951,208951,208951
2019,2,2.000,233134,233134,688553,460843,688553,688553,688553,688553,688553
2020,6,6.000,44684,150571,167593,157299,185443,243019,243019,243019,243019
2021,6,6.000,49151,138435,191469,159910,215798,219090,219090,219090,219090
2022,6,6.000,8043,150650,232208,175508,242945,256491,256491,256491,256491
2023,5,5.000,144036,156038,179434,186829,215582,239059,239059,239059,239059
2024,6,6.000,50973,153356,186592,184244,261759,280629,280629,280629,280629
2025,4,4.000,160284,192746,198197,221584,335109,335109,335109,335109,335109
2026,5,5.000,146704,200022,201269,205542,233420,246297,246297,246297,246297
2027,6,6.000,143516,145103,206730,178074,207400,216317,216317,216317,216317
2028,7,7.000,11016,145710,173532,163524,219269,265964,265964,265964,265964
2029,4,4.000,149194,180158,202151,202000,276498,276498,276498,276498,276498
2030,6,6.000,50108,105771,157970,157282,211774,269783,269783,269783,269783
2031,6,6.000,144262,164865,202704,203614,258443,269291,269291,269291,269291
2032,4,4.000,150420,158561,196707,207443,324086,324086,324086,324086,324086
2033,5,5.000,149176,151840,179886,194384,221527,269492,269492,269492,269492
2034,6,6.000,144900,167557,174439,188359,190156,280421,280421,280421,280421
2035,7,7.000,10203,132508,151472,136062,167250,182663,182663,182663,182663
2036,5,5.000,43482,162407,165575,182296,250652,289365,289365,289365,289365
2037,7,7.000,124143,135257,167522,171664,202191,249430,249430,249430,249430
2038,6,6.000,10107,109718,245437,173526,269215,278633,278633,278633,278633
2039,5,5.000,131829,147005,157627,159350,158218,202073,202073,202073,202073
2040,5,5.000,179528,179671,183249,217448,253468,291328,291328,291328,291328
2041,5,5.000,10743,150313,156400,173441,244066,305687,305687,305687,305687
2042,8,8.000,11172,139096,156164,134944,204414,227873,227873,227873,227873
2043,3,3.000,191852,191852,304260,412845,742424,742424,742424,742424,742424
2044,4,4.000,155671,213277,289328,237931,293450,293450,293450,293450,293450
2045,3,3.000,189177,189177,271986,247620,281698,281698,281698,281698,281698
2046,5,5.000,179649,183520,226702,224953,246379,288515,288515,288515,288515
2047,6,6.000,146391,151873,167650,168843,180920,207177,207177,207177,207177
2048,4,4.000,150470,172449,254891,216613,288643,288643,288643,288643,288643
2049,6,6.000,11162,149349,197697,174512,223217,300247,300247,300247,300247
2050,5,5.000,161598,177540,192338,278901,214201,648830,648830,648830,648830
2051,2,2.000,142617,142617,613785,378201,613785,613785,613785,613785,613785
2052,5,5.000,110861,137650,196203,184954,215655,264402,264402,264402,264402
2053,6,6.000,119187,119810,155417,166693,227769,237037,237037,237037,237037
2054,7,7.000,46842,102716,122263,124301,167413,189912,189912,189912,189912
2055,8,8.000,7951,125649,130746,128349,189535,199943,199943,199943,199943
2056,7,7.000,110023,116503,125726,148794,156161,269839,269839,269839,269839
2057,6,6.000,103472,125664,158330,152628,177806,224776,224776,224776,224776
2058,6,6.000,107238,110430,156056,169488,244861,287814,287814,287814,287814
2059,5,5.000,114442,114880,131666,243679,238223,619185,619185,619185,619185
2060,1,1.000,884801,884801,884801,884801,884801,884801,884801,884801,884801
2061,5,5.000,155242,169367,200312,191291,215083,216451,216451,216451,216451
2062,4,4.000,134702,210024,262609,307183,621400,621400,621400,621400,621400
2063,1,1.000,790648,790648,790648,790648,790648,790648,790648,790648,790648
2064,6,6.000,124109,129963,184026,169341,193514,251164,251164,251164,251164
2065,6,6.000,125647,141047,162702,170525,212118,227434,227434,227434,227434
2066,5,5.000,127384,143407,146595,173582,206623,243904,243904,243904,243904
2067,8,8.000,8093,110525,146771,134532,237034,272550,272550,272550,272550
