Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
1657,4,4.000,146712,157778,159003,297313,725762,725762,725762,725762,725762
1658,3,3.000,145926,145926,156178,425526,974476,974476,974476,974476,974476
1659,3,3.000,86643,86643,145597,394167,950263,950263,950263,950263,950263
1660,1,1.000,671356,671356,671356,671356,671356,671356,671356,671356,671356
1661,2,2.000,71821,71821,845571,458696,845571,845571,845571,845571,845571
1662,4,4.000,151776,152843,161515,227483,443801,443801,443801,443801,443801
1663,5,5.000,69185,144711,146717,136226,159358,161162,161162,161162,161162
1664,2,2.000,147895,147895,888545,518220,888545,888545,888545,888545,888545
1665,3,3.000,166406,166406,511469,466827,722606,722606,722606,722606,722606
1666,1,1.000,553018,553018,553018,553018,553018,553018,553018,553018,553018
1667,3,3.000,208892,208892,711006,567364,782194,782194,782194,782194,782194
1668,2,2.000,92572,92572,163869,128220,163869,163869,163869,163869,163869
1669,2,2.000,951697,951697,1088775,1020236,1088775,1088775,1088775,1088775,1088775
1670,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671,3,3.000,83465,83465,171660,319386,703033,703033,703033,703033,703033
1672,2,2.000,508393,508393,601936,555164,601936,601936,601936,601936,601936
1673,2,2.000,243262,243262,866157,554709,866157,866157,866157,866157,866157
1674,2,2.000,157557,157557,881497,519527,881497,881497,881497,881497,881497
1675,3,3.000,155529,155529,158530,439196,1003529,1003529,1003529,1003529,1003529
1676,2,2.000,157426,157426,616971,387198,616971,616971,616971,616971,616971
1677,2,2.000,147671,147671,834489,491080,834489,834489,834489,834489,834489
1678,3,3.000,148882,148882,157223,384589,847663,847663,847663,847663,847663
1679,1,1.000,505499,505499,505499,505499,505499,505499,505499,505499,505499
1680,4,4.000,155179,156605,162019,268682,600927,600927,600927,600927,600927
1681,3,3.000,146221,146221,514418,535972,947277,947277,947277,947277,947277
1682,1,1.000,721130,721130,721130,721130,721130,721130,721130,721130,721130
1683,4,4.000,146820,156871,176137,519361,1597618,1597618,1597618,1597618,1597618
1684,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1685,2,2.000,156618,156618,462757,309687,462757,462757,462757,462757,462757
1686,3,3.000,144781,144781,707495,521916,713472,713472,713472,713472,713472
1687,1,1.000,960952,960952,960952,960952,960952,960952,960952,960952,960952
1688,1,1.000,726087,726087,726087,726087,726087,726087,726087,726087,726087
1689,2,2.000,147173,147173,545316,346244,545316,545316,545316,545316,545316
1690,3,3.000,146698,146698,763653,637994,1003631,1003631,1003631,1003631,1003631
1691,1,1.000,704428,704428,704428,704428,704428,704428,704428,704428,704428
1692,1,1.000,504923,504923,504923,504923,504923,504923,504923,504923,504923
1693,2,2.000,158965,158965,828312,493638,828312,828312,828312,828312,828312
1694,4,4.000,70987,146687,148435,229082,550220,550220,550220,550220,550220
1695,2,2.000,156985,156985,792648,474816,792648,792648,792648,792648,792648
1696,8,8.000,68769,146198,162025,140948,174766,188418,188418,188418,188418
1697,2,2.000,713943,713943,791658,752800,791658,791658,791658,791658,791658
1698,2,2.000,150461,150461,991476,570968,991476,991476,991476,991476,991476
1699,1,1.000,183193,183193,183193,183193,183193,183193,183193,183193,183193
1700,3,3.000,147549,147549,149133,397633,896219,896219,896219,896219,896219
1701,1,1.000,823889,823889,823889,823889,823889,823889,823889,823889,823889
1702,2,2.000,158754,158754,965385,562069,965385,965385,965385,965385,965385
1703,1,1.000,1011223,1011223,1011223,1011223,1011223,1011223,1011223,1011223,1011223
1704,3,3.000,150426,150426,652547,530629,788916,788916,788916,788916,788916
1705,2,2.000,96520,96520,183246,139883,183246,183246,183246,183246,183246
1706,1,1.000,1424441,1424441,1424441,1424441,1424441,1424441,1424441,1424441,1424441
1707,3,3.000,153372,153372,166417,440017,1000262,1000262,1000262,1000262,1000262
1708,2,2.000,160838,160838,1415732,788285,1415732,1415732,1415732,1415732,1415732
1709,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1710,4,4.000,149166,163963,191622,367916,966914,966914,966914,966914,966914
1711,1,1.000,1091081,1091081,1091081,1091081,1091081,1091081,1091081,1091081,1091081
1712,1,1.000,494635,494635,494635,494635,494635,494635,494635,494635,494635
1713,4,4.000,144699,157507,158938,321091,823220,823220,823220,823220,823220
1714,1,1.000,935373,935373,935373,935373,935373,935373,935373,935373,935373
1715,2,2.000,73679,73679,721096,397387,721096,721096,721096,721096,721096
1716,2,2.000,144114,144114,697646,420880,697646,697646,697646,697646,697646
1717,3,3.000,147567,147567,157230,355305,761118,761118,761118,761118,761118
1718,4,4.000,144963,155435,158962,366704,1007457,1007457,1007457,1007457,1007457
1719,2,2.000,157643,157643,780487,469065,780487,780487,780487,780487,780487
1720,2,2.000,144297,144297,668587,406442,668587,668587,668587,668587,668587
1721,3,3.000,68983,68983,158517,527064,1353693,1353693,1353693,1353693,1353693
1722,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1723,2,2.000,72809,72809,1341914,707361,1341914,1341914,1341914,1341914,1341914
1724,4,4.000,145332,145730,146111,248649,557423,557423,557423,557423,557423
1725,1,1.000,919642,919642,919642,919642,919642,919642,919642,919642,919642
1726,1,1.000,809884,809884,809884,809884,809884,809884,809884,809884,809884
1727,4,4.000,147008,147663,148995,259536,594478,594478,594478,594478,594478
1728,4,4.000,148625,148906,187723,272771,605831,605831,605831,605831,605831
1729,2,2.000,159420,159420,1346401,752910,1346401,1346401,1346401,1346401,1346401
1730,1,1.000,144342,144342,144342,144342,144342,144342,144342,144342,144342
1731,2,2.000,70212,70212,930731,500471,930731,930731,930731,930731,930731
1732,2,2.000,159422,159422,853456,506439,853456,853456,853456,853456,853456
1733,2,2.000,178006,178006,803491,490748,803491,803491,803491,803491,803491
1734,3,3.000,91271,91271,703469,601125,1008636,1008636,1008636,1008636,1008636
1735,2,2.000,103328,103328,671011,387169,671011,671011,671011,671011,671011
1736,3,3.000,144325,144325,154432,436824,1011717,1011717,1011717,1011717,1011717
1737,1,1.000,144482,144482,144482,144482,144482,144482,144482,144482,144482
1738,3,3.000,158747,158747,508207,466652,733003,733003,733003,733003,733003
1739,2,2.000,439336,439336,571201,505268,571201,571201,571201,571201,571201
1740,1,1.000,663700,663700,663700,663700,663700,663700,663700,663700,663700
1741,2,2.000,494219,494219,615606,554912,615606,615606,615606,615606,615606
1742,1,1.000,1159209,1159209,1159209,1159209,1159209,1159209,1159209,1159209,1159209
1743,2,2.000,233916,233916,439139,336527,439139,439139,439139,439139,439139
1744,2,2.000,659776,659776,665434,662605,665434,665434,665434,665434,665434
1745,3,3.000,155686,155686,157085,553390,1347399,1347399,1347399,1347399,1347399
1746,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1747,2,2.000,655106,655106,911875,783490,911875,911875,911875,911875,911875
1748,1,1.000,731895,731895,731895,731895,731895,731895,731895,731895,731895
1749,3,3.000,142818,142818,156162,548495,1346507,1346507,1346507,1346507,1346507
1750,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1751,4,4.000,69011,82406,541868,308835,542055,542055,542055,542055,542055
1752,2,2.000,464446,464446,612243,538344,612243,612243,612243,612243,612243
1753,3,3.000,143879,143879,161617,247111,435837,435837,435837,435837,435837
1754,2,2.000,545464,545464,925259,735361,925259,925259,925259,925259,925259
1755,2,2.000,174567,174567,443646,309106,443646,443646,443646,443646,443646
1756,4,4.000,84063,148317,185300,297221,771206,771206,771206,771206,771206
1757,4,4.000,73921,145350,185392,263785,650479,650479,650479,650479,650479
1758,1,1.000,1354385,1354385,1354385,1354385,1354385,1354385,1354385,1354385,1354385
1759,2,2.000,145921,145921,154948,150434,154948,154948,154948,154948,154948
1760,3,3.000,146372,146372,596768,524581,830603,830603,830603,830603,830603
1761,1,1.000,557864,557864,557864,557864,557864,557864,557864,557864,557864
1762,2,2.000,665025,665025,832957,748991,832957,832957,832957,832957,832957
1763,2,2.000,156937,156937,165893,161415,165893,165893,165893,165893,165893
1764,2,2.000,159901,159901,919880,539890,919880,919880,919880,919880,919880
1765,2,2.000,721228,721228,1392603,1056915,1392603,1392603,1392603,1392603,1392603
1766,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1767,1,1.000,985527,985527,985527,985527,985527,985527,985527,985527,985527
1768,1,1.000,906515,906515,906515,906515,906515,906515,906515,906515,906515
1769,2,2.000,681786,681786,810129,745957,810129,810129,810129,810129,810129
1770,1,1.000,733626,733626,733626,733626,733626,733626,733626,733626,733626
1771,5,5.000,152620,155169,163892,160340,164315,165704,165704,165704,165704
1772,2,2.000,226127,226127,779099,502613,779099,779099,779099,779099,779099
1773,1,1.000,1425141,1425141,1425141,1425141,1425141,1425141,1425141,1425141,1425141
1774,3,3.000,149996,149996,158577,157015,162472,162472,162472,162472,162472
1775,2,2.000,912457,912457,938221,925339,938221,938221,938221,938221,938221
1776,1,1.000,610403,610403,610403,610403,610403,610403,610403,610403,610403
1777,1,1.000,985716,985716,985716,985716,985716,985716,985716,985716,985716
1778,1,1.000,1359260,1359260,1359260,1359260,1359260,1359260,1359260,1359260,1359260
1779,2,2.000,146000,146000,876530,511265,876530,876530,876530,876530,876530
1780,1,1.000,157495,157495,157495,157495,157495,157495,157495,157495,157495
1781,2,2.000,648803,648803,967310,808056,967310,967310,967310,967310,967310
1782,2,2.000,155341,155341,942323,548832,942323,942323,942323,942323,942323
1783,2,2.000,156240,156240,156449,156344,156449,156449,156449,156449,156449
1784,4,4.000,154264,156955,432541,307564,486498,486498,486498,486498,486498
1785,4,4.000,77431,85402,159150,193298,451210,451210,451210,451210,451210
1786,2,2.000,143833,143833,908111,525972,908111,908111,908111,908111,908111
1787,3,3.000,146509,146509,596303,562522,944754,944754,944754,944754,944754
1788,1,1.000,864368,864368,864368,864368,864368,864368,864368,864368,864368
1789,3,3.000,144806,144806,153856,152061,157523,157523,157523,157523,157523
1790,3,3.000,143998,143998,154373,352939,760446,760446,760446,760446,760446
1791,2,2.000,374886,374886,513042,443964,513042,513042,513042,513042,513042
1792,3,3.000,69347,69347,655480,595689,1062240,1062240,1062240,1062240,1062240
1793,2,2.000,145148,145148,156224,150686,156224,156224,156224,156224,156224
1794,4,4.000,72256,151783,155499,232561,550708,550708,550708,550708,550708
1795,2,2.000,444090,444090,496019,470054,496019,496019,496019,496019,496019
1796,2,2.000,566332,566332,759081,662706,759081,759081,759081,759081,759081
1797,1,1.000,1007077,1007077,1007077,1007077,1007077,1007077,1007077,1007077,1007077
1798,1,1.000,1375609,1375609,1375609,1375609,1375609,1375609,1375609,1375609,1375609
1799,1,1.000,832306,832306,832306,832306,832306,832306,832306,832306,832306
1800,2,2.000,146776,146776,864203,505489,864203,864203,864203,864203,864203
1801,4,4.000,71709,158121,158668,258766,646567,646567,646567,646567,646567
1802,1,1.000,667845,667845,667845,667845,667845,667845,667845,667845,667845
1803,1,1.000,969275,969275,969275,969275,969275,969275,969275,969275,969275
1804,2,2.000,467687,467687,589728,528707,589728,589728,589728,589728,589728
1805,3,3.000,161490,161490,492578,671680,1360973,1360973,1360973,1360973,1360973
1806,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1807,1,1.000,979431,979431,979431,979431,979431,979431,979431,979431,979431
1808,2,2.000,161179,161179,811925,486552,811925,811925,811925,811925,811925
1809,3,3.000,147071,147071,172767,560298,1361058,1361058,1361058,1361058,1361058
1810,1,1.000,155478,155478,155478,155478,155478,155478,155478,155478,155478
1811,4,4.000,154971,156511,157083,242298,500628,500628,500628,500628,500628
1812,2,2.000,661516,661516,1009356,835436,1009356,1009356,1009356,1009356,1009356
1813,1,1.000,911426,911426,911426,911426,911426,911426,911426,911426,911426
1814,2,2.000,171972,171972,969918,570945,969918,969918,969918,969918,969918
1815,1,1.000,452532,452532,452532,452532,452532,452532,452532,452532,452532
1816,4,4.000,105766,144706,160820,213629,443225,443225,443225,443225,443225
1817,2,2.000,143931,143931,852333,498132,852333,852333,852333,852333,852333
1818,2,2.000,155011,155011,1357574,756292,1357574,1357574,1357574,1357574,1357574
1819,1,1.000,920261,920261,920261,920261,920261,920261,920261,920261,920261
1820,1,1.000,915213,915213,915213,915213,915213,915213,915213,915213,915213
1821,3,3.000,74636,74636,147671,246732,517890,517890,517890,517890,517890
1822,1,1.000,884364,884364,884364,884364,884364,884364,884364,884364,884364
1823,3,3.000,68767,68767,195587,390649,907594,907594,907594,907594,907594
1824,2,2.000,156472,156472,831976,494224,831976,831976,831976,831976,831976
1825,3,3.000,146833,146833,176474,276518,506247,506247,506247,506247,506247
1826,5,5.000,85420,146716,157441,220405,161022,551426,551426,551426,551426
1827,3,3.000,73348,73348,148575,413150,1017529,1017529,1017529,1017529,1017529
1828,4,4.000,76574,149898,174308,248735,594163,594163,594163,594163,594163
1829,3,3.000,161938,161938,165777,303671,583300,583300,583300,583300,583300
1830,2,2.000,149220,149220,628966,389093,628966,628966,628966,628966,628966
1831,2,2.000,459322,459322,751775,605548,751775,751775,751775,751775,751775
1832,2,2.000,147847,147847,1001717,574782,1001717,1001717,1001717,1001717,1001717
1833,2,2.000,150660,150660,755804,453232,755804,755804,755804,755804,755804
1834,1,1.000,1243844,1243844,1243844,1243844,1243844,1243844,1243844,1243844,1243844
1835,1,1.000,873842,873842,873842,873842,873842,873842,873842,873842,873842
1836,1,1.000,890406,890406,890406,890406,890406,890406,890406,890406,890406
1837,1,1.000,691010,691010,691010,691010,691010,691010,691010,691010,691010
1838,4,4.000,147662,161617,175186,263453,569349,569349,569349,569349,569349
1839,2,2.000,148724,148724,791361,470042,791361,791361,791361,791361,791361
1840,1,1.000,1375504,1375504,1375504,1375504,1375504,1375504,1375504,1375504,1375504
1841,1,1.000,898025,898025,898025,898025,898025,898025,898025,898025,898025
1842,1,1.000,974982,974982,974982,974982,974982,974982,974982,974982,974982
1843,1,1.000,851120,851120,851120,851120,851120,851120,851120,851120,851120
1844,4,4.000,143154,156040,156448,249683,543091,543091,543091,543091,543091
1845,2,2.000,374980,374980,595098,485039,595098,595098,595098,595098,595098
1846,5,5.000,146579,148361,156283,269835,189031,708924,708924,708924,708924
1847,2,2.000,145620,145620,902558,524089,902558,902558,902558,902558,902558
1848,2,2.000,161865,161865,653169,407517,653169,653169,653169,653169,653169
1849,5,5.000,144227,144472,145700,152385,154357,173170,173170,173170,173170
1850,2,2.000,659060,659060,1438753,1048906,1438753,1438753,1438753,1438753,1438753
1851,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1852,2,2.000,147604,147604,674980,411292,674980,674980,674980,674980,674980
1853,2,2.000,158773,158773,1058689,608731,1058689,1058689,1058689,1058689,1058689
1854,3,3.000,148372,148372,149094,377369,834641,834641,834641,834641,834641
1855,2,2.000,184314,184314,1362015,773164,1362015,1362015,1362015,1362015,1362015
1856,1,1.000,735702,735702,735702,735702,735702,735702,735702,735702,735702
1857,2,2.000,70111,70111,982251,526181,982251,982251,982251,982251,982251
1858,2,2.000,150298,150298,177378,163838,177378,177378,177378,177378,177378
1859,2,2.000,439105,439105,890673,664889,890673,890673,890673,890673,890673
1860,3,3.000,145170,145170,155395,268816,505885,505885,505885,505885,505885
1861,1,1.000,944395,944395,944395,944395,944395,944395,944395,944395,944395
1862,1,1.000,962331,962331,962331,962331,962331,962331,962331,962331,962331
1863,2,2.000,547561,547561,873875,710718,873875,873875,873875,873875,873875
1864,1,1.000,842925,842925,842925,842925,842925,842925,842925,842925,842925
1865,2,2.000,67719,67719,1355707,711713,1355707,1355707,1355707,1355707,1355707
1866,2,2.000,153368,153368,839597,496482,839597,839597,839597,839597,839597
1867,2,2.000,146529,146529,803110,474819,803110,803110,803110,803110,803110
1868,1,1.000,611876,611876,611876,611876,611876,611876,611876,611876,611876
1869,1,1.000,834118,834118,834118,834118,834118,834118,834118,834118,834118
1870,5,5.000,149005,158382,160162,318611,189347,936161,936161,936161,936161
1871,1,1.000,549944,549944,549944,549944,549944,549944,549944,549944,549944
1872,2,2.000,156873,156873,593859,375366,593859,593859,593859,593859,593859
1873,2,2.000,802247,802247,831936,817091,831936,831936,831936,831936,831936
1874,1,1.000,1354064,1354064,1354064,1354064,1354064,1354064,1354064,1354064,1354064
1875,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1876,5,5.000,72110,145358,158462,263454,433529,507811,507811,507811,507811
1877,2,2.000,144070,144070,543465,343767,543465,543465,543465,543465,543465
1878,3,3.000,148477,148477,166111,383082,834660,834660,834660,834660,834660
1879,2,2.000,143831,143831,714369,429100,714369,714369,714369,714369,714369
1880,2,2.000,154962,154962,1018406,586684,1018406,1018406,1018406,1018406,1018406
1881,2,2.000,191815,191815,665656,428735,665656,665656,665656,665656,665656
1882,7,7.000,74262,146470,157156,151914,185325,193407,193407,193407,193407
1883,3,3.000,143790,143790,160238,549853,1345533,1345533,1345533,1345533,1345533
1884,2,2.000,147801,147801,148404,148102,148404,148404,148404,148404,148404
1885,1,1.000,1371995,1371995,1371995,1371995,1371995,1371995,1371995,1371995,1371995
1886,1,1.000,559979,559979,559979,559979,559979,559979,559979,559979,559979
1887,3,3.000,145156,145156,181042,387820,837263,837263,837263,837263,837263
1888,4,4.000,147140,161466,163970,398423,1121116,1121116,1121116,1121116,1121116
1889,2,2.000,147823,147823,203987,175905,203987,203987,203987,203987,203987
1890,3,3.000,147627,147627,189404,480940,1105791,1105791,1105791,1105791,1105791
1891,3,3.000,151468,151468,152879,279071,532868,532868,532868,532868,532868
1892,1,1.000,748709,748709,748709,748709,748709,748709,748709,748709,748709
1893,3,3.000,146415,146415,146515,419565,965765,965765,965765,965765,965765
1894,1,1.000,705401,705401,705401,705401,705401,705401,705401,705401,705401
1895,1,1.000,903395,903395,903395,903395,903395,903395,903395,903395,903395
1896,3,3.000,74307,74307,834905,595794,878170,878170,878170,878170,878170
1897,1,1.000,494918,494918,494918,494918,494918,494918,494918,494918,494918
1898,2,2.000,69489,69489,952854,511171,952854,952854,952854,952854,952854
1899,1,1.000,830925,830925,830925,830925,830925,830925,830925,830925,830925
1900,5,5.000,145193,146196,147344,399817,164524,1395832,1395832,1395832,1395832
1901,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1902,2,2.000,558857,558857,813310,686083,813310,813310,813310,813310,813310
1903,1,1.000,969480,969480,969480,969480,969480,969480,969480,969480,969480
1904,2,2.000,72942,72942,1365056,718999,1365056,1365056,1365056,1365056,1365056
1905,1,1.000,487850,487850,487850,487850,487850,487850,487850,487850,487850
1906,1,1.000,753763,753763,753763,753763,753763,753763,753763,753763,753763
1907,3,3.000,153727,153727,671557,568509,880243,880243,880243,880243,880243
1908,1,1.000,411535,411535,411535,411535,411535,411535,411535,411535,411535
1909,2,2.000,256920,256920,483704,370312,483704,483704,483704,483704,483704
1910,2,2.000,311831,311831,793379,552605,793379,793379,793379,793379,793379
1911,1,1.000,923083,923083,923083,923083,923083,923083,923083,923083,923083
1912,2,2.000,348449,348449,648236,498342,648236,648236,648236,648236,648236
1913,1,1.000,965941,965941,965941,965941,965941,965941,965941,965941,965941
1914,2,2.000,641014,641014,699119,670066,699119,699119,699119,699119,699119
1915,2,2.000,168674,168674,588783,378728,588783,588783,588783,588783,588783
1916,5,5.000,144873,146261,147955,390190,154154,1357709,1357709,1357709,1357709
1917,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1918,2,2.000,700872,700872,923697,812284,923697,923697,923697,923697,923697
1919,1,1.000,618234,618234,618234,618234,618234,618234,618234,618234,618234
1920,1,1.000,909375,909375,909375,909375,909375,909375,909375,909375,909375
1921,1,1.000,1056174,1056174,1056174,1056174,1056174,1056174,1056174,1056174,1056174
1922,5,5.000,145171,161720,181617,331444,186583,982133,982133,982133,982133
1923,1,1.000,707096,707096,707096,707096,707096,707096,707096,707096,707096
1924,2,2.000,145879,145879,726111,435995,726111,726111,726111,726111,726111
1925,1,1.000,745400,745400,745400,745400,745400,745400,745400,745400,745400
1926,2,2.000,159117,159117,598228,378672,598228,598228,598228,598228,598228
1927,2,2.000,548838,548838,700634,624736,700634,700634,700634,700634,700634
1928,3,3.000,145945,145945,156552,431592,992280,992280,992280,992280,992280
1929,4,4.000,83051,144053,157565,433770,1350411,1350411,1350411,1350411,1350411
1930,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1931,1,1.000,706869,706869,706869,706869,706869,706869,706869,706869,706869
1932,2,2.000,147363,147363,860084,503723,860084,860084,860084,860084,860084
1933,1,1.000,1393611,1393611,1393611,1393611,1393611,1393611,1393611,1393611,1393611
1934,1,1.000,943848,943848,943848,943848,943848,943848,943848,943848,943848
1935,3,3.000,143644,143644,431651,457580,797446,797446,797446,797446,797446
1936,2,2.000,143614,143614,689534,416574,689534,689534,689534,689534,689534
1937,3,3.000,154948,154948,170684,388008,838393,838393,838393,838393,838393
1938,1,1.000,594044,594044,594044,594044,594044,594044,594044,594044,594044
1939,1,1.000,850535,850535,850535,850535,850535,850535,850535,850535,850535
1940,2,2.000,148653,148653,702802,425727,702802,702802,702802,702802,702802
1941,7,7.000,68666,142912,154387,228670,173359,748516,748516,748516,748516
1942,3,3.000,157624,157624,158520,340265,704653,704653,704653,704653,704653
1943,2,2.000,183659,183659,498358,341008,498358,498358,498358,498358,498358
1944,2,2.000,144494,144494,804305,474399,804305,804305,804305,804305,804305
1945,3,3.000,74218,74218,449610,380538,617788,617788,617788,617788,617788
1946,1,1.000,958259,958259,958259,958259,958259,958259,958259,958259,958259
1947,2,2.000,150335,150335,1026923,588629,1026923,1026923,1026923,1026923,1026923
1948,1,1.000,462082,462082,462082,462082,462082,462082,462082,462082,462082
1949,3,3.000,161101,161101,461793,538146,991546,991546,991546,991546,991546
1950,1,1.000,905276,905276,905276,905276,905276,905276,905276,905276,905276
1951,2,2.000,148175,148175,701334,424754,701334,701334,701334,701334,701334
1952,2,2.000,148387,148387,569784,359085,569784,569784,569784,569784,569784
1953,2,2.000,175655,175655,907128,541391,907128,907128,907128,907128,907128
1954,2,2.000,161244,161244,691718,426481,691718,691718,691718,691718,691718
1955,4,4.000,146434,157330,158225,453752,1353020,1353020,1353020,1353020,1353020
1956,1,1.000,652999,652999,652999,652999,652999,652999,652999,652999,652999
1957,1,1.000,545058,545058,545058,545058,545058,545058,545058,545058,545058
1958,4,4.000,74110,74236,487554,281931,491824,491824,491824,491824,491824
1959,3,3.000,150327,150327,155087,308044,618719,618719,618719,618719,618719
1960,2,2.000,156135,156135,989114,572624,989114,989114,989114,989114,989114
1961,2,2.000,603945,603945,677950,640947,677950,677950,677950,677950,677950
1962,2,2.000,73099,73099,444435,258767,444435,444435,444435,444435,444435
1963,2,2.000,145246,145246,894260,519753,894260,894260,894260,894260,894260
1964,3,3.000,146844,146844,603784,563767,940674,940674,940674,940674,940674
1965,2,2.000,144096,144096,156757,150426,156757,156757,156757,156757,156757
1966,3,3.000,156148,156148,157618,336330,695224,695224,695224,695224,695224
1967,5,5.000,68203,155328,158099,309053,439631,724004,724004,724004,724004
1968,2,2.000,69899,69899,926011,497955,926011,926011,926011,926011,926011
1969,3,3.000,155860,155860,181869,383747,813514,813514,813514,813514,813514
1970,2,2.000,84211,84211,832623,458417,832623,832623,832623,832623,832623
1971,1,1.000,972266,972266,972266,972266,972266,972266,972266,972266,972266
1972,2,2.000,150884,150884,659545,405214,659545,659545,659545,659545,659545
1973,1,1.000,1475775,1475775,1475775,1475775,1475775,1475775,1475775,1475775,1475775
1974,1,1.000,811783,811783,811783,811783,811783,811783,811783,811783,811783
1975,1,1.000,439276,439276,439276,439276,439276,439276,439276,439276,439276
1976,1,1.000,915909,915909,915909,915909,915909,915909,915909,915909,915909
1977,1,1.000,994135,994135,994135,994135,994135,994135,994135,994135,994135
1978,1,1.000,913100,913100,913100,913100,913100,913100,913100,913100,913100
1979,4,4.000,144501,146500,187957,267035,589182,589182,589182,589182,589182
1980,4,4.000,147868,156911,173654,229440,439329,439329,439329,439329,439329
1981,4,4.000,70140,71566,650683,425453,909426,909426,909426,909426,909426
1982,1,1.000,483565,483565,483565,483565,483565,483565,483565,483565,483565
1983,3,3.000,143503,143503,154909,545412,1337825,1337825,1337825,1337825,1337825
1984,1,1.000,915714,915714,915714,915714,915714,915714,915714,915714,915714
1985,1,1.000,649155,649155,649155,649155,649155,649155,649155,649155,649155
1986,2,2.000,508230,508230,751740,629985,751740,751740,751740,751740,751740
1987,1,1.000,696843,696843,696843,696843,696843,696843,696843,696843,696843
1988,2,2.000,159112,159112,552435,355773,552435,552435,552435,552435,552435
1989,2,2.000,708897,708897,993234,851065,993234,993234,993234,993234,993234
1990,2,2.000,156761,156761,707655,432208,707655,707655,707655,707655,707655
1991,3,3.000,144021,144021,156053,152595,157712,157712,157712,157712,157712
1992,3,3.000,143827,143827,487593,461546,753220,753220,753220,753220,753220
1993,3,3.000,71094,71094,158898,540197,1390599,1390599,1390599,1390599,1390599
1994,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1995,2,2.000,146358,146358,875474,510916,875474,875474,875474,875474,875474
1996,4,4.000,68460,151918,155510,322184,912849,912849,912849,912849,912849
1997,2,2.000,144234,144234,485449,314841,485449,485449,485449,485449,485449
1998,3,3.000,154817,154817,680191,735168,1370498,1370498,1370498,1370498,1370498
1999,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2000,2,2.000,492220,492220,682658,587439,682658,682658,682658,682658,682658
2001,1,1.000,1030584,1030584,1030584,1030584,1030584,1030584,1030584,1030584,1030584
2002,1,1.000,975012,975012,975012,975012,975012,975012,975012,975012,975012
2003,3,3.000,147537,147537,155289,332979,696111,696111,696111,696111,696111
2004,2,2.000,68686,68686,661368,365027,661368,661368,661368,661368,661368
2005,2,2.000,147931,147931,1351717,749824,1351717,1351717,1351717,1351717,1351717
2006,2,2.000,145101,145101,556947,351024,556947,556947,556947,556947,556947
2007,5,5.000,86883,146092,146282,140014,158665,162151,162151,162151,162151
2008,5,5.000,73915,147819,147979,365057,447956,1007616,1007616,1007616,1007616
2009,1,1.000,498380,498380,498380,498380,498380,498380,498380,498380,498380
2010,1,1.000,897856,897856,897856,897856,897856,897856,897856,897856,897856
2011,3,3.000,150506,150506,503471,495106,831341,831341,831341,831341,831341
2012,1,1.000,602516,602516,602516,602516,602516,602516,602516,602516,602516
2013,1,1.000,900125,900125,900125,900125,900125,900125,900125,900125,900125
2014,2,2.000,150863,150863,947121,548992,947121,947121,947121,947121,947121
2015,2,2.000,144619,144619,940675,542647,940675,940675,940675,940675,940675
2016,2,2.000,145860,145860,440837,293348,440837,440837,440837,440837,440837
2017,2,2.000,790701,790701,928556,859628,928556,928556,928556,928556,928556
2018,1,1.000,812053,812053,812053,812053,812053,812053,812053,812053,812053
2019,1,1.000,849874,849874,849874,849874,849874,849874,849874,849874,849874
2020,1,1.000,1357942,1357942,1357942,1357942,1357942,1357942,1357942,1357942,1357942
2021,1,1.000,757164,757164,757164,757164,757164,757164,757164,757164,757164
2022,2,2.000,149123,149123,670411,409767,670411,670411,670411,670411,670411
2023,5,5.000,146573,147136,147405,157165,159995,184717,184717,184717,184717
2024,3,3.000,146240,146240,159004,303209,604385,604385,604385,604385,604385
2025,2,2.000,171313,171313,833146,502229,833146,833146,833146,833146,833146
2026,1,1.000,1397983,1397983,1397983,1397983,1397983,1397983,1397983,1397983,1397983
2027,1,1.000,755088,755088,755088,755088,755088,755088,755088,755088,755088
2028,6,6.000,145759,146320,159505,157302,160776,184431,184431,184431,184431
2029,3,3.000,176001,176001,631555,504411,705677,705677,705677,705677,705677
