Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
1685,1,1.000,1379438,1379438,1379438,1379438,1379438,1379438,1379438,1379438,1379438
1686,1,1.000,915783,915783,915783,915783,915783,915783,915783,915783,915783
1687,2,2.000,161732,161732,852279,507005,852279,852279,852279,852279,852279
1688,3,3.000,168562,168562,181218,178633,186120,186120,186120,186120,186120
1689,1,1.000,1023113,1023113,1023113,1023113,1023113,1023113,1023113,1023113,1023113
1690,2,2.000,171211,171211,809395,490303,809395,809395,809395,809395,809395
1691,2,2.000,480012,480012,535220,507616,535220,535220,535220,535220,535220
1692,1,1.000,1042267,1042267,1042267,1042267,1042267,1042267,1042267,1042267,1042267
1693,1,1.000,1060000,1060000,1060000,1060000,1060000,1060000,1060000,1060000,1060000
1694,2,2.000,163972,163972,663229,413600,663229,663229,663229,663229,663229
1695,4,4.000,159931,166422,175695,236981,445876,445876,445876,445876,445876
1696,2,2.000,513680,513680,781191,647435,781191,781191,781191,781191,781191
1697,4,4.000,85429,168491,170698,275935,679122,679122,679122,679122,679122
1698,2,2.000,76709,76709,894084,485396,894084,894084,894084,894084,894084
1699,1,1.000,1009687,1009687,1009687,1009687,1009687,1009687,1009687,1009687,1009687
1700,3,3.000,171820,171820,175125,282032,499151,499151,499151,499151,499151
1701,4,4.000,156155,156858,159940,349779,926166,926166,926166,926166,926166
1702,2,2.000,158164,158164,167280,162722,167280,167280,167280,167280,167280
1703,1,1.000,1020730,1020730,1020730,1020730,1020730,1020730,1020730,1020730,1020730
1704,2,2.000,808427,808427,1342076,1075251,1342076,1342076,1342076,1342076,1342076
1705,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1706,3,3.000,132044,132044,442798,533355,1025225,1025225,1025225,1025225,1025225
1707,2,2.000,171879,171879,729308,450593,729308,729308,729308,729308,729308
1708,1,1.000,446984,446984,446984,446984,446984,446984,446984,446984,446984
1709,2,2.000,549113,549113,802193,675653,802193,802193,802193,802193,802193
1710,2,2.000,161146,161146,512390,336768,512390,512390,512390,512390,512390
1711,3,3.000,161007,161007,494722,457162,715758,715758,715758,715758,715758
1712,1,1.000,598586,598586,598586,598586,598586,598586,598586,598586,598586
1713,2,2.000,160905,160905,902902,531903,902902,902902,902902,902902,902902
1714,2,2.000,172886,172886,823396,498141,823396,823396,823396,823396,823396
1715,2,2.000,171395,171395,947530,559462,947530,947530,947530,947530,947530
1716,1,1.000,756277,756277,756277,756277,756277,756277,756277,756277,756277
1717,2,2.000,97436,97436,860983,479209,860983,860983,860983,860983,860983
1718,2,2.000,551924,551924,1011734,781829,1011734,1011734,1011734,1011734,1011734
1719,3,3.000,156729,156729,184625,418087,912907,912907,912907,912907,912907
1720,2,2.000,157108,157108,749787,453447,749787,749787,749787,749787,749787
1721,1,1.000,842343,842343,842343,842343,842343,842343,842343,842343,842343
1722,1,1.000,884245,884245,884245,884245,884245,884245,884245,884245,884245
1723,4,4.000,149426,159991,172687,165820,181177,181177,181177,181177,181177
1724,3,3.000,156593,156593,159369,303857,595609,595609,595609,595609,595609
1725,4,4.000,72774,162035,669226,467520,966046,966046,966046,966046,966046
1726,1,1.000,1416529,1416529,1416529,1416529,1416529,1416529,1416529,1416529,1416529
1727,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1728,2,2.000,171646,171646,505709,338677,505709,505709,505709,505709,505709
1729,2,2.000,769996,769996,978752,874374,978752,978752,978752,978752,978752
1730,2,2.000,171222,171222,1341159,756190,1341159,1341159,1341159,1341159,1341159
1731,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1732,3,3.000,172116,172116,172495,401662,860377,860377,860377,860377,860377
1733,1,1.000,759833,759833,759833,759833,759833,759833,759833,759833,759833
1734,2,2.000,158093,158093,722502,440297,722502,722502,722502,722502,722502
1735,2,2.000,517320,517320,544400,530860,544400,544400,544400,544400,544400
1736,2,2.000,85747,85747,875390,480568,875390,875390,875390,875390,875390
1737,5,5.000,171149,174562,176897,255200,207201,546193,546193,546193,546193
1738,1,1.000,893432,893432,893432,893432,893432,893432,893432,893432,893432
1739,4,4.000,159814,163724,202756,243491,447672,447672,447672,447672,447672
1740,2,2.000,612515,612515,926283,769399,926283,926283,926283,926283,926283
1741,2,2.000,157080,157080,840996,499038,840996,840996,840996,840996,840996
1742,1,1.000,734930,734930,734930,734930,734930,734930,734930,734930,734930
1743,1,1.000,829630,829630,829630,829630,829630,829630,829630,829630,829630
1744,3,3.000,156488,156488,166532,553926,1338758,1338758,1338758,1338758,1338758
1745,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1746,3,3.000,160250,160250,200846,350065,689101,689101,689101,689101,689101
1747,4,4.000,162027,164045,179806,314181,750846,750846,750846,750846,750846
1748,2,2.000,186156,186156,1390354,788255,1390354,1390354,1390354,1390354,1390354
1749,1,1.000,1365209,1365209,1365209,1365209,1365209,1365209,1365209,1365209,1365209
1750,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1751,2,2.000,486240,486240,917843,702041,917843,917843,917843,917843,917843
1752,1,1.000,770369,770369,770369,770369,770369,770369,770369,770369,770369
1753,1,1.000,814340,814340,814340,814340,814340,814340,814340,814340,814340
1754,1,1.000,819463,819463,819463,819463,819463,819463,819463,819463,819463
1755,2,2.000,165077,165077,867576,516326,867576,867576,867576,867576,867576
1756,1,1.000,918087,918087,918087,918087,918087,918087,918087,918087,918087
1757,2,2.000,840149,840149,1368189,1104169,1368189,1368189,1368189,1368189,1368189
1758,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1759,5,5.000,73155,89071,160948,223371,198325,595358,595358,595358,595358
1760,2,2.000,128891,128891,507172,318031,507172,507172,507172,507172,507172
1761,4,4.000,86710,178027,638020,430748,820237,820237,820237,820237,820237
1762,2,2.000,182926,182926,193940,188433,193940,193940,193940,193940,193940
1763,3,3.000,172071,172071,175525,368471,757817,757817,757817,757817,757817
1764,4,4.000,171067,172189,174298,344618,860918,860918,860918,860918,860918
1765,1,1.000,646146,646146,646146,646146,646146,646146,646146,646146,646146
1766,1,1.000,878797,878797,878797,878797,878797,878797,878797,878797,878797
1767,2,2.000,156354,156354,912828,534591,912828,912828,912828,912828,912828
1768,2,2.000,160642,160642,703208,431925,703208,703208,703208,703208,703208
1769,5,5.000,158138,158567,162395,254806,187514,607420,607420,607420,607420
1770,1,1.000,1011611,1011611,1011611,1011611,1011611,1011611,1011611,1011611,1011611
1771,2,2.000,158115,158115,972242,565178,972242,972242,972242,972242,972242
1772,2,2.000,168954,168954,441573,305263,441573,441573,441573,441573,441573
1773,6,6.000,156952,158912,160661,161365,161005,170797,170797,170797,170797
1774,6,6.000,73202,156938,171377,249999,171647,766065,766065,766065,766065
1775,1,1.000,674474,674474,674474,674474,674474,674474,674474,674474,674474
1776,2,2.000,174401,174401,800168,487284,800168,800168,800168,800168,800168
1777,2,2.000,598153,598153,756265,677209,756265,756265,756265,756265,756265
1778,1,1.000,912760,912760,912760,912760,912760,912760,912760,912760,912760
1779,2,2.000,198782,198782,973780,586281,973780,973780,973780,973780,973780
1780,3,3.000,157888,157888,158029,162096,170373,170373,170373,170373,170373
1781,2,2.000,756614,756614,782943,769778,782943,782943,782943,782943,782943
1782,3,3.000,86307,86307,109511,118142,158608,158608,158608,158608,158608
1783,5,5.000,157501,170254,170854,294892,172282,803571,803571,803571,803571
1784,1,1.000,771298,771298,771298,771298,771298,771298,771298,771298,771298
1785,3,3.000,157693,157693,162379,272161,496413,496413,496413,496413,496413
1786,2,2.000,875529,875529,1317337,1096433,1317337,1317337,1317337,1317337,1317337
1787,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1788,2,2.000,204733,204733,608995,406864,608995,608995,608995,608995,608995
1789,3,3.000,163524,163524,176108,410669,892376,892376,892376,892376,892376
1790,2,2.000,153315,153315,1369150,761232,1369150,1369150,1369150,1369150,1369150
1791,1,1.000,1429184,1429184,1429184,1429184,1429184,1429184,1429184,1429184,1429184
1792,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1793,4,4.000,81222,92923,172044,215077,514120,514120,514120,514120,514120
1794,4,4.000,152076,159641,188990,235222,440183,440183,440183,440183,440183
1795,6,6.000,99500,156634,171373,158653,176858,188477,188477,188477,188477
1796,4,4.000,107187,158403,174043,271448,646159,646159,646159,646159,646159
1797,2,2.000,188255,188255,740913,464584,740913,740913,740913,740913,740913
1798,2,2.000,822893,822893,1005971,914432,1005971,1005971,1005971,1005971,1005971
1799,1,1.000,1010446,1010446,1010446,1010446,1010446,1010446,1010446,1010446,1010446
1800,1,1.000,175566,175566,175566,175566,175566,175566,175566,175566,175566
1801,2,2.000,160753,160753,885528,523140,885528,885528,885528,885528,885528
1802,3,3.000,159132,159132,607691,539742,852403,852403,852403,852403,852403
1803,1,1.000,558285,558285,558285,558285,558285,558285,558285,558285,558285
1804,2,2.000,160520,160520,793637,477078,793637,793637,793637,793637,793637
1805,4,4.000,147011,161159,162762,377000,1037069,1037069,1037069,1037069,1037069
1806,1,1.000,900788,900788,900788,900788,900788,900788,900788,900788,900788
1807,3,3.000,151018,151018,164999,166011,182017,182017,182017,182017,182017
1808,2,2.000,475776,475776,802916,639346,802916,802916,802916,802916,802916
1809,1,1.000,946590,946590,946590,946590,946590,946590,946590,946590,946590
1810,2,2.000,167512,167512,847698,507605,847698,847698,847698,847698,847698
1811,1,1.000,750676,750676,750676,750676,750676,750676,750676,750676,750676
1812,2,2.000,578677,578677,1005372,792024,1005372,1005372,1005372,1005372,1005372
1813,2,2.000,159867,159867,172888,166377,172888,172888,172888,172888,172888
1814,2,2.000,612690,612690,693512,653101,693512,693512,693512,693512,693512
1815,2,2.000,170837,170837,563720,367278,563720,563720,563720,563720,563720
1816,2,2.000,564091,564091,597624,580857,597624,597624,597624,597624,597624
1817,3,3.000,167796,167796,429654,397982,596498,596498,596498,596498,596498
1818,1,1.000,803368,803368,803368,803368,803368,803368,803368,803368,803368
1819,1,1.000,1013061,1013061,1013061,1013061,1013061,1013061,1013061,1013061,1013061
1820,3,3.000,168871,168871,185788,299724,544515,544515,544515,544515,544515
1821,3,3.000,157589,157589,172582,309013,596870,596870,596870,596870,596870
1822,2,2.000,615238,615238,788454,701846,788454,788454,788454,788454,788454
1823,4,4.000,156601,156815,166122,346874,907959,907959,907959,907959,907959
1824,1,1.000,965824,965824,965824,965824,965824,965824,965824,965824,965824
1825,1,1.000,596200,596200,596200,596200,596200,596200,596200,596200,596200
1826,2,2.000,159022,159022,839848,499435,839848,839848,839848,839848,839848
1827,3,3.000,169951,169951,210515,531418,1213788,1213788,1213788,1213788,1213788
1828,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1829,2,2.000,581689,581689,593937,587813,593937,593937,593937,593937,593937
1830,4,4.000,159300,160312,182933,248653,492067,492067,492067,492067,492067
1831,3,3.000,156602,156602,182549,273907,482570,482570,482570,482570,482570
1832,3,3.000,123500,123500,170397,403043,915234,915234,915234,915234,915234
1833,1,1.000,906079,906079,906079,906079,906079,906079,906079,906079,906079
1834,2,2.000,749638,749638,819721,784679,819721,819721,819721,819721,819721
1835,2,2.000,155636,155636,182772,169204,182772,182772,182772,182772,182772
1836,4,4.000,94395,171174,486597,348576,642141,642141,642141,642141,642141
1837,1,1.000,589745,589745,589745,589745,589745,589745,589745,589745,589745
1838,2,2.000,167729,167729,908355,538042,908355,908355,908355,908355,908355
1839,2,2.000,443581,443581,798718,621149,798718,798718,798718,798718,798718
1840,1,1.000,774901,774901,774901,774901,774901,774901,774901,774901,774901
1841,2,2.000,169224,169224,1317492,743358,1317492,1317492,1317492,1317492,1317492
1842,2,2.000,158408,158408,492103,325255,492103,492103,492103,492103,492103
1843,2,2.000,612565,612565,716605,664585,716605,716605,716605,716605,716605
1844,2,2.000,183126,183126,767317,475221,767317,767317,767317,767317,767317
1845,3,3.000,157078,157078,157114,162957,174679,174679,174679,174679,174679
1846,4,4.000,154770,162655,552685,358652,564498,564498,564498,564498,564498
1847,1,1.000,800945,800945,800945,800945,800945,800945,800945,800945,800945
1848,4,4.000,155354,168036,173030,315701,766387,766387,766387,766387,766387
1849,1,1.000,570327,570327,570327,570327,570327,570327,570327,570327,570327
1850,2,2.000,156830,156830,902429,529629,902429,902429,902429,902429,902429
1851,4,4.000,157698,166414,182567,454370,1310804,1310804,1310804,1310804,1310804
1852,1,1.000,166988,166988,166988,166988,166988,166988,166988,166988,166988
1853,2,2.000,168521,168521,1486686,827603,1486686,1486686,1486686,1486686,1486686
1854,1,1.000,930552,930552,930552,930552,930552,930552,930552,930552,930552
1855,2,2.000,84090,84090,993522,538806,993522,993522,993522,993522,993522
1856,1,1.000,881373,881373,881373,881373,881373,881373,881373,881373,881373
1857,2,2.000,159426,159426,163113,161269,163113,163113,163113,163113,163113
1858,1,1.000,985928,985928,985928,985928,985928,985928,985928,985928,985928
1859,2,2.000,874813,874813,905253,890033,905253,905253,905253,905253,905253
1860,1,1.000,490700,490700,490700,490700,490700,490700,490700,490700,490700
1861,3,3.000,157098,157098,169393,297178,565044,565044,565044,565044,565044
1862,3,3.000,200384,200384,486362,412102,549562,549562,549562,549562,549562
1863,1,1.000,965363,965363,965363,965363,965363,965363,965363,965363,965363
1864,3,3.000,169584,169584,171943,560619,1340330,1340330,1340330,1340330,1340330
1865,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1866,2,2.000,849370,849370,867637,858503,867637,867637,867637,867637,867637
1867,2,2.000,169728,169728,186096,177912,186096,186096,186096,186096,186096
1868,3,3.000,163276,163276,177242,338523,675052,675052,675052,675052,675052
1869,2,2.000,696309,696309,938741,817525,938741,938741,938741,938741,938741
1870,2,2.000,167693,167693,180537,174115,180537,180537,180537,180537,180537
1871,1,1.000,1056388,1056388,1056388,1056388,1056388,1056388,1056388,1056388,1056388
1872,1,1.000,862998,862998,862998,862998,862998,862998,862998,862998,862998
1873,6,6.000,159788,164088,164452,227664,191872,521653,521653,521653,521653
1874,1,1.000,896553,896553,896553,896553,896553,896553,896553,896553,896553
1875,3,3.000,158346,158346,173050,430693,960683,960683,960683,960683,960683
1876,1,1.000,962202,962202,962202,962202,962202,962202,962202,962202,962202
1877,1,1.000,766056,766056,766056,766056,766056,766056,766056,766056,766056
1878,3,3.000,158346,158346,158948,323870,654317,654317,654317,654317,654317
1879,1,1.000,868211,868211,868211,868211,868211,868211,868211,868211,868211
1880,3,3.000,156436,156436,543920,434793,604025,604025,604025,604025,604025
1881,3,3.000,157374,157374,159676,545345,1318987,1318987,1318987,1318987,1318987
1882,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1883,2,2.000,592613,592613,720037,656325,720037,720037,720037,720037,720037
1884,1,1.000,755304,755304,755304,755304,755304,755304,755304,755304,755304
1885,2,2.000,186913,186913,655104,421008,655104,655104,655104,655104,655104
1886,3,3.000,159113,159113,165311,388530,841168,841168,841168,841168,841168
1887,4,4.000,155956,158634,167995,362258,966448,966448,966448,966448,966448
1888,1,1.000,433163,433163,433163,433163,433163,433163,433163,433163,433163
1889,4,4.000,167287,168717,181833,267289,551320,551320,551320,551320,551320
1890,2,2.000,487426,487426,819710,653568,819710,819710,819710,819710,819710
1891,1,1.000,941327,941327,941327,941327,941327,941327,941327,941327,941327
1892,2,2.000,157981,157981,918138,538059,918138,918138,918138,918138,918138
1893,1,1.000,596815,596815,596815,596815,596815,596815,596815,596815,596815
1894,3,3.000,161329,161329,173428,392876,843871,843871,843871,843871,843871
1895,3,3.000,172924,172924,240928,337611,598983,598983,598983,598983,598983
1896,4,4.000,117508,156387,170775,235234,496269,496269,496269,496269,496269
1897,2,2.000,533969,533969,649767,591868,649767,649767,649767,649767,649767
1898,5,5.000,71865,156717,169719,302633,179811,935053,935053,935053,935053
1899,1,1.000,156631,156631,156631,156631,156631,156631,156631,156631,156631
1900,3,3.000,167552,167552,169234,350160,713696,713696,713696,713696,713696
1901,2,2.000,632582,632582,663796,648189,663796,663796,663796,663796,663796
1902,1,1.000,1338748,1338748,1338748,1338748,1338748,1338748,1338748,1338748,1338748
1903,2,2.000,158436,158436,201012,179724,201012,201012,201012,201012,201012
1904,3,3.000,187976,187976,517405,435430,600909,600909,600909,600909,600909
1905,4,4.000,156251,156299,159276,157991,160138,160138,160138,160138,160138
1906,1,1.000,982602,982602,982602,982602,982602,982602,982602,982602,982602
1907,3,3.000,87875,87875,598871,526869,893861,893861,893861,893861,893861
1908,2,2.000,159416,159416,504925,332170,504925,504925,504925,504925,504925
1909,2,2.000,661799,661799,916208,789003,916208,916208,916208,916208,916208
1910,2,2.000,170618,170618,1313984,742301,1313984,1313984,1313984,1313984,1313984
1911,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1912,2,2.000,71683,71683,803433,437558,803433,803433,803433,803433,803433
1913,4,4.000,156070,157355,183195,259029,539496,539496,539496,539496,539496
1914,4,4.000,168553,169275,201971,270450,542003,542003,542003,542003,542003
1915,2,2.000,156312,156312,886691,521501,886691,886691,886691,886691,886691
1916,2,2.000,165178,165178,594540,379859,594540,594540,594540,594540,594540
1917,3,3.000,156836,156836,171401,346549,711410,711410,711410,711410,711410
1918,2,2.000,547421,547421,704026,625723,704026,704026,704026,704026,704026
1919,2,2.000,157078,157078,803495,480286,803495,803495,803495,803495,803495
1920,1,1.000,808810,808810,808810,808810,808810,808810,808810,808810,808810
1921,2,2.000,157198,157198,1320233,738715,1320233,1320233,1320233,1320233,1320233
1922,3,3.000,101866,101866,157124,139934,160813,160813,160813,160813,160813
1923,1,1.000,950647,950647,950647,950647,950647,950647,950647,950647,950647
1924,3,3.000,158904,158904,755287,743105,1315125,1315125,1315125,1315125,1315125
1925,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1926,3,3.000,157630,157630,491241,427155,632595,632595,632595,632595,632595
1927,1,1.000,789805,789805,789805,789805,789805,789805,789805,789805,789805
1928,1,1.000,817296,817296,817296,817296,817296,817296,817296,817296,817296
1929,2,2.000,478474,478474,526420,502447,526420,526420,526420,526420,526420
1930,3,3.000,210678,210678,525545,456411,633012,633012,633012,633012,633012
1931,4,4.000,89990,90426,166111,138594,207849,207849,207849,207849,207849
1932,5,5.000,73110,160430,174641,285304,187586,830754,830754,830754,830754
1933,3,3.000,172084,172084,175596,182097,198613,198613,198613,198613,198613
1934,7,7.000,156289,157690,158593,222609,171091,595799,595799,595799,595799
1935,1,1.000,1319441,1319441,1319441,1319441,1319441,1319441,1319441,1319441,1319441
1936,2,2.000,82803,82803,705927,394365,705927,705927,705927,705927,705927
1937,1,1.000,1318034,1318034,1318034,1318034,1318034,1318034,1318034,1318034,1318034
1938,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1939,3,3.000,157905,157905,439137,360815,485405,485405,485405,485405,485405
1940,4,4.000,73045,168322,494285,519412,1341998,1341998,1341998,1341998,1341998
1941,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1942,2,2.000,169099,169099,901745,535422,901745,901745,901745,901745,901745
1943,4,4.000,84507,87207,161204,206559,493318,493318,493318,493318,493318
1944,2,2.000,538681,538681,876694,707687,876694,876694,876694,876694,876694
1945,2,2.000,155989,155989,544373,350181,544373,544373,544373,544373,544373
1946,1,1.000,1337196,1337196,1337196,1337196,1337196,1337196,1337196,1337196,1337196
1947,4,4.000,140721,155602,157928,341079,910067,910067,910067,910067,910067
1948,1,1.000,488519,488519,488519,488519,488519,488519,488519,488519,488519
1949,1,1.000,697475,697475,697475,697475,697475,697475,697475,697475,697475
1950,4,4.000,170357,173224,489223,332265,496259,496259,496259,496259,496259
1951,1,1.000,645950,645950,645950,645950,645950,645950,645950,645950,645950
1952,2,2.000,745247,745247,809777,777512,809777,809777,809777,809777,809777
1953,1,1.000,861001,861001,861001,861001,861001,861001,861001,861001,861001
1954,1,1.000,771908,771908,771908,771908,771908,771908,771908,771908,771908
1955,2,2.000,607017,607017,723505,665261,723505,723505,723505,723505,723505
1956,1,1.000,510877,510877,510877,510877,510877,510877,510877,510877,510877
1957,1,1.000,979037,979037,979037,979037,979037,979037,979037,979037,979037
1958,4,4.000,158879,169404,178780,262845,544318,544318,544318,544318,544318
1959,4,4.000,83543,168203,173859,325451,876199,876199,876199,876199,876199
1960,2,2.000,156049,156049,806684,481366,806684,806684,806684,806684,806684
1961,5,5.000,72440,84782,137188,125660,164149,169745,169745,169745,169745
1962,4,4.000,157811,170471,182573,322651,779749,779749,779749,779749,779749
1963,2,2.000,157004,157004,577693,367348,577693,577693,577693,577693,577693
1964,2,2.000,777831,777831,1039327,908579,1039327,1039327,1039327,1039327,1039327
1965,1,1.000,1332611,1332611,1332611,1332611,1332611,1332611,1332611,1332611,1332611
1966,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1967,2,2.000,169496,169496,760392,464944,760392,760392,760392,760392,760392
1968,3,3.000,84384,84384,638489,511269,810934,810934,810934,810934,810934
1969,2,2.000,173522,173522,655339,414430,655339,655339,655339,655339,655339
1970,1,1.000,1321222,1321222,1321222,1321222,1321222,1321222,1321222,1321222,1321222
1971,1,1.000,1312703,1312703,1312703,1312703,1312703,1312703,1312703,1312703,1312703
1972,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1973,4,4.000,154975,155272,169419,355756,943359,943359,943359,943359,943359
1974,2,2.000,167198,167198,901514,534356,901514,901514,901514,901514,901514
1975,3,3.000,157129,157129,171436,176316,200384,200384,200384,200384,200384
1976,4,4.000,72670,166644,431509,355862,752626,752626,752626,752626,752626
1977,1,1.000,940065,940065,940065,940065,940065,940065,940065,940065,940065
1978,3,3.000,161200,161200,175984,442784,991169,991169,991169,991169,991169
1979,1,1.000,795166,795166,795166,795166,795166,795166,795166,795166,795166
1980,1,1.000,787544,787544,787544,787544,787544,787544,787544,787544,787544
1981,3,3.000,76284,76284,176336,279744,586614,586614,586614,586614,586614
1982,2,2.000,451742,451742,907807,679774,907807,907807,907807,907807,907807
1983,1,1.000,787731,787731,787731,787731,787731,787731,787731,787731,787731
1984,1,1.000,721429,721429,721429,721429,721429,721429,721429,721429,721429
1985,2,2.000,815299,815299,844500,829899,844500,844500,844500,844500,844500
1986,2,2.000,160355,160355,165475,162915,165475,165475,165475,165475,165475
1987,2,2.000,160899,160899,845264,503081,845264,845264,845264,845264,845264
1988,2,2.000,625425,625425,701116,663270,701116,701116,701116,701116,701116
1989,4,4.000,158158,158983,161306,160512,163603,163603,163603,163603,163603
1990,3,3.000,202745,202745,461786,430348,626513,626513,626513,626513,626513
1991,2,2.000,161683,161683,805256,483469,805256,805256,805256,805256,805256
1992,2,2.000,175092,175092,575235,375163,575235,575235,575235,575235,575235
1993,6,6.000,161979,162122,174174,229773,181687,535182,535182,535182,535182
1994,1,1.000,1393517,1393517,1393517,1393517,1393517,1393517,1393517,1393517,1393517
1995,1,1.000,172296,172296,172296,172296,172296,172296,172296,172296,172296
1996,4,4.000,75560,170402,183004,287155,719654,719654,719654,719654,719654
1997,3,3.000,174995,174995,177929,324701,621181,621181,621181,621181,621181
1998,2,2.000,194575,194575,1369660,782117,1369660,1369660,1369660,1369660,1369660
1999,1,1.000,718820,718820,718820,718820,718820,718820,718820,718820,718820
2000,2,2.000,73464,73464,551485,312474,551485,551485,551485,551485,551485
2001,4,4.000,157960,161598,161869,310472,760463,760463,760463,760463,760463
2002,2,2.000,76285,76285,1315060,695672,1315060,1315060,1315060,1315060,1315060
2003,1,1.000,766332,766332,766332,766332,766332,766332,766332,766332,766332
2004,1,1.000,689517,689517,689517,689517,689517,689517,689517,689517,689517
2005,3,3.000,157815,157815,170954,291342,545258,545258,545258,545258,545258
2006,3,3.000,157476,157476,441375,476640,831070,831070,831070,831070,831070
2007,3,3.000,157580,157580,180350,358276,736900,736900,736900,736900,736900
2008,2,2.000,156557,156557,437160,296858,437160,437160,437160,437160,437160
2009,2,2.000,72371,72371,806861,439616,806861,806861,806861,806861,806861
2010,4,4.000,88723,155997,173677,268412,655252,655252,655252,655252,655252
2011,2,2.000,750114,750114,852960,801537,852960,852960,852960,852960,852960
2012,2,2.000,156836,156836,169160,162998,169160,169160,169160,169160,169160
2013,7,7.000,73167,83802,157364,142736,169240,194758,194758,194758,194758
2014,2,2.000,497857,497857,808232,653044,808232,808232,808232,808232,808232
2015,2,2.000,596224,596224,756466,676345,756466,756466,756466,756466,756466
2016,1,1.000,635464,635464,635464,635464,635464,635464,635464,635464,635464
2017,2,2.000,194706,194706,601199,397952,601199,601199,601199,601199,601199
2018,2,2.000,163100,163100,801756,482428,801756,801756,801756,801756,801756
2019,3,3.000,161892,161892,207949,337869,643767,643767,643767,643767,643767
2020,4,4.000,155629,166951,591557,429746,804848,804848,804848,804848,804848
2021,1,1.000,827503,827503,827503,827503,827503,827503,827503,827503,827503
2022,3,3.000,155592,155592,169152,175012,200292,200292,200292,200292,200292
2023,1,1.000,1616274,1616274,1616274,1616274,1616274,1616274,1616274,1616274,1616274
2024,2,2.000,156612,156612,962713,559662,962713,962713,962713,962713,962713
2025,1,1.000,824846,824846,824846,824846,824846,824846,824846,824846,824846
2026,1,1.000,653987,653987,653987,653987,653987,653987,653987,653987,653987
2027,3,3.000,157181,157181,229482,383984,765289,765289,765289,765289,765289
2028,1,1.000,543376,543376,543376,543376,543376,543376,543376,543376,543376
2029,2,2.000,183520,183520,963667,573593,963667,963667,963667,963667,963667
2030,3,3.000,155492,155492,601339,470570,654879,654879,654879,654879,654879
2031,2,2.000,196639,196639,692213,444426,692213,692213,692213,692213,692213
2032,4,4.000,85592,155691,155853,141640,169425,169425,169425,169425,169425
2033,3,3.000,160011,160011,171995,327186,649553,649553,649553,649553,649553
2034,5,5.000,158969,168507,168885,219794,169772,432839,432839,432839,432839
2035,3,3.000,182918,182918,444419,373274,492485,492485,492485,492485,492485
2036,2,2.000,168938,168938,760522,464730,760522,760522,760522,760522,760522
2037,1,1.000,834734,834734,834734,834734,834734,834734,834734,834734,834734
2038,2,2.000,158431,158431,900955,529693,900955,900955,900955,900955,900955
2039,3,3.000,158957,158957,453891,473553,807811,807811,807811,807811,807811
2040,2,2.000,183006,183006,538645,360825,538645,538645,538645,538645,538645
2041,1,1.000,1325610,1325610,1325610,1325610,1325610,1325610,1325610,1325610,1325610
2042,1,1.000,869124,869124,869124,869124,869124,869124,869124,869124,869124
2043,3,3.000,72598,72598,172361,229632,443938,443938,443938,443938,443938
2044,3,3.000,160348,160348,169596,317818,623512,623512,623512,623512,623512
2045,3,3.000,180556,180556,444153,359084,452543,452543,452543,452543,452543
2046,2,2.000,442093,442093,871405,656749,871405,871405,871405,871405,871405
2047,3,3.000,165055,165055,172929,181496,206504,206504,206504,206504,206504
2048,4,4.000,162726,174001,512270,353363,564458,564458,564458,564458,564458
2049,2,2.000,179207,179207,1050039,614623,1050039,1050039,1050039,1050039,1050039
2050,1,1.000,1102866,1102866,1102866,1102866,1102866,1102866,1102866,1102866,1102866
2051,2,2.000,117652,117652,179749,148700,179749,179749,179749,179749,179749
2052,1,1.000,1045559,1045559,1045559,1045559,1045559,1045559,1045559,1045559,1045559
2053,4,4.000,185602,187607,200952,266369,491315,491315,491315,491315,491315
2054,2,2.000,167444,167444,915911,541677,915911,915911,915911,915911,915911
2055,3,3.000,120198,120198,491147,426061,666838,666838,666838,666838,666838
2056,3,3.000,161131,161131,173651,259525,443793,443793,443793,443793,443793
2057,1,1.000,980897,980897,980897,980897,980897,980897,980897,980897,980897
2058,3,3.000,162684,162684,168800,266732,468713,468713,468713,468713,468713
