Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1260,1.200,162.799,157.510,158.676,160.917,162.020,177.514,177.514,177.514,177.514,0.006
1265,0.200,165.596,165.596,165.596,165.596,165.596,165.596,165.596,165.596,165.596,0.006
1270,1.200,170.378,160.466,164.754,172.619,173.000,178.968,178.968,178.968,178.968,0.006
1275,1.200,159.365,155.800,156.794,157.831,159.641,169.072,169.072,169.072,169.072,0.006
1280,0.400,171.491,170.258,170.258,172.724,172.724,172.724,172.724,172.724,172.724,0.006
1285,0.200,160.615,160.615,160.615,160.615,160.615,160.615,160.615,160.615,160.615,0.006
1290,0.400,156.201,155.478,155.478,156.923,156.923,156.923,156.923,156.923,156.923,0.006
1295,1.000,169.821,156.957,159.254,159.639,186.362,186.895,186.895,186.895,186.895,0.006
1300,0.800,167.181,157.065,169.045,170.440,172.174,172.174,172.174,172.174,172.174,0.006
1305,0.800,170.141,156.290,158.533,182.003,183.739,183.739,183.739,183.739,183.739,0.006
1310,0.600,171.967,163.299,163.299,168.949,183.652,183.652,183.652,183.652,183.652,0.006
1315,0.800,166.487,156.529,157.791,168.127,183.500,183.500,183.500,183.500,183.500,0.006
1320,1.400,170.418,156.195,157.638,169.957,171.843,197.736,197.736,197.736,197.736,0.006
1325,0.600,162.468,161.103,161.103,162.423,163.877,163.877,163.877,163.877,163.877,0.006
1330,1.400,162.715,156.627,157.247,159.292,159.554,188.446,188.446,188.446,188.446,0.006
1335,2.000,163.067,156.535,157.654,158.642,163.374,188.439,188.439,188.439,188.439,0.006
1340,2.000,161.953,154.846,157.052,159.961,166.838,173.882,173.882,173.882,173.882,0.006
1345,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1350,0.600,162.346,158.112,158.112,158.900,170.027,170.027,170.027,170.027,170.027,0.006
1355,0.800,163.370,156.427,157.163,169.326,170.565,170.565,170.565,170.565,170.565,0.006
1360,1.000,175.748,158.985,168.144,169.768,186.560,195.285,195.285,195.285,195.285,0.006
1365,1.600,173.313,156.713,168.966,170.412,177.118,198.908,198.908,198.908,198.908,0.006
1370,0.600,164.219,156.256,156.256,167.880,168.522,168.522,168.522,168.522,168.522,0.006
1375,1.600,163.704,155.836,158.527,168.075,170.546,171.361,171.361,171.361,171.361,0.006
